Number of elements 23380
     0 :  3.0051851e-12 -5.7769268e-12  3.1189898e-12
     1 :  8.7747540e-09  4.3004485e-09  2.5207357e-09
     2 :  2.3203283e-84 -4.3407392e-84  7.4407505e-85
     3 :  1.3245702e-49 -1.4339636e-49  3.0093768e-49
     4 :  1.1801472e-83 -4.1343053e-83 -2.8403885e-83
     5 :  2.6108945e-49 -5.0684056e-49 -5.1435740e-49
     6 : -4.5512722e-06  7.1114011e-08 -3.1696447e-06
     7 : -2.8804671e-13  1.2641419e-13 -7.7010565e-14
     8 : -1.5749506e-12  3.6752030e-12  1.1848396e-12
     9 :  2.7860040e-15 -1.8443612e-15 -6.6490731e-15
    10 : -2.1701527e-02 -1.5315313e-02 -1.2001610e-03
    11 :  2.1190693e-10  9.2915551e-11  5.9480565e-11
    12 : -3.3328146e-06 -2.1196910e-06  1.1173717e-06
    13 : -6.0208094e-08  2.0546107e-09 -2.3050362e-08
    14 : -6.9800908e-03 -8.3822101e-03 -8.2155110e-03
    15 : -1.0746991e-13 -6.8639828e-13 -1.3089892e-12
    16 :  8.9028299e-04  5.8546876e-04 -2.2515106e-03
    17 : -8.6368020e-15 -8.7117181e-13  3.0735468e-13
    18 :  3.2175378e-31  8.6109496e-30 -1.0213663e-30
    19 : -7.7059496e-12  3.6944782e-12 -7.4275456e-12
    20 :  8.0309583e-04  2.4217797e-03  1.0455181e-03
    21 :  4.3277821e-06 -4.5820750e-06  2.3756278e-06
    22 : -2.6986273e-74 -5.0300201e-74  1.5673529e-73
    23 :  6.9237403e-02  7.4959414e-02  3.0293478e-02
    24 :  2.4491631e-58 -9.0276402e-59  4.0508799e-58
    25 :  9.1849690e-02  9.5048614e-02  8.7218730e-02
    26 :  3.2594242e-02  3.8059006e-02  3.8383353e-02
    27 :  1.1870036e-01  4.3380083e-02  7.6581094e-02
    28 : -7.7911377e-02 -9.8134820e-02 -1.1374459e-01
    29 :  1.0556805e-08  7.3539281e-09 -1.3354315e-08
    30 :  1.0921199e-02  1.9485467e-02  1.9312793e-02
    31 :  4.0683116e-52 -8.1691591e-52 -1.1577044e-51
    32 : -1.1620161e-10  6.7634163e-09  1.1287433e-08
    33 :  9.8536678e-03  1.4257293e-02  5.1762920e-03
    34 : -1.4273286e-11 -1.6389599e-11 -2.7819302e-12
    35 :  5.5244214e-02  5.5377530e-02  6.4052895e-02
    36 :  7.2989211e-11 -2.6950281e-11  5.7292162e-12
    37 : -1.0855836e-06 -6.7382181e-07  7.7256504e-08
    38 :  4.0300736e-03  3.2741240e-03  4.0661307e-03
    39 : -7.3876717e-03 -4.7780155e-03 -9.6288659e-03
    40 : -3.6839128e-71 -3.5347584e-72  4.4367182e-71
    41 : -3.9532115e-02 -4.2104422e-02 -2.9248115e-02
    42 : -1.5214279e-18 -5.6926783e-18  4.5668936e-18
    43 : -5.6280164e-03 -2.0653164e-03 -1.9116963e-03
    44 : -1.4368937e-02 -1.0731569e-02 -9.9475123e-03
    45 : -3.5370290e-02 -3.4222642e-02 -4.4132877e-02
    46 : -3.3505714e-08 -1.0480856e-07  1.1650932e-07
    47 : -2.7591878e-10  6.0962425e-10 -3.5613178e-10
    48 :  9.0499646e-07  1.7320912e-06  5.1648978e-07
    49 : -8.7189876e-02 -6.5370229e-02 -5.9117736e-02
    50 : -7.7814068e-03 -1.4824542e-02 -1.0546856e-02
    51 :  1.7186856e-11 -1.9744139e-11  3.1370746e-11
    52 : -3.2414780e-02  8.1021717e-03 -5.8120448e-03
    53 : -2.3963030e-54  5.6699146e-54 -4.6228890e-54
    54 :  2.8014674e-18  1.0688408e-17  1.0209386e-17
    55 : -5.3496000e-03 -2.3825721e-03 -4.3063275e-03
    56 :  1.1853852e-17  2.8205713e-17 -4.8558080e-17
    57 :  1.0812858e-03  1.3254445e-03  1.3744820e-03
    58 :  1.1624134e-02  1.1450663e-02  1.9835572e-02
    59 :  4.2174248e-20  2.8938736e-20 -1.4667735e-20
    60 :  4.4902316e-13 -4.0637456e-13 -1.2658186e-12
    61 :  2.9895002e-16 -2.4833295e-16  9.5632392e-17
    62 :  3.7638538e-03  2.7830083e-03  4.4437910e-03
    63 : -2.4446492e-02 -1.8854923e-02 -1.5459697e-02
    64 :  2.2047881e-02 -2.7361244e-02 -3.4570172e-02
    65 :  1.2928417e-47 -3.8389277e-47  1.2167291e-47
    66 : -4.7999169e-15 -2.4527702e-15  2.1956175e-15
    67 : -5.7341210e-02 -7.8359614e-02 -1.2425455e-01
    68 :  5.5959236e-07 -3.4404673e-08 -1.9520973e-07
    69 :  2.1837914e-03  1.1742118e-03  4.3332238e-03
    70 : -8.9255389e-03 -1.1825582e-02 -9.8887384e-03
    71 : -1.3507939e-02 -2.4661332e-02 -2.8674656e-02
    72 :  6.5361832e-27  1.9863165e-26  6.3121640e-27
    73 :  2.7068247e-23 -6.4482589e-24 -7.0636236e-23
