Number of elements 23380
     0 :  1.9100718e-02  1.4326977e-02  2.3814812e-02
     1 : -1.1839012e-02 -9.4545797e-03 -8.9022391e-03
     2 : -1.7849188e-51 -6.3523878e-51  1.5609930e-51
     3 :  1.3666906e-26 -8.0253262e-27  1.7605487e-26
     4 : -2.6643731e-51 -3.2339606e-51 -6.3136417e-51
     5 :  3.3485980e-26 -2.3560515e-25 -8.7216819e-26
     6 :  1.0366840e-02  1.2599752e-02  1.0254762e-02
     7 : -2.0801567e-03 -8.0841812e-03  7.4447221e-04
     8 : -1.5456968e-02  2.6276263e-02 -2.3201422e-02
     9 :  1.1216084e-03 -1.2094930e-03 -3.0741079e-03
    10 :  7.2872572e-03  7.5394581e-03  5.1649610e-03
    11 :  2.2208922e-04 -2.6504704e-03 -1.7406865e-03
    12 :  1.1181792e-02  1.0119354e-02 -9.2340578e-04
    13 : -5.8901524e-04 -1.8625046e-02 -1.5491439e-02
    14 : -2.0624871e-02 -2.0732032e-02 -2.2467527e-02
    15 :  3.5912025e-02  4.5136541e-02  3.0043995e-02
    16 : -1.1882821e-02 -9.4328103e-03 -1.6192707e-02
    17 :  3.3677685e-02  3.1654890e-02  4.9925061e-03
    18 :  1.7834239e-12  1.7417910e-13  1.9128662e-12
    19 :  2.1149998e-02  2.2933874e-02  1.4704959e-02
    20 : -3.3745504e-03 -2.0885795e-03 -4.2884377e-03
    21 :  1.0346685e-02  1.0862776e-02  1.2395395e-02
    22 :  1.6280971e-44 -3.4555014e-45  4.0012365e-45
    23 :  7.1617365e-03  1.2295066e-02  5.2675201e-03
    24 :  5.6184865e-34  7.4626357e-33 -6.3436457e-34
    25 :  9.6238884e-03  2.0035797e-02  1.5921917e-02
    26 :  5.1127216e-03  8.9031948e-03  9.4074743e-03
    27 :  1.9569435e-02  6.4239608e-03  8.7819508e-03
    28 :  6.8989338e-02  5.8683924e-02  5.6991565e-02
    29 : -2.1093858e-02 -1.9079357e-02 -2.2085881e-02
    30 : -1.3209440e-02 -1.1632751e-02 -1.3301719e-02
    31 : -4.6833424e-29 -8.9752159e-28 -1.1332408e-27
    32 : -6.1133843e-03  8.4227833e-03  7.2730095e-03
    33 :  1.8300650e-02  1.5819614e-02  1.2740047e-02
    34 : -6.9285260e-03 -4.0519868e-03 -1.5747883e-03
    35 : -2.9976484e-03 -7.9532441e-04 -1.0806413e-03
    36 : -4.1085025e-03 -1.3630352e-02 -1.0243642e-02
    37 :  1.5851714e-02  1.2741020e-02  1.6586254e-02
    38 :  9.3036588e-03  5.3609224e-03  5.3419278e-03
    39 : -6.0243771e-03 -5.7391206e-03 -6.8326399e-03
    40 : -1.7065408e-42  2.0617885e-41  2.0154281e-41
    41 : -1.9601239e-02 -2.4061052e-02 -2.2725776e-02
    42 : -2.1999350e-04  4.4407204e-05  2.1780247e-04
    43 :  5.9033399e-03  8.3547522e-03  8.7940429e-03
    44 :  2.3313570e-02  1.8463754e-02  1.4782077e-02
    45 :  3.6786248e-02  3.6176565e-02  3.1176822e-02
    46 :  3.6030716e-03  1.0058287e-02  1.5231046e-02
    47 : -3.6497118e-03 -5.7673189e-03 -2.8802526e-03
    48 : -2.8693038e-02 -2.0397893e-02 -1.4216596e-02
    49 : -7.2194256e-02 -7.1487697e-02 -6.2726413e-02
    50 : -3.0941758e-02 -4.2287459e-02 -3.2272055e-02
    51 :  5.8466580e-03  7.2267396e-03  1.5538761e-02
    52 :  8.7345834e-05  2.6164943e-02  2.4016567e-02
    53 :  2.7889647e-30 -8.5789960e-30  9.9606985e-30
    54 :  6.2407782e-02  5.3648155e-02  5.8601629e-02
    55 : -6.0878778e-03 -6.0770373e-03 -5.7439194e-03
    56 :  1.0350519e-02 -5.5139027e-03  2.0939102e-02
    57 : -9.0251517e-03 -4.4600002e-03  2.7866438e-03
    58 :  4.6740742e-03  2.0437901e-03  4.7855419e-03
    59 :  8.2600494e-03  8.7280858e-03  6.7081002e-03
    60 :  1.6877761e-02 -6.4502817e-03 -5.2507609e-04
    61 :  1.7123721e-02  1.5427409e-03  1.4231447e-02
    62 :  9.4362451e-03  8.8921375e-03  9.7110943e-03
    63 :  1.1554463e-02  1.2032442e-02  1.0448655e-02
    64 :  2.7223068e-02  9.7114729e-03  1.1003255e-02
    65 :  1.7185808e-25 -1.0340778e-24  4.0871009e-25
    66 : -3.3285692e-03  3.4442214e-04  1.4405438e-03
    67 :  8.9460191e-02  1.1757084e-01  1.3724601e-01
    68 : -2.4955794e-02 -1.2849107e-02 -1.2678813e-02
    69 :  3.0391285e-02  2.7916681e-02  8.2400653e-03
    70 : -1.2950539e-02 -1.4359124e-02 -1.3204606e-02
    71 : -5.5939444e-02 -5.5800605e-02 -6.2254166e-02
    72 :  1.3121017e-08  6.3467949e-09 -1.5969973e-08
    73 : -1.9847003e-08 -1.3877671e-08  3.5204011e-08
    74 :  1.8565597e-03 -4.9365540e-04  1.2456123e-04
    75 : -1.0517688e-02 -1.4420824e-02 -1.6267320e-02
    76 : -9.9721570e-02 -7.8879155e-02 -8.6119252e-02
    77 :  2.3344518e-02  2.4267846e-02  2.1970536e-02
    78 :  3.7609691e-02 -1.8783533e-03 -3.4404365e-03
    79 : -1.8078492e-03  1.6790412e-03 -2.2845813e-03
    80 :  2.4330373e-24 -1.3958107e-24  5.2208342e-25
    81 : -5.2364667e-03 -5.1424245e-03 -4.4815343e-03
    82 : -7.4792712e-04 -3.2205373e-04  5.4927729e-04
    83 :  1.3938475e-02  8.1396644e-04  5.7007234e-03
    84 :  3.6176159e-02  3.0551666e-02  3.6370179e-02
    85 :  1.1394712e-02  1.4450440e-02  1.3146443e-02
    86 : -4.6536997e-03 -5.2936510e-03 -4.3647303e-03
    87 :  2.7631084e-06  5.2334036e-05 -3.3604477e-05
    88 : -3.7851642e-11  7.7566624e-12 -3.3363954e-11
    89 : -1.8674433e-03 -6.6667320e-04 -1.5216825e-03
    90 : -2.9146375e-02 -3.0908092e-02 -2.7952913e-02
    91 : -1.7984261e-02 -2.0041043e-02 -1.8180388e-02
    92 : -1.8526006e-02 -2.0709776e-02 -1.8848726e-02
    93 : -9.9180253e-03 -2.0970212e-03 -5.6047663e-03
    94 : -1.2998285e-04  4.6135694e-03  4.0700609e-03
    95 : -1.2793105e-02 -1.4401956e-02 -1.6613595e-02
    96 : -1.0352333e-02 -2.8277844e-02 -2.3909891e-02
    97 :  8.0944156e-03  6.1245513e-03  7.9412210e-03
    98 : -1.5460341e-02 -1.9222354e-02 -7.6972766e-04
    99 :  1.7271019e-02  1.5863350e-02 -5.9701224e-03
   100 :  1.2033224e-19 -4.8450296e-19  2.4943968e-19
   101 :  1.2240760e-02  1.9490770e-02  1.1581137e-02
   102 : -7.8012213e-10  1.7567069e-08 -4.7366374e-08
   103 : -1.8121459e-03  8.9405213e-04 -1.3263066e-03
   104 : -1.1383455e-02 -4.2879543e-03 -9.9053632e-03
   105 :  1.0845101e-12 -8.5149145e-13  2.3836702e-12
   106 :  4.1881774e-40 -2.3836620e-40  2.6572687e-40
   107 : -7.9951818e-03 -7.4068858e-03 -8.6298087e-03
   108 : -4.5436171e-49 -1.3330374e-49  6.8222203e-49
   109 : -7.6262091e-03 -7.1874183e-03 -8.6572806e-03
   110 : -6.6240490e-22  2.1245666e-21 -2.6483923e-22
   111 :  1.1614993e-02  8.8284617e-03  8.3226016e-03
   112 : -3.6872814e-03 -6.8411497e-03 -1.5906202e-02
   113 :  1.5796724e-02  4.6908572e-03  5.1688895e-03
   114 :  4.3283797e-40  2.6549851e-41 -5.8577702e-40
   115 : -3.6025183e-02 -3.1512124e-02 -2.9207464e-02
   116 : -1.2863120e-02 -2.7940545e-03  4.9261723e-04
   117 : -1.2846484e-37 -4.3349390e-37  1.4280850e-37
   118 :  1.6271667e-43 -3.7332456e-43  5.0088365e-44
   119 :  2.7538225e-07  8.9681097e-08 -1.9468782e-07
   120 :  1.7708798e-02  1.5451613e-02  2.3418893e-02
   121 : -2.2073055e-41  4.4233496e-41 -9.8827977e-41
   122 :  2.3585670e-02  2.4322597e-02  2.0550422e-02
   123 : -9.2613130e-47  2.1355934e-46 -8.7016000e-47
   124 : -1.9613928e-37 -1.2593941e-37  1.8383327e-37
   125 : -2.7778718e-02 -2.8614327e-02 -2.6589949e-02
   126 :  4.9836242e-03  4.4776068e-03  5.0237420e-03
   127 :  3.8658809e-03  5.4965426e-03  3.4310123e-03
   128 :  3.5058318e-03 -4.0160293e-04  1.5180862e-03
   129 : -1.6259140e-02 -1.8000648e-02 -1.0480081e-02
   130 :  3.3797492e-26 -2.0368228e-26  2.8057191e-26
   131 : -2.4257162e-52  1.5195021e-52 -6.6914407e-53
   132 :  5.8186553e-10  8.5499008e-11 -1.4491404e-10
   133 : -5.5293494e-02 -6.5890176e-02 -6.2723970e-02
   134 : -5.5341774e-10  2.6856708e-10 -3.6440169e-10
   135 : -2.1807168e-03 -2.2001291e-03  4.8711095e-03
   136 :  6.2131763e-02  5.9881436e-02  6.4967848e-02
   137 :  8.1936216e-05  3.8653124e-03  1.3995880e-03
   138 : -2.6136703e-03 -2.2801806e-03 -2.3729317e-03
   139 :  9.2190758e-29  2.8893014e-29 -3.8829169e-29
   140 : -8.6126534e-03 -1.5752533e-02 -1.2819471e-02
   141 :  1.6207317e-02  1.3313101e-02  1.6355341e-02
   142 : -1.6709671e-49  8.9078418e-49 -2.7245021e-49
   143 :  2.2011573e-02  2.2903655e-02  2.0034339e-02
   144 : -8.9630046e-43 -2.3312930e-42  5.8638214e-42
   145 :  3.2084520e-04  8.0696490e-03  1.0343994e-03
   146 :  1.4822053e-02 -1.0217727e-03  6.7969106e-03
   147 :  1.3396353e-50  3.0864617e-50 -5.9659180e-50
   148 :  1.0474360e-15  1.9259853e-15 -4.5538456e-15
   149 :  7.3679429e-20 -3.0286997e-19  1.2893071e-19
   150 :  3.7242583e-02  5.0070800e-02  2.6122576e-02
   151 :  7.4476397e-03  3.6798693e-03  1.9265020e-03
   152 :  4.0935763e-03  4.5537143e-04  3.1601501e-03
   153 :  1.1992930e-13 -5.8258828e-14  4.2974220e-14
   154 :  7.1959039e-12 -8.2385645e-11  1.2426913e-10
   155 :  1.7491541e-04 -5.8755689e-03 -6.0837661e-03
   156 : -4.8095507e-03 -4.7485797e-03 -4.2658848e-03
   157 : -2.5906292e-02 -4.2418669e-02 -3.3236185e-02
   158 : -3.8424642e-02  5.2944533e-02 -7.5099257e-04
   159 :  1.2767311e-25  1.1234173e-24 -6.4887648e-25
   160 : -2.0171556e-03 -7.2785324e-03 -1.2306802e-02
   161 : -7.0428217e-03 -1.5850030e-02 -1.4032985e-02
   162 : -2.2489047e-02 -2.1974482e-02 -1.3886382e-02
   163 :  6.3744082e-34  3.7325625e-34  2.5689377e-34
   164 :  5.6872990e-03  2.8938364e-03  7.7622709e-03
   165 : -5.3381995e-08 -8.9497685e-08  1.1979128e-08
   166 : -1.4189449e-02 -1.5453791e-03 -4.9341920e-03
   167 :  5.9975072e-03  6.6428876e-03  4.2095959e-03
   168 :  8.8699453e-03  1.2499340e-02  1.0945207e-02
   169 :  6.8480983e-41 -6.4814736e-41 -1.4239425e-40
   170 :  5.2005985e-02  4.0530931e-02  3.1640384e-03
   171 : -4.0118654e-02 -3.2190176e-02 -4.3235819e-02
   172 :  5.8679192e-03  8.0032081e-03  6.4992087e-03
   173 : -2.4773898e-03 -2.1401387e-03 -6.3663208e-03
   174 : -9.7293677e-03  7.1050624e-04 -9.8861861e-04
   175 :  3.3439093e-05 -4.3370461e-05 -4.6152499e-05
   176 : -1.3544964e-33  2.1766551e-32 -1.8522601e-32
   177 :  1.1326238e-02  2.9138379e-03  1.3647368e-02
   178 : -1.3103803e-02 -2.8280072e-03 -1.1006039e-02
   179 : -6.1756930e-03  7.8765011e-03  9.2296214e-03
   180 : -5.0268608e-03 -4.8908628e-03 -5.4007975e-03
   181 : -5.6982149e-08 -4.2198655e-08 -6.2557802e-08
   182 :  6.8049022e-03  6.3724626e-03  9.1860719e-03
   183 :  5.4795928e-03  5.6291121e-03  5.1339456e-03
   184 :  1.5637895e-02  2.1510779e-02  1.1980411e-02
   185 : -8.7647311e-03 -1.2115496e-02 -3.6091760e-03
   186 : -2.4151975e-23  3.0289792e-22 -3.9934651e-22
   187 : -4.4976140e-03 -3.3150844e-03 -4.2285262e-03
   188 :  5.8249853e-32 -1.9051740e-31  4.7816488e-32
   189 :  1.9170986e-02  1.9222190e-02  2.0759460e-02
   190 :  2.0708397e-33 -1.7349852e-33 -1.0029192e-33
   191 : -2.8281001e-38 -4.9816624e-37  2.6721578e-37
   192 :  1.5135755e-03 -2.0192811e-03 -9.2430014e-04
   193 : -7.1682064e-02 -6.3005752e-02 -6.0727715e-02
   194 :  4.3544511e-32 -1.6780063e-32 -2.0094509e-32
   195 : -5.4437332e-26  3.4922692e-26 -7.1845691e-26
   196 : -9.2140726e-04  3.6114882e-03  4.8927427e-03
   197 : -6.7198158e-03 -1.0085953e-02 -7.0938706e-03
   198 : -1.5197992e-11 -3.3000753e-11  1.3056202e-10
   199 :  2.1055633e-02  3.5255877e-02  9.0731218e-02
   200 : -2.4983853e-02 -2.4424780e-02 -2.4028793e-02
   201 : -6.1020278e-03 -6.6182740e-03 -6.0904720e-03
   202 : -1.2094501e-02 -6.4896149e-03 -8.9731648e-03
   203 :  4.7621539e-03 -3.7425667e-03  1.6144775e-02
   204 :  2.4221484e-02  1.0425488e-02 -7.3797794e-03
   205 :  1.4634402e-04 -2.1832477e-03 -5.4451577e-04
   206 : -4.4846419e-03 -5.3577259e-03 -4.6791775e-03
   207 :  1.8935536e-02  9.9761421e-03  4.3459422e-02
   208 :  5.5800579e-19 -6.8097448e-19 -2.0422845e-18
   209 : -3.9766664e-04  3.0163236e-05 -3.8758912e-04
   210 :  8.3125411e-08 -6.9373586e-08  4.6738303e-08
   211 :  9.9216826e-03  1.3798474e-02  8.2705911e-03
   212 :  6.2385508e-50 -1.4425845e-50  4.0502945e-50
