Number of elements 23380
     0 : -4.8819527e-05 -3.4760623e-05 -4.2130531e-05
     1 :  6.5511308e-04  4.7814220e-03 -2.8855496e-03
     2 : -3.5571332e-68 -1.2903183e-67  8.8281599e-68
     3 : -5.3866963e-38  9.3152909e-38 -6.1788331e-38
     4 : -8.3088890e-68 -1.9029813e-68 -1.6027859e-67
     5 : -8.8482164e-38  1.6636118e-37  1.6274550e-37
     6 :  6.0476787e-02  5.4526450e-02  6.1512522e-02
     7 :  4.7756398e-06  2.2725419e-06  4.1945225e-06
     8 :  7.4868548e-06 -2.1981768e-05 -2.2212465e-05
     9 : -6.1771409e-09  3.1323233e-09  1.4662791e-08
    10 : -1.0411679e-02 -4.6385394e-03 -6.3421439e-03
    11 : -2.0623277e-04 -1.1330117e-03 -1.0331334e-04
    12 :  6.3174618e-02  6.0743233e-02  3.6810812e-02
    13 :  3.7580235e-02  1.3766935e-02  2.4323096e-02
    14 :  7.0971188e-03  7.3005967e-03  6.0589256e-03
    15 : -1.1674185e-07  9.8027401e-07  8.5126632e-07
    16 : -9.5244518e-03 -5.4594451e-03 -1.0504594e-02
    17 : -9.6122488e-08  4.3785398e-07 -2.4139233e-07
    18 :  1.7959783e-21 -7.7638080e-22  1.6861294e-21
    19 : -8.7976899e-06 -4.4239466e-05 -1.9405588e-05
    20 : -7.8336822e-03 -5.3013449e-03 -7.1365714e-03
    21 :  5.4144993e-02  6.2932191e-02  5.3137824e-02
    22 :  1.6386153e-59  1.2237497e-59 -3.9260431e-59
    23 : -2.2033586e-02 -2.1347094e-02 -3.5450445e-02
    24 : -1.6171660e-45  1.2127923e-45 -2.6403649e-45
    25 :  3.8492367e-03 -1.3247547e-02 -1.9464456e-02
    26 :  2.9301756e-03 -5.2506613e-04  8.2375904e-04
    27 :  2.7727488e-02 -3.6063171e-02  1.9675315e-03
    28 : -3.5731634e-02 -4.0272372e-02 -4.5388539e-02
    29 : -4.3433545e-03 -2.6458332e-03 -4.7741618e-03
