Number of elements 23380
     0 :  2.0888560e-08  1.8250190e-07  7.3159138e-08
     1 : -6.8465229e-05 -6.4747352e-05 -3.4851818e-05
     2 : -2.1315197e-74 -2.2031287e-74  6.5270372e-75
     3 : -2.1268336e-43  4.0179572e-42 -1.0160458e-42
     4 : -6.4853188e-74  1.4576333e-73  6.9302665e-74
     5 : -4.6325544e-43  1.0321117e-41  5.8396148e-42
     6 : -1.5091006e-03 -5.5412670e-03  6.4177335e-06
     7 : -1.3058207e-08  4.5369927e-09 -6.2787250e-09
     8 : -8.9707451e-08  1.0493947e-07  1.8364914e-08
     9 :  1.9032498e-11 -2.8584363e-11 -5.6409352e-11
    10 : -1.5794656e-03 -1.2435488e-02 -1.5473988e-02
    11 :  2.5838841e-06  8.1782069e-06  1.6364098e-06
    12 : -7.2041790e-04  9.9926035e-05  1.2025591e-03
    13 :  7.9710435e-04 -2.0386497e-04 -9.2477539e-06
    14 : -8.2104643e-03 -1.0867739e-02  3.1509350e-03
    15 : -1.7851556e-09 -1.9027249e-09 -4.4783607e-09
    16 :  3.0702619e-02  2.9163518e-02  4.2766334e-03
    17 : -8.8457518e-10 -3.9799769e-09  1.1449387e-09
    18 : -1.0126033e-25 -1.9530428e-24  1.2289880e-25
    19 :  1.0395145e-07  9.8133399e-08  1.1962921e-07
    20 :  1.3631124e-03  8.8887989e-04  1.6822091e-03
    21 : -4.5080246e-03 -1.5156768e-04 -5.1746574e-03
    22 :  1.4673071e-65  3.8980713e-65 -1.1785831e-64
    23 : -1.6674697e-02 -1.3694143e-02 -2.2596248e-02
    24 : -3.4912921e-51 -3.7581579e-51 -4.3094413e-51
    25 :  2.9992540e-03 -5.0106810e-03 -1.2586217e-02
    26 : -1.8217602e-03 -2.3869698e-03 -2.5294492e-03
    27 : -8.8468012e-02  2.7428536e-03 -5.6023148e-03
    28 :  1.1439827e-01  1.2603292e-01  1.1663950e-01
    29 :  3.9433131e-06 -1.8947750e-05  5.6008517e-05
    30 : -8.2660380e-03 -4.3773586e-03 -4.0297380e-03
    31 :  1.3792203e-45  1.6923201e-45  1.2444490e-44
    32 : -7.1760566e-06  1.7123703e-05  6.3643164e-06
    33 : -1.4968172e-02 -1.0459320e-02 -1.6740437e-02
    34 : -7.2916558e-07 -6.4224766e-07 -8.0752772e-07
    35 : -2.5617360e-03 -1.2293560e-03 -4.1653030e-03
    36 :  2.5112409e-07 -8.3956524e-07 -6.1720182e-07
    37 : -8.0113637e-04 -7.5991303e-04 -3.2192604e-04
    38 :  1.1798499e-04  2.6513395e-04  1.3709611e-04
    39 :  2.5454671e-02  2.2014024e-02  2.5332668e-02
    40 :  4.2954936e-62 -8.0952188e-63 -7.2102063e-62
    41 :  2.5995912e-02  3.0724133e-02  2.7682780e-02
    42 : -2.3425908e-14  2.3632551e-13  2.8453187e-14
    43 : -8.4708240e-03 -5.3174232e-03 -4.3250342e-03
    44 : -1.6227717e-02 -9.2016249e-03 -3.6535159e-03
    45 :  1.4835102e-02  2.0151429e-02  1.7664720e-02
    46 :  7.2687160e-04 -4.2367320e-04 -1.6019625e-03
    47 :  7.3233449e-06  3.4697281e-06  5.4260115e-06
    48 :  9.0477947e-04  3.5938438e-05  1.1125536e-03
