Number of elements 23380
     0 : -2.1041516e-28  9.6227995e-28 -1.6638173e-28
     1 : -1.0250594e-22  7.9722784e-24 -1.9446183e-23
     2 : 5.4504108e-115 2.1522847e-114 -2.6394170e-114
     3 :  1.5716937e-69 -1.1519825e-68 -4.1293785e-69
     4 : -8.1920619e-115 -5.9493291e-114 1.2932349e-113
     5 : -4.8440968e-70  4.5356453e-69 -2.7541294e-69
     6 :  5.9393644e-16 -7.6815050e-16  1.4220512e-15
     7 :  1.3210442e-30 -7.8580622e-31 -1.0066709e-30
     8 :  3.2950899e-29 -7.0716894e-29 -6.3291373e-30
     9 :  2.8449502e-27 -2.3253610e-28 -6.2791732e-27
    10 : -4.4784210e-04  4.4529617e-04  1.2789081e-03
    11 : -3.0477161e-25 -5.9592685e-25  2.3786458e-25
    12 :  3.2989920e-16  5.2690537e-16 -3.0238073e-16
    13 : -9.1792430e-22  2.2115925e-21 -3.6935449e-21
    14 :  2.3032937e-10  1.8620780e-10 -7.7262974e-11
    15 :  4.7448541e-24 -8.4711068e-24 -1.3072268e-23
    16 :  1.2007197e-11  1.4919407e-11  2.6562773e-11
    17 :  1.7367035e-24 -5.0324809e-24  1.5434635e-24
    18 :  6.3240576e-47 -1.3986391e-46  1.4824799e-46
    19 :  6.1586332e-28  7.6459892e-31  7.9170977e-28
    20 :  2.7349163e-06 -2.7665439e-06  2.4960413e-06
    21 : -5.7442361e-15  2.5994851e-15 -1.7626042e-15
    22 : -5.5573957e-102 -8.9291939e-102 2.8284309e-101
    23 :  1.2479212e-06  1.5263096e-06 -1.1495846e-06
    24 : -1.5112352e-80  1.6462371e-80 -2.4683977e-80
    25 : -4.5020515e-07  3.6751049e-07  1.0984040e-06
    26 :  8.8264408e-13  1.1452931e-12  1.3881041e-12
    27 : -3.0150029e-09  4.9733588e-09  9.2001575e-10
    28 : -1.0425409e-02 -2.4271953e-02 -3.0810837e-02
    29 : -1.1798502e-20 -9.7864703e-22 -1.0568063e-22
    30 :  9.7538152e-07  1.7332722e-07  3.1755904e-07
    31 :  2.8925958e-73 -5.2625676e-73 -3.9266751e-74
    32 :  9.4171470e-18 -1.8359234e-17 -6.5096814e-18
    33 : -1.0690859e-07 -1.1473376e-07 -5.1217769e-08
    34 :  2.4519030e-28  8.3074105e-29 -2.1189066e-29
    35 :  1.1814008e-08  4.6502600e-09 -9.0652743e-10
    36 : -7.4231649e-28  9.8835626e-29 -1.6620358e-27
    37 :  3.2906808e-20 -1.9271775e-20  5.2887431e-20
    38 :  1.3162597e-07  8.5662208e-08  2.0609874e-07
    39 :  2.5429999e-14  3.4198046e-14  8.7684999e-15
    40 : -2.4339664e-97  1.0437035e-97  5.4900120e-97
    41 :  2.4699783e-02  4.7244604e-02  3.4410428e-02
    42 : -9.6306759e-32  9.9206631e-32  9.7084854e-32
    43 :  2.4049211e-06 -1.4509666e-07  4.4170062e-07
    44 :  1.4451778e-03  9.8715388e-04  3.6235337e-04
    45 : -1.1546116e-01 -7.2351159e-02 -9.8597487e-02
    46 : -1.3989314e-24  8.8249014e-24 -6.2967578e-24
    47 : -5.3750980e-28 -1.5380298e-27  6.8163151e-28
    48 : -4.8038872e-15  3.1138593e-15  4.6585800e-16
    49 :  5.4019972e-02  4.8350834e-02  3.8737891e-02
    50 :  6.0402153e-10  9.5044502e-11  5.4434065e-10
    51 : -1.0395612e-27  4.4278481e-28 -1.5863670e-27
    52 : -3.0492797e-02  2.5037453e-02  1.6161411e-02
    53 :  7.9644964e-74 -1.2943787e-73  8.8049434e-74
    54 : -1.1629763e-32  1.3884108e-32  2.3208740e-34
    55 : -5.1990430e-15 -5.4596134e-16 -4.6829345e-15
