Number of elements 23380
     0 :  1.5321451e-02  3.1974724e-02  1.5786542e-02
     1 :  5.3629722e-03 -2.9953850e-03  1.2913096e-02
     2 :  1.2455233e-60  4.5843802e-60 -1.8814876e-60
     3 :  1.8252400e-32 -2.7236922e-33  9.1294062e-33
     4 :  2.3957156e-60  1.5182717e-60  4.6664741e-60
     5 :  2.5568834e-32  9.6612870e-33 -5.6638962e-33
     6 :  2.6999130e-05  5.5822043e-03 -1.1295203e-03
     7 : -1.0412518e-03 -1.9118131e-03 -1.8023701e-03
     8 : -1.2625915e-03  4.0423680e-03  3.6687002e-03
     9 :  8.4585022e-07 -4.0458968e-06 -5.5335118e-06
    10 : -3.5472125e-02 -3.0143912e-02 -3.3936560e-02
    11 :  3.7185282e-02  3.1930468e-02  3.7094770e-02
    12 :  6.5860956e-05 -1.5702183e-03 -8.8649978e-03
    13 : -2.4189449e-02 -1.6430515e-02 -1.7913258e-02
    14 : -2.3375529e-02 -1.9273641e-02 -2.6978124e-02
    15 : -4.2853572e-05 -2.1651146e-04 -1.7708749e-04
    16 : -2.4467083e-02 -2.1657337e-02 -2.4019522e-02
    17 : -1.5356366e-05 -1.3920081e-04  6.1670599e-05
    18 :  7.5297677e-18 -6.5654945e-17  9.0239455e-18
    19 :  2.1371448e-02  1.5269411e-02  3.0888790e-02
    20 :  1.9261329e-03  3.6417205e-03  2.3110919e-03
    21 :  4.8535727e-03 -9.4856181e-04  5.3219822e-03
    22 : -1.0167767e-52 -6.5297117e-53  2.1104520e-52
    23 : -6.1963410e-03 -5.0908135e-03 -8.0835340e-03
    24 :  1.3380699e-39 -1.1424281e-39  2.1744799e-39
    25 :  2.9378369e-03 -1.5932738e-03 -4.8321103e-03
    26 :  1.2929257e-03  4.1779510e-03  3.8196549e-03
    27 :  2.2913087e-02 -4.4143936e-03 -1.6895592e-02
    28 : -1.3641966e-02 -4.6449741e-03 -6.9988933e-04
    29 :  1.2468006e-02  1.5392849e-02  1.9682812e-02
    30 :  1.2877932e-02  1.8098152e-02  1.3311128e-02
    31 :  1.7780445e-34 -3.5011206e-34 -1.1573336e-34
    32 : -7.3369594e-05  5.0015906e-02  4.0149777e-02
    33 :  2.9890968e-02  3.1861634e-02  3.0478325e-02
    34 :  5.1441594e-02  5.3158758e-02  4.2140202e-02
    35 :  1.6503904e-02  1.9843932e-02  1.6302245e-02
    36 :  2.7488289e-02  4.7237911e-02  4.4632254e-02
    37 :  7.7482565e-03 -2.7027674e-04  7.0032001e-03
    38 :  2.5427393e-04  1.0345134e-03 -8.6282083e-04
    39 : -1.3027557e-02 -1.1840487e-02 -1.2976559e-02
    40 : -3.1018060e-50 -7.1662393e-50 -2.0570157e-50
    41 :  1.1838740e-02  1.9036177e-02  1.4265713e-02
    42 : -8.3612574e-09 -1.4684648e-07 -6.6800616e-08
    43 : -2.0856345e-02 -1.5278880e-02 -1.4639935e-02
    44 :  1.0503047e-02  3.0715566e-03 -8.9077038e-03
    45 :  2.8462373e-02  1.4301174e-02  2.2174512e-02
    46 :  1.8033012e-02  2.3430307e-02  2.0409878e-02
    47 :  2.1755247e-02  1.9298801e-02  2.3785655e-02
    48 : -3.5692499e-02 -1.5288837e-02 -2.4869536e-03
    49 :  1.7492748e-03 -6.9540142e-03 -1.0801504e-02
    50 : -2.6465767e-02 -2.0281625e-02 -2.7040732e-02
    51 :  1.4405596e-02  3.8393265e-03  1.5741010e-02
    52 : -3.5450273e-02 -5.7728564e-02 -5.4144905e-02
    53 : -7.2779367e-38 -3.4940885e-37  6.7157187e-37
    54 :  9.5429881e-06 -1.0526805e-04  1.0146499e-05
    55 : -1.4894705e-02 -1.4639831e-02 -1.4540608e-02
    56 :  1.4006574e-06 -3.7597828e-05  7.0476750e-05
    57 : -2.5413476e-02 -2.1599125e-02 -2.1322117e-02
    58 : -1.1032471e-02 -9.9001358e-03 -7.4026846e-03
    59 :  3.2478295e-06  1.8349970e-06  2.3304617e-06
    60 : -1.3053046e-03 -9.3348607e-04  2.2378495e-04
    61 :  1.0607360e-05  4.0922738e-06  1.2925395e-05
    62 : -6.1201835e-03 -4.5248446e-03 -2.3576006e-03
    63 : -8.4971559e-03 -8.9091736e-03 -1.6647598e-02
    64 : -7.3042731e-03  4.9323764e-05  4.1528850e-04
    65 :  2.8693982e-32 -4.7371429e-32  1.0250280e-32
    66 : -4.1756776e-06 -1.5902379e-06  7.3635956e-07
    67 :  7.6528106e-02  2.8520907e-02  8.3136519e-02
    68 :  9.1646013e-04  3.8728598e-02  4.4973449e-02
    69 : -1.2015386e-02 -8.7797285e-03 -2.8691890e-02
    70 : -1.4688978e-02 -9.7858572e-03  1.1846007e-02
    71 : -2.3638504e-02 -2.1591883e-02 -1.9195150e-02
    72 : -1.6595325e-13 -3.7531094e-13 -3.5372209e-15
    73 :  3.2414028e-12  2.4456214e-12 -5.2581597e-12
    74 :  5.5998169e-07 -2.2332905e-07 -2.6760767e-07
    75 : -2.0587511e-02 -1.8949031e-02 -2.3856512e-02
    76 :  5.9610609e-03 -7.1148329e-03  5.7675812e-03
    77 :  1.5681398e-02  9.5341340e-03  9.0226296e-03
    78 : -3.9684718e-04  8.4124073e-04  1.0593521e-03
    79 : -2.0837903e-02 -8.6022438e-03 -1.3432619e-02
    80 :  5.2060464e-31  1.2999580e-31 -6.2162740e-31
    81 : -1.3193566e-02 -1.2483757e-02 -1.1435316e-02
    82 :  1.2777381e-05  1.5013071e-06 -2.3852792e-05
    83 : -1.7516086e-02 -2.1526333e-02 -1.9863766e-02
    84 :  2.1586680e-06  5.1862778e-05  8.0809726e-06
    85 : -4.4865734e-02  1.7281998e-02 -5.0379040e-03
    86 :  9.8633390e-04  9.4677821e-04  1.8545070e-03
    87 :  4.3808378e-09  1.5940896e-09  3.8754727e-09
    88 :  7.5838153e-17 -2.1703930e-16  2.0692836e-17
    89 : -1.7492131e-02 -1.1903309e-02 -1.7978968e-02
    90 :  2.6883723e-02  2.7072481e-02  2.5399767e-02
    91 : -4.7849910e-02 -4.8125543e-02 -4.3471653e-02
    92 :  8.7698477e-03  1.2890225e-02  1.0102672e-02
    93 : -1.0850628e-02 -1.4110200e-03 -8.4884320e-03
    94 : -8.1463690e-03 -5.6257018e-03 -4.1702619e-04
    95 : -4.9168588e-03  9.3505378e-04 -4.8856215e-03
    96 :  4.5987178e-02 -1.2657743e-02  1.7604892e-02
    97 :  8.5975510e-04 -5.0225442e-03 -7.0854381e-04
    98 :  3.8050330e-02  3.1414927e-02  3.1439087e-02
    99 : -6.4856606e-07 -1.6537352e-06  2.3432194e-06
   100 : -5.7378883e-27  2.1189001e-26 -1.0641259e-26
   101 : -1.5039845e-03  5.4751343e-03 -1.2058225e-03
   102 : -3.9233658e-13 -4.0349075e-13  1.4501266e-12
   103 : -9.4950301e-04 -8.0889408e-04 -1.0473384e-03
   104 : -2.3137866e-02 -1.8343887e-02 -1.9769914e-02
   105 : -2.3712621e-17  2.5444367e-18 -1.2562216e-18
   106 : -5.8595699e-48  8.8368955e-49  1.0588373e-48
