Number of elements 23380
     0 : -2.6837786e-10 -1.3364027e-10 -5.0697012e-10
     1 : -2.1007735e-07 -1.1704555e-06  3.3071537e-07
     2 : -3.1098767e-81 -3.1498266e-79  3.5712501e-79
     3 : -4.7065683e-47 -7.0703303e-46  2.0996638e-47
     4 :  1.7654127e-79 -1.2724877e-78 -1.4461565e-78
     5 : -1.5125483e-46 -1.6877442e-45 -7.6813344e-46
     6 : -1.0291009e-04 -1.5222978e-04 -4.1152128e-05
     7 :  5.3021369e-11 -2.9213430e-11  1.2948650e-11
     8 :  3.9932090e-10 -5.9291393e-10 -7.9654169e-11
     9 :  2.2083817e-13 -9.6039750e-14 -5.1724497e-13
    10 : -9.4241496e-03 -1.3873025e-02 -2.4041075e-02
    11 : -3.4950583e-08 -5.2551789e-08 -1.7717330e-08
    12 : -6.3212212e-05 -2.6068876e-05  4.0349513e-05
    13 :  3.5508071e-06 -2.5816116e-06 -6.1027293e-06
    14 :  7.0660159e-02  7.2011227e-02  6.5171505e-02
    15 :  2.5693544e-12 -6.0128141e-11 -8.3539911e-11
    16 :  1.8423613e-02  1.8909361e-02  3.4487376e-02
    17 :  2.8569764e-12 -4.8373144e-11  1.9278904e-11
    18 :  8.0347717e-28  9.1966305e-28  5.5704561e-28
    19 :  1.9425013e-10 -6.7653002e-10  2.5859574e-10
    20 : -2.8978166e-03 -3.1477957e-03 -3.5275721e-03
    21 : -8.3750054e-05 -6.7950473e-05 -1.0455076e-04
    22 :  1.6679339e-70 -5.3455107e-70  1.5153033e-69
    23 : -2.1255180e-02 -3.0386597e-02 -1.8201567e-02
    24 : -1.4147648e-54  1.9104616e-54 -2.5080337e-54
    25 : -1.3350405e-02 -3.7757679e-02 -3.8541596e-02
    26 :  3.1252580e-02  2.4705530e-02  2.6302004e-02
    27 :  2.0247496e-02 -7.2104105e-02 -9.2743280e-02
    28 : -5.4338553e-02 -2.9998087e-02 -1.8495728e-02
    29 :  1.4251353e-06  1.3849880e-06  1.9139252e-08
    30 : -1.5328839e-02 -1.8121063e-02 -1.8885179e-02
    31 : -1.5834277e-48  2.5324905e-48 -1.0135152e-48
    32 : -1.9858678e-07  5.3682641e-07  3.0283173e-07
    33 : -2.8407757e-02 -2.9106456e-02 -2.7123644e-02
    34 :  3.8025039e-09  3.1781441e-09  4.4618490e-09
    35 : -1.6760378e-02 -1.4653915e-02 -1.1150944e-02
    36 : -6.1772104e-09  7.4150259e-09  4.1809025e-09
    37 : -1.2726121e-05 -3.6770208e-05  3.2835552e-05
    38 :  1.1681817e-03  4.7089687e-04  8.2314811e-04
    39 :  4.6371030e-02  4.5003701e-02  5.1024551e-02
    40 : -1.4235897e-66  8.0666491e-67  2.9554390e-66
    41 :  2.6212031e-02  1.2198541e-02  1.7884374e-02
    42 : -6.2366938e-16  3.2494692e-17  1.1177777e-15
    43 :  1.3572897e-02  8.9514043e-03  7.6198548e-03
    44 :  9.0753618e-03  5.5929110e-03  6.5316001e-03
    45 :  1.8185804e-02 -2.4255368e-03  2.3926299e-02
    46 : -1.0301485e-06  1.2357250e-05  1.4837518e-06
    47 : -2.7523377e-08 -1.2992118e-07  1.4341223e-08
    48 :  5.9646743e-05  1.8209213e-05  4.9931688e-05
    49 : -7.5205807e-02 -7.7984350e-02 -7.2755065e-02
    50 :  6.1387400e-02  9.1805355e-02  7.3676630e-02
    51 :  1.1594208e-09  1.2727975e-09  1.5828782e-10
    52 :  2.8310449e-02 -6.6742766e-02 -3.2188482e-02
    53 :  2.2997856e-51  1.0147448e-50 -1.8462444e-50
    54 :  3.3795491e-15 -6.1830288e-15 -6.6560884e-15
    55 :  3.9827969e-02  3.8502628e-02  3.5770313e-02
    56 : -1.0506852e-14 -1.8578563e-14  3.2878903e-14
    57 :  1.6001406e-02  9.7687726e-03 -5.0451036e-03
    58 :  1.3723129e-02  1.7015457e-02  9.1719314e-03
    59 :  7.5551092e-17  5.9632977e-17 -3.9902646e-17
    60 : -5.5195262e-11 -3.2549222e-11  7.6270142e-11
    61 :  1.0313004e-13 -4.4581509e-14  7.1502848e-14
    62 :  3.0102581e-03  2.9103686e-03  1.6025676e-03
    63 :  9.8502144e-04 -4.7525317e-04  4.1807814e-03
    64 : -1.5546647e-02 -4.6308093e-03 -3.4453302e-03
    65 : -3.9687916e-44  1.0628954e-43 -3.3058743e-44
    66 : -3.8648000e-13 -1.1552844e-13  1.6854958e-13
    67 : -1.0547933e-01 -8.8794027e-02 -1.1548219e-01
    68 :  3.6804798e-08 -4.3286861e-06 -3.8192627e-06
    69 : -2.2427188e-02 -2.0729962e-02 -6.6647318e-03
    70 :  1.0713502e-02  1.5383822e-02  4.0009171e-03
    71 : -6.7135152e-02 -7.1807901e-02 -7.0468304e-02
    72 :  1.1009954e-23 -8.0452726e-24 -2.4927717e-23
    73 :  3.6159242e-21 -3.7076707e-21 -1.3043048e-20
    74 : -1.1160366e-15  1.4815067e-16  3.8586136e-15
    75 :  2.7449446e-02  4.5958128e-02  3.4993387e-02
    76 : -8.7586746e-02 -8.1465587e-02 -8.5606252e-02
    77 : -4.2508647e-10 -1.7947958e-10  1.3651347e-10
    78 : -4.0084648e-11 -1.1484168e-10  1.6034987e-11
    79 :  2.1968066e-05  4.5894270e-05  2.8440169e-05
    80 :  2.3239839e-47  9.0434175e-48 -3.3694484e-47
    81 :  3.1409327e-02  2.8650734e-02  2.3866075e-02
    82 :  2.6871937e-12  3.8065896e-12 -1.1011495e-11
    83 :  1.2213934e-05 -7.7594911e-06 -4.3106531e-06
    84 : -2.5536092e-14 -2.0498527e-14 -4.5338766e-14
    85 : -4.7646807e-03 -3.5228714e-02 -2.1382646e-02
    86 : -9.7401306e-04 -1.5065042e-03 -5.7929468e-04
    87 :  9.2910850e-19  1.4934302e-18 -1.2342452e-18
    88 : -2.3948804e-26  2.1740067e-26 -2.0740962e-26
    89 :  3.0939855e-02  3.1464489e-02  2.9236672e-02
    90 : -5.0788615e-03 -8.7235719e-03 -8.7743591e-03
    91 :  1.2221046e-02  1.5030954e-02  9.0732358e-03
    92 :  4.7167314e-07  1.7232479e-06  1.5195048e-06
    93 : -1.1221421e-09 -1.2590368e-09 -2.5661240e-09
    94 : -1.2475779e-02 -1.3609628e-02 -1.3189858e-02
    95 :  4.4606077e-02  4.5279888e-02  4.3847573e-02
    96 : -4.0504963e-06 -5.7806246e-06 -8.8983906e-06
    97 :  2.0629302e-02  2.8170840e-02  2.5019022e-02
    98 :  5.1711267e-06 -5.9212338e-05  1.7942423e-05
    99 :  1.0409367e-17  1.7695574e-17 -1.1224318e-17
   100 : -4.0981430e-43  4.5831580e-43 -7.2154635e-44
   101 :  2.3814187e-03  4.1459835e-03  3.9276151e-03
   102 : -1.5014466e-21 -5.6033142e-22  2.2133439e-21
   103 :  2.1516725e-12 -1.1122847e-11 -1.9005111e-11
   104 : -2.6914259e-02 -3.0918656e-02 -2.1492858e-02
   105 :  2.9502109e-28  3.3452798e-28 -1.4656336e-27
   106 :  5.2615014e-65 -3.6048439e-65  4.0609559e-65
   107 :  6.0522254e-05  1.0867144e-04  3.2993015e-05
   108 : -1.5488839e-73  5.7963173e-74  3.5592446e-74
   109 : -2.7071888e-02 -2.6995038e-02 -2.6942337e-02
   110 :  1.9122980e-43  7.3159684e-43  5.6837323e-43
   111 :  2.4918088e-03  7.5111826e-03  8.8351142e-03
   112 : -4.5978024e-02 -4.7182678e-02 -4.3151955e-02
   113 :  3.7224113e-02 -4.6873796e-03 -8.1300106e-02
   114 : -2.5250304e-64  1.2041257e-64 -2.3562281e-64
   115 :  5.7180032e-02  6.2067712e-02  5.6780708e-02
   116 :  1.2363391e-03  1.0475374e-03  2.1674436e-04
   117 : -2.6248543e-61 -5.8445416e-61  2.5937419e-61
   118 :  1.4398444e-69 -2.1853320e-69 -2.1713937e-70
   119 : -1.2136970e-20 -1.6440108e-20  5.7951142e-20
   120 :  9.6522434e-11  4.8144166e-12  1.1118071e-10
   121 : -3.0188739e-66  2.4162467e-66 -1.6424474e-66
   122 : -1.2899682e-03 -7.6120626e-03 -1.3668212e-03
   123 : -3.5309532e-73  1.7814958e-72 -9.1028973e-73
   124 : -7.5554821e-61  4.2242191e-61 -1.2011844e-60
   125 :  1.8891855e-02  2.1676999e-02  1.9775593e-02
   126 :  5.1010910e-03  9.3858940e-03  7.3749622e-03
   127 : -6.4063389e-09 -8.3568622e-09 -3.0884323e-08
   128 : -1.6067617e-02 -1.4237917e-02 -1.1664602e-02
   129 :  1.3452734e-02  3.4575487e-02  2.0125695e-02
   130 :  1.0379534e-48 -7.9408410e-50 -4.0049133e-49
   131 :  4.8313602e-80 -2.8104531e-80  1.5945155e-80
   132 :  5.3248224e-26  4.1492149e-25 -1.4220463e-24
   133 : -7.1369557e-02 -7.4266435e-02 -7.1381512e-02
   134 :  2.8628861e-24 -1.1777007e-24 -1.7447481e-25
   135 :  9.2121284e-03  1.1746453e-02 -5.5370804e-05
   136 : -1.1385285e-01 -1.2068675e-01 -1.1693509e-01
   137 :  5.3108829e-03  5.5809156e-03  4.4188320e-03
   138 : -4.1164722e-03 -3.4843572e-03 -1.9137923e-03
   139 : -1.6672299e-49 -3.9194182e-51  6.5949143e-50
   140 : -3.8236021e-08  3.9592069e-08  3.2468353e-08
   141 : -1.1336621e-02 -1.2878284e-02 -8.5584626e-03
   142 : -4.7755711e-73  9.9001461e-73 -2.5614790e-73
   143 : -9.6493534e-03 -1.0954961e-02 -1.0104851e-02
