Number of elements 23380
     0 : -2.1931954e-03 -2.3524441e-03 -1.9934899e-03
     1 :  4.2732447e-02  3.7779907e-02  4.4490994e-02
     2 :  1.8590637e-63  6.3153241e-63 -2.8236683e-63
     3 :  1.3634834e-34 -1.3680125e-34  1.0598370e-34
     4 :  3.8380534e-63  8.8243609e-64  6.0122618e-63
     5 :  2.0763450e-34 -2.3113416e-34 -2.3410862e-34
     6 : -1.6695222e-02 -1.4830491e-02 -1.7756323e-02
     7 :  5.7730376e-05  1.3789715e-04  1.2251936e-04
     8 :  1.6746152e-04 -6.1907121e-04 -6.0102295e-04
     9 : -2.7608472e-07  2.7231759e-07  7.6022654e-07
    10 :  3.2296472e-02  1.8499798e-02  1.0079143e-02
    11 :  2.8674752e-02  3.5754042e-02  2.7289286e-02
    12 : -1.8694309e-02 -1.8333748e-02 -5.0464704e-03
    13 :  2.1133450e-02  4.8910161e-02  3.3284801e-02
    14 : -9.2677885e-03 -9.9347867e-03 -6.8727201e-03
    15 : -4.4428484e-06  3.2076311e-05  2.4342542e-05
    16 : -1.1785110e-02 -1.6119464e-02 -8.6784534e-03
    17 : -4.6963181e-06  1.3130962e-05 -8.2280477e-06
    18 : -4.1456402e-19 -1.4016475e-18 -3.3019009e-19
    19 : -1.6741526e-03 -1.9343330e-03 -2.1168294e-03
    20 :  1.8260109e-03 -9.7963854e-04  1.4435801e-03
    21 : -1.5458727e-02 -1.8419965e-02 -1.4474920e-02
    22 : -2.5992860e-55 -2.2254006e-55  7.0159797e-55
    23 :  1.8901603e-03  1.8271433e-03  7.6884540e-03
    24 :  7.6923529e-42 -5.7812173e-42  1.2382425e-41
    25 : -1.5180831e-02 -2.7662486e-03  2.2635025e-03
    26 : -1.1528319e-02 -1.0437537e-02 -1.1724412e-02
    27 : -3.1182743e-02  2.8114130e-02  2.3503822e-02
    28 : -7.5117625e-02 -7.9787822e-02 -7.3552463e-02
    29 :  5.1422190e-02  4.7006880e-02  5.2578032e-02
    30 : -1.3024189e-02 -1.1266524e-02 -8.7326573e-03
    31 :  1.2251109e-36 -2.7162551e-36 -1.3469045e-36
    32 : -2.9295487e-03 -2.3737588e-03 -6.3654559e-03
    33 :  1.3611117e-02  5.8858966e-03  5.6970200e-03
    34 :  5.6077960e-03  5.3234117e-03  7.4264615e-03
    35 : -2.1600834e-03 -3.9338449e-03 -3.7899707e-03
