Number of elements 23380
     0 : -1.1883512e-09  3.6789742e-09  5.7599731e-11
     1 : -1.9733180e-06 -9.3621206e-07 -1.1020003e-06
     2 : -2.3451674e-78 -3.5498593e-78  4.2615474e-78
     3 : -2.0535404e-45  3.3506880e-45 -3.2327849e-45
     4 : -6.9039931e-78  1.1331853e-77 -9.3505818e-79
     5 : -3.8470266e-45  7.7095801e-45  7.7268699e-45
     6 : -1.8397033e-04  1.9192690e-04 -1.8821056e-04
     7 :  3.7591736e-11  8.2649616e-11  8.9400741e-11
     8 : -5.9820178e-10 -2.5863712e-10 -1.0777178e-09
     9 :  9.1303087e-14 -7.5830639e-13 -5.4626802e-13
    10 : -1.8733952e-02 -2.3762304e-02 -2.5561521e-02
    11 : -1.0675717e-08  1.1437578e-07 -2.3740262e-08
    12 : -1.9001743e-04 -1.4672385e-04  1.5874133e-06
    13 :  2.4449157e-05 -4.7618458e-06  2.9987942e-07
    14 :  6.7933910e-02  6.2517657e-02  7.0104366e-02
    15 : -1.0492956e-10  1.1779466e-10  3.0613241e-11
    16 :  3.7272142e-02  3.6853833e-02  5.2493853e-02
    17 : -5.1105770e-11 -5.7119576e-11  1.0144470e-12
    18 :  9.7483000e-28 -1.2114318e-26  2.3841876e-27
    19 :  3.6837849e-09  4.0911619e-10  3.1953570e-09
    20 : -2.2501991e-03 -3.2352737e-03 -2.9630699e-03
    21 :  2.0346272e-04 -2.0967278e-04  2.4570808e-04
    22 :  6.5483529e-69  7.0982370e-69 -2.2746963e-68
    23 : -1.1876619e-02 -1.8283576e-02 -6.6446729e-03
    24 : -1.2401693e-53  8.4617919e-54 -2.0602470e-53
    25 : -3.0568646e-02 -3.1591526e-02 -2.3141522e-02
    26 :  2.1561683e-02  1.3337813e-02  1.5273405e-02
    27 : -4.8601694e-02 -5.1422563e-02 -7.6119420e-02
    28 :  4.3321530e-03  3.7780284e-02  3.9084072e-02
    29 :  1.8483226e-07 -2.0151597e-07  2.2062928e-06
    30 : -7.8003164e-03 -9.5882541e-03 -1.0813170e-02
    31 : -8.8867319e-48  1.8872486e-47  1.6277782e-47
    32 :  1.1673119e-07  1.5877397e-07  5.3966371e-07
    33 : -1.5421063e-02 -2.3016110e-02 -1.5346728e-02
    34 : -3.6516775e-09  2.2132810e-09 -2.0794033e-08
    35 : -1.7561823e-02 -1.8544831e-02 -1.7981326e-02
    36 : -3.8885053e-08 -1.3140000e-08 -2.5514520e-08
    37 :  1.2689182e-04 -3.3332184e-05  1.7147743e-04
    38 :  2.5180402e-04 -4.1334797e-04  3.6793583e-04
    39 :  4.6947738e-02  4.6920674e-02  4.7403628e-02
    40 :  4.8466870e-67  5.3020710e-66  5.1526485e-66
    41 :  3.7810679e-02  3.0941601e-02  2.9401131e-02
    42 : -6.6651602e-16  3.5697843e-15  5.6408813e-16
    43 :  1.9560418e-02  1.7722836e-02  1.6107626e-02
    44 :  6.8331652e-03  4.6114887e-03  1.0235716e-02
    45 :  2.4642613e-02  1.6213980e-03  3.0758194e-02
    46 :  3.5552811e-05 -2.4750126e-05 -6.5109660e-05
    47 : -8.5494748e-08  3.6922881e-07 -1.5808658e-07
    48 :  4.6104716e-06  6.6362483e-05 -4.6725865e-06
    49 : -6.6856107e-02 -6.6353277e-02 -6.7966205e-02
    50 :  8.1547186e-02  7.9344102e-02  8.2464989e-02
    51 : -9.3216761e-09  4.7497598e-09 -1.1958793e-08
    52 : -3.7071486e-02 -1.1048801e-01 -8.7930791e-02
    53 :  1.3249976e-50 -7.4848617e-50  8.9715883e-50
    54 : -6.0258061e-14  3.3431105e-14  3.5274816e-14
    55 :  4.2714753e-02  4.2243470e-02  3.9099084e-02
    56 :  1.0387308e-13 -1.2192798e-13  2.1898693e-13
    57 :  3.8997635e-02  3.2182329e-02  1.1140164e-02
    58 :  2.5016477e-02  2.6655192e-02  2.0066171e-02
    59 : -3.9629247e-16 -3.3670236e-16  2.5029820e-16
    60 : -1.5158990e-10  2.6785692e-10  4.8534195e-10
    61 : -1.7900544e-13  1.5741716e-13 -5.5048031e-14
    62 :  3.0115273e-03  2.5806804e-03  1.2717892e-03
    63 :  1.1284085e-02  7.6705168e-03  1.0043891e-02
    64 : -8.1412429e-03 -1.0435125e-02 -8.7907888e-03
    65 :  2.7921658e-44 -5.8424732e-44  1.7258334e-44
    66 : -1.6412381e-13 -6.9483442e-13 -9.5006051e-14
    67 : -8.4187750e-02 -6.4382056e-02 -1.0919878e-01
    68 :  2.0575558e-05 -1.9948414e-06 -8.0159323e-06
    69 : -8.9214848e-03 -1.5646673e-02  3.9788253e-02
    70 :  1.6137557e-02  1.9844021e-02  1.3754200e-02
    71 : -4.8272370e-02 -6.3726329e-02 -5.2374241e-02
    72 : -1.4938620e-23 -3.3543309e-23 -3.1665731e-24
    73 : -8.7755498e-21 -1.6015316e-20  6.4015559e-22
    74 : -3.4298556e-14  7.9732052e-15  9.6686493e-15
    75 :  4.5117554e-02  6.0755126e-02  5.3067964e-02
    76 : -5.3766153e-02 -5.9657144e-02 -6.6839531e-02
    77 :  7.1737589e-11 -3.5527480e-10 -8.9895667e-10
    78 : -3.7493392e-10  3.9300920e-10  6.8505199e-10
