Number of elements 23380
     0 :  3.5105909e-02  1.6860632e-02  3.4925962e-02
     1 : -9.7515838e-03 -1.9062498e-03 -6.3350226e-03
     2 :  2.7661646e-57  1.2543517e-57  4.0542059e-57
     3 :  2.6983706e-30 -9.7197300e-31  6.3523568e-31
     4 :  3.9221228e-57 -6.1435209e-57 -6.3033128e-57
     5 :  4.3091148e-30 -8.7845408e-30 -3.2132374e-30
     6 :  3.6021367e-04 -2.9835110e-03  2.9333045e-03
     7 :  3.2732770e-02  3.0308428e-02  3.7728828e-02
     8 :  4.4814331e-02  1.8395788e-02  5.0757703e-02
     9 :  2.6986696e-05  1.5280972e-05 -2.7612016e-05
    10 : -1.9862403e-02 -1.0926618e-02 -2.5220628e-03
    11 : -6.2039690e-03 -9.5288005e-03 -6.3621062e-03
    12 :  4.4386774e-04  3.0295493e-03  5.8963501e-03
    13 :  1.7689377e-03 -3.5813594e-03  3.7540071e-03
    14 :  1.4865250e-02  1.3475295e-02  1.6459727e-02
    15 :  1.3626770e-03  9.3939901e-04  1.0157189e-03
    16 :  3.5455766e-03  4.2278191e-03  5.0518681e-03
    17 :  1.1139717e-03  1.2316309e-03 -9.7884769e-05
    18 :  4.9512861e-16 -3.8244826e-15  5.2808216e-16
    19 :  2.7399128e-02  3.5062208e-02  1.8022552e-02
    20 : -4.6803682e-03 -6.6128678e-03 -4.6634071e-03
    21 :  7.0749959e-04  3.2110571e-03 -3.0311327e-03
    22 : -1.4451960e-50 -8.8414365e-50  2.7524445e-49
    23 :  1.3831319e-02  1.7904285e-02  1.0067009e-02
    24 :  3.8157668e-37 -1.7267814e-37  5.7059217e-37
    25 :  7.4421986e-03  2.0805767e-02  2.0749646e-02
    26 : -1.2970724e-03 -4.1701206e-03 -3.8996757e-03
    27 : -3.3839339e-02 -8.5950493e-03  6.7712726e-03
    28 :  1.3749519e-02  1.0251395e-02  2.8804293e-03
    29 : -8.2382360e-04  1.2183775e-03 -4.0826741e-03
    30 : -2.3030918e-02 -2.3042002e-02 -2.1859028e-02
    31 :  2.7978821e-32 -8.1585492e-32 -5.4459439e-32
    32 :  4.7368951e-02  7.0116524e-03  1.8214608e-02
    33 : -4.2530134e-02 -3.3553269e-02 -3.6706872e-02
    34 :  1.0094094e-02  6.7705105e-03  1.2263390e-02
    35 : -7.1769190e-03 -5.6398338e-03 -4.7735387e-04
    36 :  1.7318664e-02  1.8403375e-02  1.6136565e-02
    37 : -1.2010352e-03  3.3611980e-03 -9.7051075e-04
    38 : -3.5691585e-03 -4.6609860e-03 -3.7446721e-03
    39 :  2.0141535e-02  1.9673549e-02  2.0842052e-02
    40 : -1.1460154e-46  6.0405228e-47  2.4664521e-46
    41 : -1.4406580e-02 -1.0945936e-02 -7.8702223e-03
    42 :  1.8495283e-06 -2.5821921e-06 -4.0926247e-06
    43 : -2.9133198e-02 -3.0392497e-02 -3.2091981e-02
    44 :  3.3035262e-02  2.7165349e-02  4.1290063e-02
    45 :  9.7459085e-03  8.5022320e-04  1.6025104e-02
    46 :  2.2512909e-02  1.4626088e-02  1.2296711e-02
    47 :  1.3596616e-02  1.4084616e-02  1.0622416e-02
    48 : -1.3212963e-02 -2.4753083e-02 -2.1183897e-02
    49 :  8.5448832e-02  9.1754190e-02  7.4324107e-02
    50 : -2.9445915e-03 -2.1828727e-03 -1.2224904e-04
    51 :  2.4614057e-02  2.7177563e-02  2.3115329e-02
    52 :  3.6376292e-02  6.8063561e-02  6.0146539e-02
    53 :  1.5524858e-37 -3.0388471e-35  5.2401007e-35
    54 :  5.1178648e-04 -5.6175755e-04  7.6847733e-04
    55 :  1.7007957e-02  1.5296011e-02  1.4967556e-02
    56 :  2.8141549e-04  3.5555892e-04 -7.9345811e-04
    57 : -3.1051314e-04 -1.4923737e-03 -4.2098100e-03
    58 : -1.3094162e-02 -1.0307327e-02 -1.2326306e-02
    59 :  1.1580504e-04  7.2574327e-05  8.0230693e-05
    60 :  1.0548190e-02  2.5135985e-02  2.5762807e-02
    61 :  2.4401027e-04 -1.2198437e-04  1.7820252e-04
    62 : -7.5703770e-04 -1.6335587e-03 -2.4818482e-03
    63 : -2.8530229e-02 -3.0238728e-02 -2.1801286e-02
    64 :  2.7052053e-03 -2.1026093e-02 -2.3698578e-02
    65 :  1.6365362e-29 -4.2878241e-29  1.3141067e-29
    66 : -3.4143525e-06  3.4739881e-05  1.8312411e-05
    67 : -3.5235453e-02  8.7792158e-03 -1.9269794e-02
    68 : -1.0522596e-02 -2.0517087e-02 -2.0484780e-02
    69 : -1.3779217e-02 -1.4974046e-02 -5.4830493e-03
    70 :  1.3766854e-02  7.4195763e-03 -8.1870678e-03
    71 :  9.3781250e-02  7.4889645e-02  9.5836574e-02
    72 : -3.6863424e-12 -2.8084488e-11 -1.7321384e-11
    73 :  7.5472364e-11  1.5645826e-10  1.7774136e-11
    74 : -7.7267686e-06  4.1879033e-07 -4.7644061e-06
    75 :  4.9966712e-03  1.8265974e-03  4.8038536e-03
    76 :  1.3571094e-01  1.1089615e-01  1.0959540e-01
    77 :  3.3226207e-02  3.8476354e-02  4.3123597e-02
    78 :  1.1470076e-04 -6.5801860e-03 -7.0184287e-03
    79 : -8.6169715e-03 -7.6812463e-03 -1.0568895e-02
    80 :  8.0841083e-29 -3.5093419e-29 -1.9040918e-30
    81 :  1.1167250e-02  9.8072627e-03  7.3801429e-03
    82 : -1.0084273e-04 -1.8130161e-05  2.0478953e-04
    83 : -4.0455594e-03  2.9367604e-04 -1.9089523e-03
    84 : -1.5593325e-04 -6.4425922e-04 -2.4080220e-04
    85 :  4.9209882e-02  2.3566317e-02  3.3517393e-02
    86 : -1.5112538e-03 -1.4390574e-03 -3.1499955e-03
    87 :  2.5494484e-07  2.0440930e-07 -8.1364426e-08
    88 :  4.7776414e-15 -1.4068976e-14  1.9550101e-15
    89 : -4.4616781e-04 -3.0598366e-03 -1.4278947e-03
    90 : -3.4893925e-04 -1.0662552e-03 -7.5896844e-06
    91 :  2.0728525e-02  2.1696505e-02  2.3390654e-02
    92 :  3.8018083e-03 -6.6683494e-04  8.9903142e-04
    93 :  5.8720821e-02  5.5589385e-02  5.7381558e-02
    94 : -1.7075593e-02 -1.6807653e-02 -2.2367864e-02
    95 : -9.2873464e-03 -1.4398360e-02 -9.5809008e-03
    96 : -1.5343715e-02 -6.5246422e-04 -1.0536285e-02
    97 : -6.7037655e-03 -2.1346143e-03 -5.0384746e-03
    98 :  2.5965147e-02  9.8940742e-03  3.2207087e-02
    99 :  2.0818219e-04  1.6815041e-04 -1.0638983e-04
   100 :  7.2537702e-25 -4.1849595e-24  2.8005538e-24
   101 :  2.0296745e-02  2.0907714e-02  2.0471640e-02
   102 : -1.7432155e-11 -2.0772821e-11  4.5508245e-11
