Number of elements 23380
     0 : -8.3350843e-31  2.7192997e-30 -7.2995744e-31
     1 : -3.1957457e-25 -1.6353958e-25 -1.5056740e-26
     2 : -4.3196136e-122 -1.1300894e-121 1.8131647e-121
     3 : -5.5213047e-73  2.8542587e-72  1.0476729e-72
     4 : -1.2853003e-122 3.0098390e-121 -6.3532926e-121
     5 :  2.4518751e-73 -1.1598385e-72  3.2867148e-73
     6 :  5.4660766e-18 -3.5205676e-17  2.0930681e-17
     7 :  1.4719738e-33 -9.1992612e-34 -1.2845376e-33
     8 : -2.4136430e-32  5.5380707e-32  5.9771648e-33
     9 :  1.0492886e-29 -3.0739512e-29 -1.1892264e-29
    10 : -6.0847833e-06  4.2055198e-05  4.5930802e-05
    11 :  1.5486914e-28 -3.1613368e-28  6.0150381e-28
    12 :  4.2466366e-18  1.0519212e-17 -3.2363433e-18
    13 : -6.4911290e-23  3.0470135e-23 -8.8096996e-24
    14 :  4.4201210e-12  6.1839891e-12  6.4538500e-13
    15 : -7.2416776e-26  6.0375779e-26  8.1242533e-26
    16 :  5.0323592e-13  4.2905272e-13 -5.6768766e-13
    17 : -1.2058004e-26 -7.1094986e-29  1.1211604e-27
    18 :  1.6784449e-49 -1.1181518e-48  2.2782394e-49
    19 :  1.8394636e-30 -5.2419070e-31  2.4456207e-30
    20 :  2.7607466e-07  1.0241783e-07  2.6654110e-07
    21 : -6.1742131e-17  2.3605146e-17 -5.6150525e-17
    22 : -1.6007946e-106 -1.5018809e-106 4.9495511e-106
    23 : -2.0264983e-07 -1.1062844e-07 -1.5612799e-07
    24 :  1.6201695e-85 -1.7602391e-85  2.6479903e-85
    25 :  4.5023150e-08  2.1559654e-08 -3.2436018e-08
    26 : -2.4068479e-15 -1.3428525e-15 -2.8179021e-15
    27 : -9.6478610e-11  1.4282996e-10  4.2826841e-11
    28 :  6.3616886e-02  1.0136437e-01  9.6567399e-02
    29 : -7.7018283e-23 -1.5887109e-23 -1.5043278e-23
    30 : -6.5066649e-09  1.8115584e-08  1.6839433e-08
    31 : -1.4887114e-77  5.3655011e-78  3.7366983e-77
    32 : -1.0828578e-20 -5.9940855e-20 -1.2259976e-19
    33 : -1.4943261e-09 -6.1474672e-10 -1.5600252e-09
    34 : -1.9115535e-31 -7.0324569e-32  1.0261114e-31
    35 :  4.9626937e-10  2.5652625e-10 -2.0905031e-11
    36 : -1.7746649e-31  1.7816945e-31  1.7586394e-30
    37 : -6.3497878e-23 -2.7690991e-24 -2.8391576e-23
    38 :  9.1279709e-09 -2.1160907e-08 -1.4316378e-08
    39 : -5.4603054e-17 -5.3207412e-17 -2.4221935e-17
    40 : -1.4642296e-102 2.5666895e-103 3.2574145e-102
    41 :  6.7327851e-02  8.0927349e-02  6.8314613e-02
    42 : -3.5716812e-34  1.7535252e-33 -7.2097705e-34
    43 :  1.6410808e-08 -2.3574977e-08 -1.3846472e-08
    44 : -8.3371252e-05 -9.6197766e-05 -1.8518100e-04
    45 :  5.0296464e-02  1.3511950e-02  6.0014282e-02
    46 :  5.7148192e-28 -1.9844327e-27  9.7485349e-28
    47 : -2.0677206e-31  5.8998294e-31 -2.8216680e-31
    48 : -1.7266380e-16  3.2478037e-17 -7.3041527e-17
    49 : -7.6115362e-02 -5.4104333e-02 -5.6823765e-02
    50 : -4.9240492e-12 -7.0320810e-11  5.8551564e-12
    51 :  1.9907771e-31  4.1333463e-31  2.9207858e-31
