Number of elements 23380
     0 : -4.7845089e-08  6.3961546e-08 -3.0411003e-08
     1 : -1.3945227e-05 -4.4717016e-05  1.0331487e-05
     2 : -1.1797140e-75 -6.3602894e-75  7.4401204e-75
     3 : -3.9649105e-43 -1.9710310e-44 -4.2816785e-43
     4 : -1.8470194e-75 -9.9167862e-75 -1.8356520e-74
     5 : -7.1070737e-43 -4.3733068e-43  4.6233985e-43
     6 :  8.3553920e-04 -1.8133451e-03  1.2044518e-03
     7 :  3.5947199e-09  1.4313429e-09  3.3685426e-09
     8 :  4.1148025e-09 -3.5917803e-08 -3.6905555e-08
     9 :  8.1978323e-12  3.8106729e-12 -1.5233087e-11
    10 : -6.0201660e-03 -7.3344020e-03 -4.0909908e-03
    11 : -2.0637935e-06 -1.1929361e-06 -1.7400546e-06
    12 :  1.0713462e-03  1.0075403e-03  3.0490245e-04
    13 :  4.0347159e-06 -1.3345996e-04 -2.3806879e-04
    14 :  1.0063247e-02  5.0724654e-03  2.2901207e-02
    15 :  9.2234864e-10 -2.9003134e-09 -2.4872584e-09
    16 :  5.7883276e-02  5.5705946e-02  4.0062162e-02
    17 :  5.2445170e-10 -8.1571457e-10  5.7735457e-10
    18 :  1.8074117e-25 -1.3713577e-25  1.7179874e-25
    19 :  7.9206715e-08 -3.2056424e-08  7.6439358e-08
    20 :  3.4216867e-04 -4.4189102e-04  5.5250015e-04
    21 : -1.3965019e-03  1.2694956e-03 -1.9930443e-03
    22 :  3.9187780e-66 -1.7969879e-67 -5.6727242e-67
    23 : -1.3582249e-02 -1.1273476e-02 -2.4380085e-02
    24 : -4.0489065e-51  4.1080844e-51 -6.9687166e-51
    25 :  7.1117060e-03 -1.5161788e-03 -8.2533601e-03
    26 :  1.6587503e-03 -1.4921668e-03 -1.5137080e-03
    27 : -1.1024794e-01 -1.8239635e-03 -2.9463431e-03
    28 :  1.0874420e-01  1.2663497e-01  1.1208787e-01
    29 :  4.1653143e-05  4.0799835e-05  1.2689902e-05
    30 : -3.5958320e-03 -2.7439325e-03 -4.6198239e-03
    31 : -2.6480052e-45  4.8251711e-45  1.1999766e-45
    32 : -2.3287126e-06  1.8982842e-06 -2.7180041e-06
    33 : -4.5880618e-03  2.6403834e-03 -4.7044316e-04
    34 :  9.1690121e-08  2.0590882e-07 -2.4886672e-07
    35 : -1.2498603e-02 -1.1482101e-02 -1.5346048e-02
    36 : -8.1996134e-07 -3.6277544e-08 -3.4129012e-07
    37 : -8.4586399e-04 -1.1208874e-04 -9.7769187e-04
    38 : -3.7471475e-04 -6.5058296e-04  1.0920254e-04
    39 :  3.4274617e-02  3.2650731e-02  3.5850536e-02
    40 : -6.4621217e-63  6.3620353e-63  1.6309514e-62
    41 :  2.5104097e-02  2.6542946e-02  2.2982689e-02
