Number of elements 23380
     0 :  1.4150779e-17 -4.0687751e-17  1.0900527e-17
     1 : -7.5592210e-15 -3.2444986e-13  5.9540847e-15
     2 : -8.1026192e-94 -1.3622676e-93  2.2694475e-93
     3 : -2.6140112e-56  2.2714105e-56  3.8289215e-56
     4 : -1.5044897e-93  3.0478822e-93 -5.4696397e-93
     5 : -1.3263830e-57  1.0395685e-56 -2.6490972e-56
     6 : -1.6686744e-09  4.9721585e-09 -2.4885908e-09
     7 : -6.8540489e-19  3.5659562e-19  9.2801629e-21
     8 : -6.0290443e-18  1.6283857e-17  3.9796935e-18
     9 :  1.8803076e-19 -3.5516926e-19 -4.3764782e-19
    10 :  5.1042665e-02  3.5106540e-02  3.1434025e-02
    11 :  9.5859430e-16 -8.3233326e-16  5.0243999e-16
    12 : -1.6243001e-09 -1.6784959e-09  2.8397706e-10
    13 : -1.0961171e-12  5.6846506e-13  2.8405857e-12
    14 :  2.6496076e-05  3.5334929e-05  2.9305119e-05
    15 : -1.3049243e-16  9.7509343e-17  6.1581079e-18
    16 : -2.9507570e-06 -3.2657581e-06 -1.2442609e-05
    17 : -3.8318512e-17 -8.8735135e-17  2.3695502e-17
    18 : -9.5895851e-36  2.7277175e-35 -1.2758850e-35
    19 : -4.4000707e-17  1.0948747e-17 -4.3585544e-17
    20 :  1.2261654e-03 -1.1661194e-03  1.1165111e-03
    21 :  7.7043998e-09 -2.9795738e-09  6.0263458e-09
    22 : -3.4781819e-83 -6.2340610e-83  1.9641518e-82
    23 : -5.6305415e-03 -4.5236424e-03 -1.0148665e-02
    24 :  2.0787564e-65 -1.8114428e-65  3.5335150e-65
    25 :  2.2072970e-03 -7.5765273e-04 -3.1696497e-03
    26 :  2.2113115e-05 -9.3901564e-05 -4.6135147e-05
    27 :  4.3057885e-04 -1.7744460e-03 -2.4687199e-03
    28 : -5.2668439e-04 -4.4826790e-03  1.1519204e-02
    29 : -2.4375030e-12 -1.7864798e-12  6.6349622e-13
    30 :  4.8160403e-02  4.0472211e-02  4.2990129e-02
    31 :  9.4035273e-59 -1.6435349e-58 -6.3183139e-59
    32 :  9.6993427e-12 -2.2048489e-11 -1.0513157e-11
    33 :  1.9294557e-02  1.5220979e-02  2.9824467e-02
    34 : -2.4300000e-17 -3.8769168e-17  4.0210771e-17
    35 : -2.3093551e-03 -4.0401399e-03 -6.1096339e-03
    36 :  2.3927685e-16 -2.3226823e-17  1.1185798e-16
    37 :  1.2573492e-10  2.9600171e-11  4.5176286e-11
    38 : -5.8730053e-04 -1.3016398e-03 -1.1622584e-03
    39 : -9.2388589e-06 -1.5671586e-05 -4.4543131e-06
    40 :  1.9708495e-80  1.1736276e-81 -9.6284001e-80
    41 : -1.5141111e-02 -1.4682933e-02 -1.6062890e-02
    42 :  9.6508293e-23 -2.7385837e-22 -3.2109811e-23
    43 :  4.8398754e-02  4.4668197e-02  4.3028845e-02
    44 : -3.4642642e-03  2.6791488e-04  1.1855672e-02
    45 : -4.8764210e-02 -4.7079348e-02 -3.8477988e-02
    46 :  8.7009923e-13 -1.4135259e-12 -6.1717027e-13
    47 :  1.9294309e-15 -2.0758862e-15  1.4841618e-15
    48 : -5.6333875e-09  1.1926365e-09 -3.7483541e-09
    49 : -8.9101481e-03 -1.6068461e-02 -2.4093306e-02
    50 :  5.6689762e-05  5.8580790e-05  6.3103416e-05
    51 :  1.8878890e-16 -1.1698885e-16  2.8484581e-16
    52 :  9.8111339e-03  1.9111633e-02  2.1124858e-02
    53 :  1.6964087e-61 -1.8053709e-60  2.2375570e-60
    54 :  1.9744788e-22  1.0261853e-22 -1.2039019e-22
    55 :  2.2955771e-06  1.8603435e-06  2.1711183e-06
    56 :  4.2438762e-24 -8.4108955e-24  2.1523474e-23
    57 : -8.8294141e-06 -7.4269781e-06  6.1062639e-07
    58 :  4.9620637e-02  6.1723485e-02  3.1392169e-02
    59 :  6.1763185e-28 -1.1662177e-28  8.6191490e-28
    60 : -1.7089245e-17  2.2483916e-18  5.0241510e-17
    61 : -1.2580009e-20  7.2605446e-21 -6.5825933e-21
    62 :  2.4577309e-04  2.2323620e-04  8.7848959e-05
    63 :  8.8797121e-02  9.5187467e-02  8.9703561e-02
    64 : -1.5116920e-02  7.4224290e-03  1.4722919e-02
    65 :  8.1982960e-54 -2.2087767e-53  7.2551081e-54
    66 : -1.8719426e-19 -4.5367980e-19  9.0635896e-20
    67 :  1.1901810e-01  1.1106005e-01  1.0920864e-01
    68 : -5.0548481e-10  3.9581011e-10  3.4146390e-10
    69 : -7.3698888e-06  9.8616544e-07 -3.0175258e-05
    70 :  4.2271094e-03  5.2617839e-03  6.2153976e-02
    71 : -3.1504057e-02 -2.9895024e-02 -3.0235121e-02
    72 : -8.8282128e-32  4.3976453e-33  1.3433665e-31
    73 :  6.2146379e-28  1.9329454e-28 -1.1936388e-27
    74 :  3.2605186e-21 -8.4676669e-22 -2.5420868e-22
    75 : -1.1108833e-05  3.8688758e-06 -1.2023295e-05
    76 : -5.0992268e-03 -1.6346228e-02  1.9535794e-03
    77 :  8.4953235e-18  5.6016474e-18 -9.9964598e-20
    78 :  3.2626808e-16 -3.0578526e-16 -5.9370997e-16
    79 :  2.1798677e-10  1.3712467e-09  7.6145512e-10
    80 :  9.0105098e-61  2.9771531e-61 -1.3427336e-60
    81 :  7.4867282e-08 -4.3769520e-07 -4.2989868e-07
    82 : -1.8972352e-20 -1.5201766e-19  2.8125820e-19
    83 : -2.5238073e-11  3.4862817e-12  4.4044613e-12
    84 :  2.3674739e-23  1.1007301e-22  5.1533288e-23
    85 : -5.7632042e-02 -1.3239139e-02 -3.1455237e-02
    86 :  9.1617187e-04  1.8296436e-03  6.8104412e-05
    87 : -4.7943288e-28 -1.1286011e-27  7.1498887e-28
    88 :  1.6263757e-33 -9.3214468e-34  2.0958321e-33
    89 :  4.7979315e-02  5.6317079e-02  5.0044341e-02
    90 : -2.6168273e-02 -2.6911470e-02 -2.3362230e-02
    91 :  1.1137983e-02  1.2997549e-02  5.5700398e-03
    92 :  1.1080678e-12 -3.5917767e-12  5.8044856e-13
    93 : -7.2406090e-15  3.6871968e-14 -1.9404912e-15
    94 :  2.0886125e-02 -2.0202829e-03  3.1314849e-02
    95 : -7.6191518e-06  1.3493018e-06 -8.0363962e-06
    96 :  1.3017083e-10 -6.4277203e-11  2.3258161e-10
    97 :  1.1166880e-04 -1.8136104e-05  6.7918206e-05
    98 :  4.7596775e-10 -9.9055288e-10  1.9374765e-10
    99 : -3.0866849e-27  1.7869253e-27 -3.5908648e-28
   100 : -3.0903950e-55  3.2618000e-55  2.6387783e-56
   101 :  5.8468242e-03  3.7423838e-03  4.8868810e-03
   102 : -1.3473903e-28  9.0937270e-30 -8.5030787e-30
   103 : -5.1625271e-20  1.3639425e-20  5.1730928e-20
   104 :  4.5555381e-02  5.3386085e-02  4.6935867e-02
   105 : -2.7444671e-36 -8.0763117e-37  7.3800422e-36
