Number of elements 23380
     0 : -3.5594048e-58  1.6962859e-57 -7.9330482e-58
     1 : -1.2826709e-49  3.2068890e-49 -3.6520619e-50
     2 : 1.1020668e-207 -2.8090130e-207 1.2365917e-207
     3 : 3.2341037e-127 -5.2757137e-127 -1.7352704e-127
     4 : 4.8373060e-206 -2.1648825e-206 -8.1925036e-206
     5 : 2.0063144e-127 -7.0170733e-127 2.7079440e-127
     6 : -1.3386757e-35  7.7873751e-36  2.1534242e-35
     7 :  3.7174862e-62 -7.2729321e-63 -2.3676609e-62
     8 :  2.2598293e-65 -5.1937657e-65  2.0449671e-66
     9 :  3.3646729e-52 -3.5699579e-52 -3.7786368e-52
    10 :  1.9552983e-19 -4.5191723e-20 -6.2912315e-19
    11 : -4.5849848e-53 -1.8710872e-53  3.2827376e-53
    12 : -4.8757927e-36  6.4424172e-36 -6.6046580e-37
    13 :  2.7134464e-44 -1.0502057e-44  3.2398627e-45
    14 :  5.7139695e-27  4.9678214e-27 -9.9777575e-28
    15 :  9.4278938e-47 -6.4595717e-47 -1.5230225e-46
    16 :  9.3378662e-29 -1.0159945e-28 -5.3094050e-28
    17 :  6.9793508e-48 -1.5121323e-47  3.8706446e-48
    18 :  1.9695582e-86 -1.0241484e-86 -4.9226698e-87
    19 :  3.0636704e-57 -2.4385155e-57  3.1935842e-57
    20 :  7.3847938e-21 -5.1239187e-21  7.6675425e-21
    21 : -4.3582503e-35  3.4282831e-35 -9.6416606e-35
    22 : -2.2678264e-183 -1.3420923e-184 2.5036612e-183
    23 :  4.9148957e-18 -4.9385389e-18  8.8436512e-18
    24 : -1.0567356e-149 1.2433661e-149 -1.4897345e-149
    25 :  2.4348151e-19 -2.4254744e-20 -7.3978146e-19
    26 : -7.6027465e-41 -4.4268015e-41  1.6306010e-41
    27 :  7.4095015e-28 -1.8401562e-27  3.6272555e-28
    28 : -7.9802353e-02 -7.7621620e-02 -8.2453552e-02
    29 :  9.2026770e-44 -2.2212366e-44 -2.3381469e-44
    30 :  4.5379316e-22 -1.1152367e-22 -1.1755036e-22
    31 : -5.4353802e-135 1.7575736e-135 9.8496503e-135
    32 :  4.1878413e-38 -5.8957799e-38 -3.0048282e-38
    33 : -3.6231353e-25  1.6858516e-25 -5.9073626e-25
    34 : -8.5815443e-65 -3.1230643e-65  2.1462752e-64
    35 :  1.6827674e-26 -3.6302015e-27 -5.6713019e-27
    36 : -9.6074164e-63  2.3510491e-63  5.1325822e-63
    37 : -3.7124903e-52  4.2936343e-52 -2.3278300e-52
    38 : -4.7344674e-24  5.8299840e-24  6.5511787e-24
    39 :  3.9194886e-46  1.8522377e-45 -8.6512362e-46
    40 : -1.0995067e-177 1.0974114e-177 1.1514487e-177
    41 :  5.2068379e-08 -2.7281937e-08  4.6825880e-08
    42 :  9.1064350e-61 -1.2295750e-60 -7.2215516e-61
    43 : -3.4657196e-28  8.5230905e-29 -2.7776156e-28
    44 :  9.8468752e-15  4.6135638e-14 -2.6410087e-14
    45 :  1.0892295e-06 -3.0494638e-06  1.1296087e-06
    46 :  4.4234515e-62 -3.5653862e-61  1.9128362e-61
    47 :  4.4488535e-66  4.3017308e-66 -3.4397037e-66
    48 :  2.6501795e-32 -9.8722548e-33  6.1986238e-34
    49 :  1.8380685e-01  1.4120625e-01  1.9454502e-01
    50 :  2.6259934e-26  1.2516404e-25 -3.5794898e-26
    51 : -6.4488445e-60  6.0306827e-60 -7.2168649e-60
    52 :  3.6695351e-01  1.4704301e-01  2.1646330e-01
    53 : -1.4328854e-119 -1.3574013e-120 1.8804421e-119
    54 : -2.2873388e-63  1.2153474e-63  3.8290886e-64
    55 :  1.4083686e-46  2.3154193e-47  6.2015960e-47
    56 : -3.3316308e-77  2.3538827e-77 -1.7160339e-77
    57 : -4.0898263e-29 -8.7606478e-29  4.7020980e-29
    58 :  6.6897345e-30  7.6936009e-30 -5.5775242e-30
    59 : -6.0459364e-90  3.3304024e-89 -1.2853837e-89
    60 : -1.3246245e-54  2.9197626e-54  3.5517208e-56
    61 :  3.2775621e-59 -3.1003194e-59  3.6678771e-59
    62 : -2.5468916e-27  2.9714391e-27 -9.2845481e-28
    63 :  4.2434121e-17 -6.0888921e-16  2.1199060e-15
    64 :  6.0243106e-17  3.4406066e-18 -1.1440086e-16
    65 : -2.6507721e-106 5.9213269e-106 -1.6332130e-106
    66 : -4.1876415e-52 -4.8124230e-52  4.2477359e-52
    67 :  1.9232371e-03  2.4554445e-02  5.3741435e-02
    68 : -4.6909921e-35  5.2367121e-36  1.5723311e-35
    69 :  5.5951072e-26 -1.3916368e-26  5.3732903e-26
    70 : -1.7179049e-13  1.8204514e-13  9.1440622e-13
    71 :  2.3499399e-02  1.1335055e-01  5.4260949e-02
    72 : -2.9485153e-80  1.4391574e-80  5.0573627e-80
    73 :  1.8566700e-70  9.4645636e-71 -5.2774696e-70
    74 : -1.0601944e-58 -9.7060224e-60  1.1457015e-58
    75 :  8.1504960e-29  7.2757050e-27 -5.8549166e-28
    76 :  6.7138300e-02  9.5805694e-02  1.1207670e-01
    77 : -1.2384380e-58 -2.9248005e-59  5.7855360e-59
    78 : -1.8816366e-49 -4.1826358e-49  8.3282913e-49
    79 : -5.4638490e-38  2.0925991e-37 -9.5737163e-38
    80 : -2.6840888e-139 -4.0339901e-140 3.3633791e-139
    81 :  3.5476098e-49  5.6829472e-50 -3.5576039e-50
    82 : -1.0877759e-56  2.3306434e-56 -3.6972498e-56
    83 :  1.3714956e-43 -6.8180629e-45 -3.8875627e-44
    84 : -1.4991272e-71  2.1153014e-71 -4.0395608e-72
    85 :  4.9224418e-11 -1.8380976e-10 -5.1271152e-11
    86 : -1.3154933e-21 -4.4420938e-22  1.6020606e-22
    87 : -5.1202017e-82 -1.2060768e-81  8.2993311e-82
    88 :  1.1436720e-80  7.5324990e-81 -2.8853308e-80
    89 :  5.8471041e-26 -3.8350480e-26  1.9835341e-26
    90 : -2.4754483e-11  7.1616093e-11 -2.2498005e-11
    91 :  9.8197498e-20 -2.7314019e-20 -2.0128137e-19
    92 :  1.9175015e-43  1.2975651e-42 -4.3718772e-42
    93 : -3.4851670e-46 -2.9286540e-44  1.6903242e-44
    94 : -8.7921389e-22 -2.9631542e-22 -4.4921487e-22
    95 : -7.2880599e-31 -9.1293060e-31  3.6845733e-31
    96 :  1.2701479e-37  3.4254346e-34 -3.7227309e-34
    97 :  3.4737828e-43 -9.4951190e-44 -1.9522218e-43
    98 :  7.7516133e-48 -9.5994279e-48 -6.9680589e-49
    99 :  7.4649628e-88 -7.5230960e-88  1.7188875e-89
   100 : -3.9238514e-128 3.0690865e-128 -7.8329404e-129
   101 : -4.9792776e-15  2.0829795e-14 -1.1596777e-14
   102 : -7.9005811e-70 -6.3376323e-70  2.1600557e-69
   103 : -1.4288247e-68  1.6230072e-68  2.0232256e-68
   104 : -5.6635424e-19  7.8278443e-20  2.3357194e-19
   105 :  1.8787928e-85 -2.7774251e-85  4.0757397e-85
   106 : 3.6752377e-171 -6.3153199e-171 9.2509338e-171
   107 : -2.5227900e-38 -1.8204567e-38  5.1664339e-39
   108 : -6.8148467e-162 -1.8529392e-163 8.1251081e-162
   109 : -7.6144656e-23  2.3588451e-23  5.3161743e-25
   110 : 1.4663673e-124 -1.0870726e-122 5.1366532e-123
   111 :  3.8860820e-29 -1.2075208e-28  2.1458097e-29
   112 :  1.0345039e-01  9.1496453e-02  1.3732223e-01
   113 :  4.5729583e-29  1.1083973e-28 -2.9450511e-28
   114 : -8.0928457e-169 6.2914582e-169 -4.5244994e-169
   115 :  5.8201190e-35  1.1829453e-34 -7.7819859e-35
   116 :  2.6497609e-33  7.8755793e-33 -1.5213950e-32
   117 : -8.8316577e-162 -7.3979770e-163 4.6896942e-162
   118 : 3.5295703e-182 -4.9942829e-182 7.4675929e-183
   119 :  1.1132622e-70  3.8168056e-71 -2.1634799e-70
   120 :  2.6643620e-61 -2.0295285e-61  2.6380778e-61
   121 : 1.5355010e-174 -6.8013764e-175 -6.1225815e-176
   122 :  4.9159073e-34  2.5384126e-34 -2.6354824e-34
   123 : -4.7008734e-190 -3.6923773e-189 2.0373742e-189
   124 : -4.7077467e-164 1.7224709e-164 1.1648284e-164
   125 : -1.7270876e-19 -3.4287964e-18  2.8775563e-18
   126 : -1.1962671e-31 -1.6626064e-31  1.5743749e-31
   127 :  7.1120945e-62  1.1684078e-61 -3.1603600e-61
   128 :  9.3760283e-20 -5.4490804e-20 -5.0279222e-20
   129 :  1.3624549e-42 -6.4093342e-43 -3.4019438e-43
   130 : 2.7371818e-136 -1.9705483e-136 1.3173965e-136
   131 : 2.5327830e-214 -1.1844268e-214 -1.4904093e-215
   132 :  2.7706098e-78 -3.6406173e-78  1.8964591e-78
   133 :  1.1362956e-01  1.0375802e-01  5.5640504e-02
   134 : -3.1289543e-78  2.3237855e-78 -2.1027675e-78
   135 : -1.0954762e-11  7.5451937e-12 -2.1530583e-11
   136 :  2.2879734e-02 -5.2170126e-02 -1.1786927e-01
   137 : -5.1467830e-30 -2.7046621e-30  3.7255174e-30
   138 : -1.9672349e-52  1.7950267e-52  2.5341926e-52
   139 : 1.3423303e-134 -7.9784911e-135 -2.5656417e-135
   140 : -1.6600925e-46  6.7665890e-48  1.4832143e-46
   141 :  6.9585121e-23 -1.1669691e-23 -4.0203494e-23
   142 : -1.0494155e-160 2.2168360e-160 -5.7792450e-161
   143 :  2.3718757e-32  1.3287583e-31 -3.0179907e-31
   144 : -4.2692185e-182 1.0117230e-181 -1.3550874e-181
   145 :  1.8189794e-29  1.3632472e-29 -2.4218262e-29
   146 :  3.3691568e-30 -3.1796031e-29  2.5511336e-29
   147 : -2.6452004e-195 -1.1952054e-194 2.6779578e-194
   148 : -2.6746586e-92  7.0546619e-92 -1.9557992e-92
   149 : 4.7778696e-118 -4.2651961e-118 -1.9045561e-119
   150 :  1.4805186e-45  2.0320300e-45 -1.6263742e-45
   151 : -4.4525733e-62  6.5657813e-63  3.1730230e-62
   152 :  2.7210158e-30  2.9276910e-29 -4.1340741e-30
   153 : -2.2954602e-92  5.2797692e-93  1.1681813e-92
   154 : -2.1568344e-84 -1.6728648e-84  6.0832591e-84
   155 :  1.7157124e-28 -9.0330343e-28 -1.5433642e-28
   156 :  2.4787005e-28  6.8669108e-29  1.8747202e-28
   157 : -2.0212228e-13 -9.9002148e-14  1.0030332e-13
   158 :  1.1661906e-24 -1.1022671e-23  7.0244599e-24
   159 : -3.7951184e-125 -1.0341579e-124 6.8966293e-125
   160 : -1.9849512e-44  7.4757071e-45  4.5044792e-44
   161 : -8.4698973e-09  1.9329411e-08  1.3160032e-08
   162 : -1.5930051e-32 -3.1698801e-32  6.6982797e-32
   163 : 6.3433979e-152 -6.3424562e-153 -2.7761325e-152
   164 : -8.3759749e-46  1.1380874e-45 -1.8231200e-46
   165 : -1.6318665e-77 -3.1458072e-77  2.1916464e-77
   166 : -2.1947064e-37  5.7355045e-37  9.4974027e-37
   167 : -6.5815542e-51  4.0784720e-51  1.1770393e-51
   168 : -5.6984218e-26  5.6062960e-26  9.3867549e-26
   169 : 3.4970320e-174 -6.6556446e-174 -6.2131246e-175
   170 :  9.3552074e-50  5.2492329e-49 -2.8579500e-49
   171 :  1.4848902e-39  4.5246769e-40 -2.7316335e-39
   172 : -3.6139003e-39 -3.9890960e-39  5.5361448e-39
   173 : -2.0426724e-55 -4.3756300e-55  8.2984462e-55
   174 :  2.7910976e-05 -8.7109141e-05 -9.2668393e-05
   175 :  3.9573983e-63 -4.2136602e-63 -4.1662810e-63
   176 : -1.2059162e-123 3.9540255e-123 -1.5345772e-123
   177 : -2.6131897e-38 -7.1002829e-38  1.6805494e-37
   178 : -3.5205554e-29  1.1227073e-28  4.1478487e-30
   179 :  1.1674167e-41 -6.3382797e-42 -5.1629138e-42
   180 : -1.8825338e-47 -2.3669261e-47  1.0306850e-46
   181 :  1.0876341e-70 -8.0036915e-71  7.6443227e-71
   182 : -1.0151925e-28  2.5941530e-29 -9.7528368e-29
   183 : -1.8425787e-37  9.3457684e-38 -1.0185994e-38
   184 : -1.5267496e-53  5.0168092e-53 -1.7410501e-53
   185 : -1.0665162e-35  1.1762345e-35  1.2056774e-37
   186 : 1.9723863e-118 2.2129928e-116 -4.6502230e-116
   187 :  6.3344949e-27  7.3005348e-28 -3.6564907e-27
   188 : 2.1423399e-148 -2.2187495e-148 5.3303814e-150
   189 : -6.2432424e-34 -1.0871026e-33  2.0249349e-33
   190 : -1.0824308e-155 1.1323322e-155 -1.2081253e-155
   191 : -1.6896910e-164 1.2431400e-164 2.1623134e-165
   192 :  8.0219231e-59 -6.1604042e-58  4.6746260e-58
   193 :  1.8895647e-01  1.9313247e-01  2.2251581e-01
   194 : -1.5037382e-149 6.5054030e-150 4.4892062e-150
   195 : -4.1419769e-129 -8.0308602e-131 4.2793328e-129
   196 :  1.8459729e-80  4.0425000e-81 -1.0125132e-80
   197 :  8.2184921e-11 -1.4783230e-10  2.5719243e-11
   198 : -3.3953257e-81  9.9208663e-81 -4.8573256e-81
   199 :  5.2247891e-37 -7.0401922e-37 -4.1507731e-37
   200 :  2.2632177e-12  1.0355483e-13 -1.3155611e-12
   201 :  1.1740386e-46 -2.7783312e-47 -6.4881770e-48
   202 : -3.9610228e-18  3.3211795e-18 -9.4039518e-18
   203 : -7.0051304e-65 -1.2759253e-64  2.9880148e-64
   204 :  5.0461723e-26  6.0878244e-26 -4.0094866e-26
   205 : -3.2008901e-22  1.1022255e-22  1.4515067e-22
   206 : -7.1038329e-03 -3.3181056e-03  3.5471987e-03
   207 :  1.1420136e-53 -2.9869720e-53  1.0283084e-53
   208 : -1.3804408e-104 2.0651003e-104 -1.9109007e-105
   209 : -5.3380690e-25 -4.1990042e-25  1.8103742e-25
   210 : -1.1347241e-77  5.4629126e-78  1.7415142e-79
   211 :  2.0099353e-11  9.3053564e-12  1.1010728e-11
   212 : 2.1264893e-202 -1.8258730e-202 1.5915411e-202
   213 : 1.5907525e-191 2.9684105e-191 -6.3657654e-191
   214 :  4.0482580e-53  7.9140315e-53 -1.8997120e-52
   215 :  2.1686468e-77  6.3722982e-78 -1.3146107e-77
   216 :  6.1463845e-47 -4.4981555e-48 -4.7414300e-47
   217 :  3.4109178e-39  3.9806588e-38 -8.8074937e-38
   218 : -3.9637291e-131 -1.0157778e-131 2.4042359e-131
   219 :  3.2012762e-26 -7.0084634e-27 -7.7023582e-27
   220 : -7.2996944e-154 3.1768909e-154 8.0462232e-155
   221 :  6.0532720e-77  4.6933365e-78 -1.2709974e-76
   222 :  6.2809463e-27 -2.6386299e-26 -1.0199955e-26
   223 : -3.7867950e-133 5.5533504e-133 -7.7727260e-133
   224 : -7.5164908e-17 -5.6067999e-16  2.4333062e-17
   225 : -6.6141181e-18 -1.5418697e-18  9.7664873e-18
   226 :  5.4301086e-63 -5.2821326e-64 -4.3589057e-63
   227 : -2.1562934e-26  9.9961482e-27  1.0590297e-26
   228 : -1.2507092e-221 2.2630758e-220 -4.4845015e-220
   229 : -5.6237073e-32  2.1440507e-31  3.2241959e-32
   230 : 1.8765558e-110 1.0013846e-110 -1.3183040e-110
   231 :  2.8493712e-81 -1.3852340e-80  9.6535254e-81
   232 : -5.0816458e-109 -4.1078556e-109 4.5866517e-109
   233 : -1.1706091e-44  8.6157156e-45  2.9366943e-46
   234 :  2.9212950e-14 -6.3538665e-15 -1.3229877e-14
   235 : 2.2699852e-194 -4.5600705e-194 1.1274862e-194
   236 :  5.5469860e-38 -1.9865113e-38 -1.7409781e-38
   237 : -6.8881202e-03 -3.9519356e-03 -2.0793230e-03
   238 :  1.2857666e-25  2.9929473e-26 -2.0358938e-26
   239 : -5.6896783e-54  1.5915352e-54  2.6322287e-54
   240 : -1.4234730e-30  1.0341174e-29 -7.7617631e-30
   241 :  1.1363367e-34  9.8669517e-35 -6.2062242e-34
   242 : 3.1855787e-154 8.6940714e-154 -5.6829978e-154
   243 :  3.7133286e-46  1.7100341e-46 -4.9844357e-46
   244 : -1.1868008e-18  2.2249675e-19  2.4440492e-19
   245 : -2.8508578e-26 -6.2558159e-26 -9.4222608e-26
   246 : -3.4674398e-15  3.1248715e-15  2.0038535e-16
   247 : -1.0753853e-01 -5.7801469e-02 -5.1901362e-02
   248 :  1.1540424e-76 -7.2634265e-77 -1.7545254e-76
   249 : 1.0282250e-184 -1.7442142e-185 -6.7523745e-185
   250 : -1.6531898e-170 6.8987443e-170 -3.5355451e-170
   251 : -3.0382687e-24  1.1165900e-24 -2.9938994e-24
   252 : -2.0625384e-90  7.3250690e-90 -3.1616488e-90
   253 : -4.7654658e-03 -6.3011939e-02  7.9706359e-03
   254 :  1.6999349e-82 -3.5619731e-82  6.1172214e-82
   255 :  2.3849428e-07  4.5498453e-07 -2.7027105e-07
   256 :  1.3060524e-34 -8.0334411e-34  2.3878858e-34
   257 : -8.0080691e-32 -6.7025804e-31  2.7733467e-31
   258 :  2.8217001e-41 -7.9888420e-41  1.6147707e-41
   259 : -3.6541050e-68 -6.6636070e-67  4.5319804e-67
   260 :  4.4199120e-22 -4.5058083e-23 -1.4651376e-22
   261 :  8.8603990e-17  2.3621475e-16  8.6506639e-17
   262 : -2.3686113e-144 -2.5951082e-143 1.3541554e-143
   263 :  1.1160641e-44 -4.6639326e-45 -2.0143753e-45
   264 : 6.6824030e-157 -5.7611626e-157 5.1951174e-157
   265 : -8.7852355e-38  2.5976211e-37  1.2569493e-38
   266 : -4.2298495e-177 4.8648134e-176 -4.2874402e-176
   267 :  2.0015548e-35  7.7142168e-35 -3.8980060e-35
   268 : 8.9366473e-120 -2.0547281e-118 1.7590978e-118
   269 : 7.7504248e-105 -5.1681194e-105 2.9338375e-105
   270 : 1.0801043e-178 3.2090156e-179 -6.8774051e-179
   271 : -3.8877886e-109 3.0515310e-109 4.7959634e-110
   272 : -6.6107940e-201 2.0455600e-200 -6.7978700e-201
   273 : -1.2031724e-64  3.0776759e-65  1.6092674e-65
   274 : -1.7952702e-166 -1.4035896e-164 1.2564705e-164
   275 : -3.3662845e-23 -5.3406897e-25  1.2756380e-23
   276 :  5.0658047e-25 -2.1778361e-25  2.0996124e-25
   277 :  4.5933024e-40 -2.2263143e-40  9.8012487e-40
   278 : -1.9125261e-06  1.4299914e-06 -3.5276909e-06
   279 :  5.5301076e-26 -8.5126479e-26  2.1036359e-26
   280 : -1.6509180e-15  7.8575292e-15  9.0100478e-15
   281 : -4.1861263e-110 2.8037174e-110 4.3470141e-111
   282 :  1.0130717e-94  1.5836717e-95 -5.6473785e-95
   283 : -5.4749753e-113 -3.9605700e-114 2.8093199e-113
   284 :  1.6190937e-22  1.2808556e-22  1.5295456e-22
   285 :  2.7755880e-66 -1.4475007e-66  1.1798563e-66
   286 : 3.0508237e-177 1.4345119e-177 -5.9301822e-177
   287 : 1.6138989e-119 -7.0796279e-120 -2.6405718e-119
   288 :  4.4439705e-24 -3.4555180e-24  1.1161078e-23
   289 : -1.8518448e-02 -1.7478670e-02 -2.2199349e-05
   290 :  4.4585727e-94 -1.1045329e-94 -2.0485878e-94
   291 :  2.8453174e-02  3.9163739e-02  8.5830799e-03
   292 : -3.0283358e-17  1.9678639e-17 -3.7946613e-18
   293 :  1.9303053e-42 -4.2182171e-42 -1.5098531e-42
   294 :  1.3457338e-08 -7.2298813e-09  1.1305215e-08
   295 :  2.6301653e-32 -1.6055906e-32  2.4227609e-32
   296 : 5.2013064e-225 -2.1979927e-224 1.1520078e-224
   297 : 1.3107398e-139 -7.1029631e-139 4.1796373e-139
   298 :  1.6679794e-05 -2.6639697e-05 -2.1510468e-05
   299 : -3.4076380e-21  9.5250927e-21 -7.7778704e-22
   300 : -1.7357204e-31  3.2059778e-32  9.0859682e-32
   301 :  5.6082317e-19  2.7541111e-19  5.8514770e-19
   302 : 8.2595580e-176 -1.1290073e-175 1.4724036e-176
   303 :  2.2352091e-34 -4.2849273e-34  8.6938537e-35
   304 : -1.0818521e-108 2.9658961e-108 -7.9919266e-109
   305 :  7.1026114e-21  9.4336416e-21 -5.5768967e-21
   306 :  1.5649189e-34 -1.1644078e-34 -2.1901793e-34
   307 : 4.0325812e-171 5.3737328e-171 -3.6878983e-171
   308 :  7.1832210e-07 -4.4928787e-07  6.5118584e-07
   309 : -5.8487611e-26  3.6248963e-25 -5.1212809e-25
   310 : -1.0268858e-146 1.3809937e-146 -1.9752246e-146
   311 :  1.0330415e-01  1.2375249e-01  9.7516412e-02
   312 : 4.3450141e-154 -1.8169437e-153 6.9094102e-154
   313 : -4.0165367e-108 -2.3520640e-108 1.0600316e-107
   314 :  4.6216196e-25  3.7768381e-25 -4.8375605e-25
   315 :  3.9279583e-01  2.8987402e-01  3.0145503e-01
   316 : 2.3928392e-108 -2.2071268e-108 1.9654395e-108
   317 :  7.9029948e-42  1.8477647e-41 -3.8512320e-41
   318 : -1.2931109e-08 -5.4740911e-08  5.9797118e-08
   319 : -3.1145220e-87 -4.5877765e-87  1.2508581e-86
   320 : 1.5451142e-112 -6.0049956e-113 -2.5226094e-112
   321 : -1.2449648e-30 -2.8223434e-29  3.2519177e-29
   322 : 2.0802625e-108 -2.9845060e-108 5.0924476e-108
   323 : -9.6960411e-31  4.1441249e-31 -1.5342970e-31
   324 : -3.4560524e-117 7.7852108e-117 1.2225100e-118
   325 :  2.0856781e-01  2.2164962e-01  2.4336252e-01
   326 : -5.0245045e-23  1.1365107e-23 -3.6050391e-23
   327 :  5.7047686e-42  9.4195155e-44 -2.2656029e-42
   328 :  3.3490386e-96 -1.2514329e-96 -1.1733711e-96
   329 :  2.6511551e-37  7.9938285e-37 -4.0318034e-37
