Number of elements 23380
     0 : -2.0736560e-62  1.0629720e-61 -5.1552280e-62
     1 : -1.0087490e-52  2.2724070e-52 -7.3148200e-55
     2 : 3.2712260e-208 -8.6788160e-208 3.8960740e-208
     3 : 2.6544360e-131 -4.3640800e-131 -1.4731740e-131
     4 : 1.0465670e-206 -4.7296620e-207 -1.8353960e-206
     5 : 1.4397810e-131 -5.3511050e-131 2.2392720e-131
     6 : -1.0086310e-37  1.1457500e-37  8.0472250e-38
     7 :  1.5283890e-66 -2.7678080e-67 -1.0265770e-66
     8 :  7.2435550e-70 -1.7150850e-69  1.2654130e-70
     9 :  1.4841700e-57  8.1604300e-58 -1.6795430e-57
    10 : -9.6396370e-22 -7.9721880e-22  3.1897160e-21
    11 : -8.5446340e-57 -2.4981850e-57  6.3961030e-57
    12 : -1.2999170e-38  9.5685290e-39  1.0141970e-39
    13 :  6.1802540e-48 -3.1613670e-48  2.5613820e-48
    14 :  1.1176740e-29  9.1812860e-31 -7.3409000e-30
    15 :  9.0978570e-51 -7.8584810e-51 -1.2623090e-50
    16 :  2.5083530e-31  8.0128120e-31 -2.1251890e-30
    17 :  5.9670350e-52 -9.0904040e-52  1.6564770e-52
    18 :  5.0145330e-91 -2.5106260e-91 -1.2952100e-91
    19 :  2.1677800e-61 -1.7619000e-61  2.2019720e-61
    20 : -2.1311990e-23  1.6177110e-23 -2.3771490e-23
    21 : -1.2957730e-36  3.6423660e-37  4.5318050e-37
    22 : -1.8711000e-185 -2.7814740e-186 2.4023720e-185
    23 : -6.7940470e-20  4.9219580e-20 -1.1844330e-19
    24 : -4.9917850e-153 5.8182210e-153 -7.0068710e-153
    25 : -1.6258990e-21  1.2855920e-21  8.5059350e-21
    26 :  9.7281190e-45  3.1304740e-45 -2.2930470e-45
    27 : -9.1395110e-31  1.9900290e-30 -9.0189670e-32
    28 : -1.8248300e-02 -1.9993040e-01 -1.4593910e-01
    29 :  1.3954450e-47 -3.6782920e-48 -3.6956670e-48
    30 : -1.2139240e-24  2.7054770e-25  3.8190540e-25
    31 : -6.7284550e-139 1.7878510e-139 1.2773450e-138
    32 :  1.4972710e-41 -2.4752770e-41 -1.2600630e-41
    33 :  6.1773710e-28 -2.7738960e-28  8.9893740e-28
    34 : -1.3388740e-69 -4.4054290e-70  3.0827640e-69
    35 : -1.6483650e-29  4.5773120e-30  5.9481860e-30
    36 : -1.9559320e-67  4.7082180e-68  1.0588260e-67
    37 :  8.2144380e-56 -3.3150040e-55  7.1810410e-55
    38 :  9.7425080e-27 -1.0387190e-26 -1.3845120e-26
    39 : -3.1653570e-50 -1.0213920e-49  4.6591330e-50
    40 : -6.6088380e-180 5.6616040e-180 7.9590400e-180
