Number of elements 23380
     0 : -9.3294190e-20  3.0487950e-19 -1.0838470e-19
     1 : -2.5002230e-15  4.2004870e-15 -6.2358050e-16
     2 :  6.2813730e-97 -5.5990540e-96  1.5935760e-96
     3 :  1.5794590e-58 -4.1467410e-58 -6.5345360e-58
     4 :  6.1967230e-96 -2.5686100e-95 -2.2263120e-95
     5 : -3.4156930e-59  1.4737230e-58  3.2372880e-58
     6 :  8.4242900e-11 -4.1783340e-10  1.7137230e-10
     7 :  2.3906950e-21 -1.7674550e-21 -1.0962840e-21
     8 :  5.2498410e-20 -1.1217800e-19 -1.5900600e-20
     9 : -3.2126110e-21  1.5038690e-20  7.1448180e-21
    10 :  1.0306660e-01  9.8201450e-02  8.5845680e-02
    11 : -4.2937960e-17 -2.4398040e-17 -7.1268840e-18
    12 :  9.8501820e-11  1.1563130e-10 -1.1845270e-11
    13 : -3.6680240e-14 -5.7798140e-15 -2.9547780e-14
    14 : -6.3611580e-07 -1.7122020e-06 -3.5368140e-06
    15 :  8.0150100e-18 -8.8930210e-18 -7.1276930e-18
    16 :  2.3466700e-07  2.4939960e-07  8.9170220e-07
    17 :  2.4595940e-18  1.2754720e-18 -1.0364830e-19
    18 :  9.1187840e-38 -6.9956350e-37  1.9931710e-37
    19 :  3.3070300e-19 -1.5714220e-19  3.9781300e-19
    20 : -1.5186860e-03 -9.5787080e-04 -1.5310740e-03
    21 : -5.4945710e-10  1.8245320e-10 -4.7679790e-10
    22 : -1.8918610e-85 -1.8307150e-85  6.0185920e-85
    23 :  1.1682070e-03  1.1035340e-03  6.1399070e-06
    24 :  7.2794260e-68 -9.3443690e-68  1.2139070e-67
    25 : -1.3441520e-04  7.3029450e-04  1.1359150e-03
    26 : -1.1281510e-06  1.3436170e-06 -1.3660160e-06
    27 :  1.4624660e-04 -2.8308390e-04  9.4979360e-06
    28 :  1.8381380e-02  1.1921200e-02  1.5776060e-02
    29 :  7.1405730e-14  4.0503060e-14 -2.1108100e-14
    30 :  1.7950060e-02  3.0839030e-03  3.0597170e-03
    31 : -9.3442740e-62  7.3112280e-62  7.5016090e-61
    32 : -6.0242720e-13  1.5611100e-12  1.0414390e-12
    33 : -1.4871320e-03 -2.3715040e-03 -4.5980550e-04
    34 :  2.5121210e-19  2.3161990e-19  1.0932470e-20
    35 :  4.1309530e-04  6.5853160e-04  8.6784220e-04
    36 : -2.4251260e-18  6.1882550e-19 -5.0419830e-19
    37 : -2.6290800e-12  1.2035190e-12 -3.9173170e-12
    38 :  2.2507870e-04 -6.5530850e-05  2.9618860e-05
    39 :  5.4987750e-08  3.3304690e-07 -1.0379780e-07
    40 :  1.4807810e-82 -6.3917780e-83 -2.8186030e-82
    41 : -1.6066840e-02 -1.1631000e-02 -1.7844220e-02
    42 : -2.1280920e-24  6.9952090e-24 -5.1324730e-26
    43 :  3.3407310e-02  2.1393040e-02  2.2384300e-02
    44 :  2.0575930e-02  1.5240160e-02  2.0775260e-02
    45 : -2.4987200e-02 -1.9511390e-02 -2.5651490e-02
    46 : -3.7927540e-15 -5.1901940e-15  1.3814010e-14
    47 : -4.6301750e-18 -1.0156080e-17  2.4608060e-18
    48 :  4.6386500e-10 -6.1358140e-11  2.9244440e-10
    49 : -4.9091840e-02 -2.4969940e-02 -3.5740180e-02
    50 : -7.2004350e-06  1.2050270e-06 -7.4276770e-06
    51 : -1.8649940e-18  1.6747710e-18 -2.9278570e-18
    52 : -1.8344370e-02  1.0736040e-02 -2.9282310e-03
    53 :  3.5010100e-64  1.2850430e-62 -1.7932880e-62
    54 :  1.8237950e-25 -4.6087510e-25  2.8582820e-25
    55 : -7.3965570e-08 -7.0491650e-09 -5.8847830e-08
    56 : -3.3356150e-26  1.4276500e-25 -2.9847480e-25
    57 :  8.2700850e-07  7.0530930e-07 -4.5816360e-08
    58 : -7.5834980e-03 -2.9867640e-03 -8.4433790e-03
    59 : -5.4380050e-30 -5.0482640e-30  3.7064700e-30
    60 :  2.8961660e-19  1.2818010e-19 -8.5656620e-19
    61 :  2.7089050e-22 -1.5734510e-22  1.4135820e-22
    62 : -4.1154730e-06 -3.0554960e-05  8.7232230e-05
    63 :  3.9808770e-02  6.6034680e-02  9.5571190e-02
    64 : -3.9979360e-04 -8.1948000e-03 -9.7597950e-03
    65 : -1.0482230e-55  2.8997470e-55 -9.5101940e-56
    66 : -2.9529280e-21  1.6321050e-20  1.8960550e-21
    67 : -3.8607130e-02 -4.3559800e-02 -1.7120460e-02
    68 :  7.8205830e-11 -2.9845090e-11 -3.5979190e-11
    69 :  1.1648060e-06  2.5103640e-07  3.1131850e-06
    70 :  1.3875660e-01  1.3877820e-01  1.4549330e-01
    71 :  2.4938830e-02 -2.7030130e-03  1.4237100e-02
    72 :  1.4803830e-33 -5.2557950e-34 -2.6112620e-33
    73 : -1.8088050e-29  5.4212980e-30  4.7341010e-29
    74 : -6.8051040e-23  2.0118560e-23 -6.7568710e-24
    75 :  8.0085100e-07 -4.6997400e-07  8.4628910e-07
    76 :  6.3470280e-03 -3.9193180e-03 -3.0120390e-02
    77 : -7.3331280e-20 -3.7937340e-20  1.3948180e-20
    78 : -1.1437640e-17  8.5671900e-18  2.1554890e-17
    79 :  1.0724060e-11 -7.7034050e-11 -6.8238330e-11
    80 : -1.1621950e-63 -3.8005130e-64  1.6875580e-63
    81 :  1.4728780e-08  8.6149510e-09  6.1148070e-09
    82 :  4.0964870e-22  4.0223370e-21 -7.6832280e-21
    83 :  6.9912710e-13 -1.5571640e-13 -1.4428300e-13
    84 :  8.3108970e-26 -1.2695830e-24  5.2399390e-26
    85 : -1.1722170e-02 -6.2535400e-02 -6.3474020e-02
    86 : -1.0956410e-03 -1.2396280e-03 -1.1157380e-03
    87 :  2.3710620e-30  5.6466860e-30 -3.6630930e-30
    88 : -2.6260190e-35  1.3247830e-35 -3.9187000e-35
    89 :  5.7605310e-02  3.8867750e-02  5.5785540e-02
    90 : -2.0474960e-02 -2.1031610e-02 -1.9039590e-02
    91 :  4.1000610e-02  3.7043060e-02  3.3117870e-02
    92 :  1.0577120e-15  1.1259860e-13 -2.3687220e-14
    93 :  8.6775520e-17 -1.2794970e-15 -2.6390490e-16
    94 : -7.7910140e-03 -2.4610710e-03 -9.6813310e-03
    95 :  1.6239930e-07 -5.6185370e-07  3.4867840e-07
    96 : -1.5355910e-11  3.7832470e-11 -9.9174560e-12
    97 : -1.7371100e-06  1.6584190e-06 -8.5325060e-08
    98 : -2.5461630e-11  5.2966340e-11 -9.6852510e-12
    99 :  1.1967050e-29  2.2277180e-29 -1.5741530e-29
   100 :  3.9677130e-58 -4.1853900e-58 -2.6959530e-59
   101 :  9.2926340e-03  1.0132550e-02  1.0143780e-02
   102 :  3.2619650e-30  7.4987530e-31 -2.5634080e-30
   103 :  1.7366270e-22  1.0529680e-22  3.0983760e-24
   104 :  7.0087100e-02  6.9136000e-02  6.7259490e-02
   105 : -4.3978170e-38  3.0703180e-38 -6.7245820e-38
   106 : -1.9414800e-79  1.6097710e-80  1.2315010e-79
   107 :  8.0127330e-11  1.5881500e-10  3.4478480e-11
   108 : -1.2670030e-87 -2.4530940e-88  1.8922020e-87
   109 :  7.4434690e-03  2.6435510e-03  4.3201590e-03
   110 : -2.2969610e-55  1.3718460e-55 -6.7236370e-56
   111 :  8.4753250e-03  2.2102520e-02  2.1025170e-02
   112 : -9.8516500e-02 -1.2050280e-01 -1.0278120e-01
   113 :  6.2422150e-05  1.0345960e-04 -1.6325050e-04
   114 :  6.9857250e-79  3.4671110e-80 -8.0740330e-79
   115 :  3.5492190e-07 -1.4294310e-06 -1.7499080e-06
   116 : -6.4459900e-09  8.0252430e-09  1.6007270e-08
   117 :  2.2574570e-75 -7.2548930e-76 -5.8911880e-76
   118 :  1.0651330e-84 -2.7276670e-84  7.1184920e-85
   119 : -4.8369800e-30 -9.5462950e-30  3.5674250e-29
   120 :  3.6861620e-21 -2.1214220e-21  5.7545460e-21
   121 :  2.6177390e-81 -1.5700660e-81  1.3166390e-81
   122 : -5.6164670e-04 -1.9660530e-03  7.4260580e-05
   123 : -1.6673540e-89  2.3925290e-88 -1.6361520e-88
   124 :  1.6099290e-75 -3.2218080e-75  9.8733730e-75
   125 :  1.9047970e-02  1.0326680e-02  2.5229460e-02
   126 : -7.2288680e-03 -9.0004960e-03 -8.1890810e-03
   127 : -3.3901850e-18 -4.5232970e-18 -1.1956300e-19
   128 :  9.7583320e-02  8.5477430e-02  9.7027730e-02
   129 :  8.0653720e-08  3.5522680e-08  4.1516310e-09
   130 :  2.3137300e-62 -2.1147780e-62  1.5751210e-62
   131 :  5.0403320e-97 -1.8303350e-97 -1.5829850e-97
   132 : -6.6449000e-36 -1.3403350e-35  5.1995720e-34
   133 : -2.4185050e-03 -3.2119800e-03  1.3621850e-02
   134 : -1.5493300e-33  5.8017890e-34  4.4633130e-34
   135 :  1.4219860e-02  3.8212490e-02 -3.8561370e-02
   136 :  7.2842950e-03  2.2883650e-02  3.2974610e-02
   137 : -5.9221530e-07  2.1507150e-06  4.9319070e-07
   138 :  2.2114550e-10  2.3064930e-10  1.5558110e-10
   139 :  3.0914820e-62  1.7484690e-63 -1.2512820e-62
   140 : -6.4081140e-15  3.4329050e-15  3.4858690e-15
   141 :  1.2282240e-03  1.0485920e-03  7.2134970e-04
   142 : -4.2326230e-87  1.0981430e-86 -3.2188240e-87
   143 : -1.8753660e-03 -9.5534830e-04  2.5889770e-03
   144 :  8.7134780e-83 -2.2067520e-82  4.7476980e-82
   145 :  2.7855910e-07  1.0558030e-06  6.8618760e-07
   146 :  9.8843080e-09  4.2812180e-08  1.5224770e-07
   147 : -3.8982800e-103 -5.9514400e-102 7.5943380e-102
   148 :  6.7216950e-41 -1.3771000e-40  3.5022950e-41
   149 :  4.4941460e-52 -1.2609780e-51  5.1967890e-52
   150 :  7.9653280e-18  2.6420770e-17 -1.9318300e-17
   151 : -4.0842450e-18  8.6881890e-19  1.6134660e-18
   152 : -1.0575750e-07 -9.2757830e-08 -6.2316610e-08
   153 : -8.8156880e-41  3.8601420e-41 -2.6790500e-41
   154 :  2.9855390e-37 -3.1579090e-37 -1.5805450e-37
   155 : -1.1507920e-07  5.8711690e-07  2.2929300e-07
   156 : -9.4717120e-05 -2.2168510e-04 -6.3789340e-05
   157 :  2.1577420e-02  2.8441260e-02  3.7862290e-02
   158 :  1.7592040e-03 -3.3140590e-03 -5.0068070e-03
   159 :  3.7920720e-57  7.6611720e-57 -5.2571520e-57
   160 :  5.4155770e-15  6.6360190e-16 -8.6460850e-15
   161 : -3.4054420e-02 -3.3998700e-02 -2.9202980e-02
   162 :  1.6827370e-10 -8.7580900e-11 -6.9260660e-10
   163 :  3.5151660e-70  2.5684450e-70 -2.4076980e-70
   164 : -3.0036400e-16 -6.9986890e-16  6.6187370e-17
   165 : -1.7902720e-33  4.2891330e-33  4.6850310e-35
   166 :  7.8641820e-10 -4.2776750e-10  2.5420570e-10
   167 : -4.2043750e-12 -1.5224670e-11 -5.2319660e-12
   168 :  4.6020620e-02  3.9927990e-02  4.3762110e-02
   169 : -3.4560870e-81  4.5981930e-81  3.5975250e-81
   170 :  3.2622170e-19  7.0532550e-19 -6.7592220e-19
   171 : -4.6282590e-07  1.9425320e-07 -5.2170780e-07
   172 :  3.4802900e-05 -1.4822180e-05 -2.0738030e-05
   173 : -1.9179500e-18 -1.6755590e-18  3.5180270e-18
   174 :  6.6406630e-03 -1.6069870e-02 -1.7444910e-02
   175 :  9.6120830e-26 -2.1133650e-25 -1.5546580e-25
   176 : -7.3987550e-66  2.8173190e-65 -1.3143480e-65
   177 : -3.6628720e-06  6.4240370e-06 -4.0078770e-05
   178 :  2.6659500e-08 -3.9279240e-08  1.9930810e-08
   179 :  4.0150260e-15 -1.9615410e-15 -2.1495830e-15
   180 :  1.1242130e-08  8.4018890e-09 -3.3901750e-08
   181 : -7.8928110e-30  2.1111570e-30 -6.2769610e-30
   182 : -5.7612590e-06 -2.0165630e-08 -1.2389710e-05
   183 :  2.2573750e-12 -7.0149010e-14  1.2019200e-12
   184 : -1.1329490e-18  4.3772290e-18 -1.2908240e-18
   185 :  5.6054320e-10  2.0748960e-10  1.3457240e-10
   186 :  2.1143410e-52 -3.9658470e-53  9.3353460e-53
   187 :  9.3535070e-04  7.2252530e-04  3.1161570e-04
   188 : -4.2055720e-67  6.9853850e-67 -1.2264290e-67
   189 :  3.5617500e-04  2.1398380e-04 -3.7628360e-04
   190 : -5.7069670e-72  4.8384100e-72 -6.1347030e-72
   191 :  8.0184220e-76  2.7471390e-76 -4.6910760e-76
   192 :  1.0804900e-22  8.8911470e-23 -4.9963520e-22
