Number of elements 23380
     0 :  3.1468000e-11 -2.0958630e-10 -5.2794920e-11
     1 :  1.3198210e-07 -1.2819500e-07  1.3547340e-07
     2 : -1.7148530e-80 -7.3400060e-80  8.2723300e-80
     3 : -8.8198230e-48 -1.0355540e-46  8.1704030e-48
     4 : -2.1952830e-80 -1.2099950e-79 -2.2581840e-79
     5 : -2.4426660e-47 -2.5546320e-46 -1.2119620e-46
     6 : -1.5581320e-05 -1.1016440e-04  1.2322260e-05
     7 :  1.6790740e-12 -5.2015020e-12 -3.1630750e-12
     8 :  5.9201330e-11 -3.4887340e-11  3.8971690e-11
     9 :  4.9019310e-14  2.9318590e-14 -9.5416090e-14
    10 : -4.0027730e-03 -6.3909150e-03 -1.8221550e-02
    11 : -2.9581270e-09 -1.2182040e-08 -9.0514470e-10
    12 :  3.0201300e-06  1.1914330e-05  1.6842990e-05
    13 : -1.3149440e-06 -1.8173010e-07 -1.0912370e-06
    14 :  7.9623000e-02  8.8363840e-02  5.8351530e-02
    15 :  1.0044260e-11 -2.6153470e-11 -2.5687120e-11
    16 :  2.6609300e-03  3.4794120e-03  1.2892280e-02
    17 :  4.9881940e-12 -8.2975160e-12  4.8758690e-12
    18 :  1.4012590e-28  3.5809040e-28  6.9584490e-29
    19 : -1.8873920e-10 -9.0380300e-11 -1.4307250e-10
    20 : -2.5931360e-03 -2.1700460e-03 -2.9539770e-03
    21 : -8.6198300e-05  3.6575260e-06 -9.8605430e-05
    22 :  6.3912480e-71 -4.0933720e-71  1.0150750e-70
    23 : -1.6922460e-02 -2.1448100e-02 -2.5305230e-02
    24 : -2.8962580e-55  3.2478420e-55 -4.9594350e-55
    25 :  2.9413810e-02 -1.2974790e-02 -2.6504200e-02
    26 :  5.0713910e-02  4.4760420e-02  4.5397510e-02
    27 :  7.6803810e-02 -5.7217370e-02 -5.8422190e-02
    28 : -1.1376330e-01 -1.0835330e-01 -9.1561200e-02
    29 :  2.6434310e-07  2.6435190e-07 -2.0385850e-07
    30 : -2.4546010e-02 -2.6000610e-02 -2.3634100e-02
    31 : -3.1555150e-49  5.3710740e-49 -3.1876560e-50
    32 : -1.0306880e-07  2.1473440e-07  5.6271780e-08
    33 : -3.4873010e-02 -2.7321060e-02 -3.1862840e-02
    34 :  4.4301700e-10  9.6465460e-11  1.3866800e-09
    35 : -5.5729710e-03 -3.0025600e-03  3.9768800e-03
    36 :  1.8001350e-09  1.0659570e-09  1.6093360e-09
    37 : -2.3371730e-05 -4.9127190e-06 -1.7009610e-05
    38 :  1.9026150e-03  1.0772510e-03  1.4202090e-03
    39 :  5.4062200e-02  5.5344770e-02  5.9595140e-02
    40 : -1.9801390e-67  1.5395850e-67  4.5440210e-67
    41 :  1.7268080e-03 -1.4636250e-02 -4.0224860e-03
    42 : -4.9703940e-17 -1.7503610e-16  1.3336960e-16
    43 :  2.9507940e-03 -4.9767120e-04 -1.8889790e-03
    44 :  4.8251380e-03  2.9597850e-03 -2.5514450e-03
    45 :  4.4131450e-03 -1.1409290e-02  4.9664880e-03
    46 : -2.6007140e-06  2.2023920e-06  4.8712790e-06
    47 :  6.2237970e-09 -1.4108020e-08  7.7773670e-09
    48 :  2.2521740e-05 -3.8729400e-06  2.0994580e-05
    49 : -6.7221520e-02 -6.4404810e-02 -5.9353880e-02
    50 :  3.7424830e-02  9.1105760e-02  5.4973300e-02
    51 :  7.1659570e-10 -1.6226260e-10  8.0681690e-10
    52 :  4.8420170e-02 -1.1511960e-03  1.6574010e-02
    53 :  3.3796450e-53  1.8851140e-51 -2.8291940e-51
    54 :  2.1395870e-15 -1.1219350e-15 -1.5516250e-15
    55 :  3.7097760e-02  2.8987690e-02  3.2173190e-02
    56 : -3.1522780e-15  1.9707510e-15 -3.6767000e-15
    57 :  8.5626560e-05 -2.1602160e-03 -5.6422850e-03
    58 :  7.2376880e-03  1.2289350e-02  9.7558370e-03
    59 :  4.8044250e-18  4.4189620e-18 -3.5432260e-18
    60 :  3.7129470e-12 -1.1762910e-11 -1.7531870e-11
    61 :  2.5509990e-14 -1.3940560e-14  1.5082830e-14
    62 :  3.2915680e-03  3.2430090e-03  2.3742140e-03
    63 : -8.5328100e-03 -6.5468340e-03 -2.7712090e-03
    64 : -1.9814580e-02 -3.7659570e-03 -5.3124400e-03
    65 : -3.8755340e-45  1.0100920e-44 -3.1260200e-45
    66 : -9.2844600e-14  1.9410880e-14  5.0410360e-14
    67 : -1.1209420e-01 -1.1213220e-01 -1.2484220e-01
    68 : -3.5739690e-06 -1.7823260e-06 -4.5463170e-07
    69 : -1.2712970e-02 -9.0924280e-03 -1.7196010e-02
    70 :  2.8989160e-03  7.3059170e-03 -5.4990920e-04
    71 : -5.5315800e-02 -5.3451860e-02 -5.8170470e-02
    72 :  2.2654060e-24 -9.6388710e-25 -4.5414150e-24
    73 :  1.0849400e-21 -3.1844190e-22 -2.9292600e-21
    74 :  1.7745770e-15 -4.1984560e-16  1.0890900e-16
    75 :  9.0488950e-03  2.4085630e-02  1.3698370e-02
    76 : -8.0234960e-02 -6.9957470e-02 -7.5711080e-02
    77 : -4.4012790e-11  1.9793980e-12  5.5992270e-11
    78 :  2.3128730e-11 -4.4881130e-11 -5.0384390e-11
    79 : -6.0576980e-06  2.0079700e-05  2.5481500e-05
    80 :  1.9047670e-48  6.9121620e-49 -2.6191120e-48
    81 :  1.8067720e-02  1.1501620e-02  8.4272370e-03
    82 :  6.1211800e-13  7.0341710e-13 -1.8879910e-12
    83 :  4.0488980e-07 -3.3888910e-06 -2.6530200e-06
    84 : -9.8227460e-16 -1.5838100e-14 -3.5560460e-15
    85 : -3.6966070e-04 -1.5351380e-02 -1.4853780e-03
    86 :  2.6749450e-04 -2.0339710e-04  7.4801380e-04
    87 :  1.0505150e-19  1.3635070e-19 -1.4392630e-19
    88 : -8.7044060e-28  3.1318200e-27  6.5108240e-28
    89 :  3.2744800e-02  2.9701900e-02  3.1202100e-02
    90 : -1.0509200e-02 -1.4251910e-02 -1.1352500e-02
    91 :  1.8920610e-02  1.8893220e-02  1.9685260e-02
    92 :  8.8167200e-07  3.5013120e-07  8.5128370e-07
    93 : -1.0732020e-10 -1.5533960e-09 -4.0631540e-10
    94 : -1.7376640e-02 -1.5388750e-02 -1.6082720e-02
    95 :  6.2089000e-02  6.8085430e-02  6.3261650e-02
    96 :  8.2462510e-07 -8.2381660e-06 -3.7678360e-06
    97 :  4.8113460e-02  5.6675620e-02  5.1676990e-02
    98 :  1.2400790e-05 -3.5829500e-05  9.6030080e-06
    99 :  1.3895410e-18  4.5370490e-18 -2.6429650e-18
   100 : -2.7554160e-44  4.9595620e-44 -1.5504380e-44
   101 :  5.6307960e-04  2.7443370e-03  1.2886080e-03
   102 : -3.8662720e-22 -4.7319600e-23  2.4425860e-22
   103 :  1.8276880e-12 -1.0893120e-12 -2.7780440e-12
   104 : -2.1526380e-02 -2.3603890e-02 -1.3935560e-02
   105 :  1.1873770e-28  6.3116120e-29 -2.8903930e-28
   106 :  1.4547950e-65 -5.3008170e-66  1.6834630e-66
   107 : -4.9246020e-06  5.7971400e-06 -1.1920190e-05
   108 : -1.7602620e-74  1.0954260e-74 -5.9057630e-75
   109 : -1.9263750e-02 -1.9529000e-02 -1.9655390e-02
   110 :  3.6396370e-44  4.8121670e-44  9.6716240e-44
   111 : -4.1260960e-03 -1.9937510e-03 -6.7194270e-04
   112 : -7.0665260e-02 -8.3747930e-02 -6.8043150e-02
   113 :  7.8369500e-02  2.2211900e-02 -5.2582250e-02
   114 : -3.2858100e-65  1.8966280e-65 -3.9183260e-65
   115 :  6.4217100e-02  8.2755570e-02  8.5874300e-02
   116 : -2.9942380e-05  8.6006280e-04  9.2587320e-04
   117 : -5.2989590e-62 -7.1558230e-62  3.6824300e-62
   118 :  1.2000220e-70 -1.8412030e-71 -1.2014370e-70
   119 : -4.4251320e-21 -3.5333010e-21  1.2284430e-20
   120 :  1.3782580e-11 -8.8918460e-12  1.9869640e-11
   121 : -4.4827790e-67  3.7577990e-67 -3.5652340e-67
   122 :  1.1722650e-02  1.7086850e-03  1.1554600e-02
   123 : -6.5806590e-74  2.6390140e-73 -1.0888180e-73
   124 : -1.2301930e-61  3.0592230e-63 -1.0561070e-62
   125 :  8.8564350e-03  1.3644930e-02  1.0249760e-02
   126 :  1.4577850e-02  1.6317850e-02  1.6355310e-02
   127 :  1.0702150e-09  7.4240850e-10 -6.7894160e-09
   128 : -2.0317360e-02 -1.8497800e-02 -1.9695340e-02
   129 :  1.0010380e-02  3.5215040e-02  1.6048560e-02
   130 :  6.0011540e-50  1.0965770e-50 -2.5354650e-50
   131 :  2.8074110e-81 -2.2400880e-81  3.0267050e-81
   132 :  6.7333570e-26  1.2167960e-25 -4.0539080e-25
   133 : -5.3407680e-02 -6.0232360e-02 -5.8705330e-02
   134 :  5.0307920e-25 -2.5579050e-25 -1.7241770e-25
   135 :  1.4062630e-02  9.2392760e-03  1.4626020e-02
   136 : -9.6356480e-02 -9.3199320e-02 -1.2744150e-01
   137 :  3.0416870e-03  3.9324360e-03  2.5763010e-03
   138 : -2.4907510e-03 -2.5173370e-03 -3.1749730e-03
   139 : -2.9097970e-50 -6.3324720e-52  1.1480740e-50
   140 :  1.2332080e-08  3.5618150e-09  6.2893550e-09
   141 : -3.9003170e-03  5.9295790e-03  1.6576090e-02
   142 : -6.2382610e-74  1.1685820e-73 -2.8333670e-74
   143 : -4.0026260e-03 -5.6551860e-03 -9.0162210e-03
   144 : -2.1425040e-68  2.5557900e-68 -5.2930800e-68
   145 :  2.1567700e-02  3.0253830e-02  2.5536750e-02
   146 :  2.5033720e-04  2.7262240e-04 -7.9358210e-04
   147 : -5.5389680e-84 -7.8985220e-84  1.8010470e-83
   148 : -1.0507780e-31  2.7855210e-31 -6.3684540e-32
   149 : -4.2766940e-40  3.1796300e-40 -9.8280660e-41
   150 :  4.7611120e-12  4.4600570e-11 -2.8224730e-11
   151 :  1.3084090e-09 -2.2865460e-10 -1.1651750e-11
   152 : -3.3107090e-04 -6.5400410e-04 -2.5281130e-03
   153 : -3.3040840e-31  1.9975160e-31 -9.3021990e-32
   154 : -3.4808280e-28 -9.8609990e-29  1.4433050e-27
   155 : -6.2154230e-04  7.6231030e-03  3.5578600e-03
   156 :  3.0953350e-02  3.9478000e-02  2.9739410e-02
   157 : -1.5844390e-04 -1.3891940e-04  1.0145800e-03
   158 :  1.2160580e-01  1.1417530e-02  1.6925580e-01
   159 : -3.2794400e-46 -2.0834550e-45  1.2720750e-45
