Number of elements 23380
     0 : -2.6876100e-05  2.5791210e-04  7.7834870e-06
     1 :  1.8133220e-02  2.9017390e-02  5.1328710e-03
     2 :  3.8521960e-67  7.8913780e-67 -1.3429930e-67
     3 :  1.5636990e-37 -3.0753490e-37  1.7699500e-37
     4 :  8.2015470e-67 -8.1222150e-67  3.1449890e-68
     5 :  2.6074660e-37 -6.4317570e-37 -5.2901140e-37
     6 :  8.8403070e-02  5.6036620e-02  9.6757920e-02
     7 : -1.4651380e-05  1.6116850e-06 -9.3390240e-06
     8 : -4.9543170e-05  1.1350500e-05 -1.7477460e-05
     9 :  2.4255770e-09  1.3395890e-08  5.8995380e-09
    10 : -5.9263340e-03 -3.6505440e-03  4.5230790e-03
    11 : -3.1533620e-03 -3.9491380e-03 -2.9018560e-03
    12 :  9.4022550e-02  9.8027640e-02  8.9103600e-02
    13 :  7.9192790e-02  4.7521520e-02  6.4043660e-02
    14 :  4.6489150e-03  2.7262560e-03  6.9079760e-03
    15 :  7.4111920e-07 -3.4875070e-07  4.5980960e-07
    16 : -2.1963960e-03  4.7838530e-05 -2.4488520e-03
    17 :  4.6845750e-07  8.1208750e-07 -4.3608140e-08
    18 : -4.4985920e-21 -3.2489760e-21 -3.9384940e-21
    19 :  1.5301830e-04  1.5086590e-05  2.3684400e-04
    20 : -7.8372530e-03 -6.5579460e-03 -7.4108920e-03
    21 :  6.3491370e-02  9.8137330e-02  5.4345290e-02
    22 : -6.3363150e-59 -9.8672440e-59  3.0197890e-58
    23 : -2.3114410e-02 -1.9383950e-02 -2.8897780e-02
    24 :  4.2974720e-45 -1.5658820e-45  6.2129630e-45
    25 : -1.1194440e-03 -1.2491320e-02 -1.8822270e-02
    26 :  2.9373630e-03  1.0151770e-03  1.1858230e-03
    27 :  2.2404260e-02 -2.8461260e-02 -1.1297030e-02
    28 : -2.3144980e-02 -2.0224980e-02 -2.9554110e-02
    29 :  6.1787500e-03  9.7298920e-03 -1.3719110e-03
    30 :  7.2639680e-03 -3.5117160e-04 -2.5378420e-03
    31 :  7.2994110e-40 -2.4329830e-39 -2.1554310e-39
    32 :  2.3470690e-04  5.0792890e-04  1.0032160e-03
    33 : -1.2883860e-02 -5.3445620e-03 -1.3636310e-03
    34 :  1.4469070e-05  1.8964490e-04 -4.0862670e-04
    35 : -8.9635710e-03 -6.0597670e-03 -5.5598670e-03
    36 : -1.2791780e-03 -2.4585760e-04 -5.6344750e-04
    37 :  4.3397640e-02  4.3736120e-02  4.5999790e-02
    38 : -8.9146600e-04 -3.1253800e-03 -2.0278210e-03
    39 :  7.5823940e-03  4.6139470e-03  9.0642350e-03
    40 : -8.8311220e-56 -8.9003950e-58  1.3465640e-55
    41 : -3.6040930e-02 -4.5636740e-02 -3.3424690e-02
    42 : -8.3043290e-11  2.0443630e-10  1.8754020e-10
    43 :  1.5393010e-02  1.0832660e-02  1.1555330e-02
    44 :  2.1355570e-02  1.1535430e-02  6.5713220e-03
    45 : -1.1644330e-03  1.3956780e-02 -7.9487210e-03
    46 :  5.1819750e-02  3.7902380e-02  3.8884690e-02
    47 :  2.3297780e-03  9.4018470e-03 -6.3980890e-04
    48 :  3.2047750e-02  5.2867180e-02  8.1174610e-02
    49 : -1.7146020e-02 -2.5356760e-02 -1.9849690e-02
    50 : -3.1129170e-03  7.0808480e-03  3.3284410e-03
    51 :  6.8607920e-05  6.7092280e-05  6.5633540e-05
    52 :  7.4968970e-03 -3.3993840e-03  6.4994080e-04
    53 : -1.0821960e-42  5.4767780e-42 -6.4177900e-42
    54 : -2.0047520e-08 -3.0674210e-08 -1.4181240e-08
    55 :  1.3225500e-02  1.5398630e-02  1.3137150e-02
    56 : -4.1961000e-08  6.2181270e-08 -1.0743800e-07
    57 : -1.4137320e-02 -1.4076660e-02 -1.1086260e-02
    58 : -1.2004680e-02 -1.3098440e-02 -1.8751460e-02
    59 :  6.9799900e-10  5.2129020e-10 -1.0498550e-10
    60 :  4.7258750e-06 -9.9301820e-07 -7.2076920e-06
    61 : -5.7357680e-08  2.0386150e-08 -4.4251360e-08
    62 :  1.2238290e-03  9.6018690e-04  4.4646050e-04
    63 : -1.9464700e-03  5.4439560e-03  1.3483770e-02
    64 : -3.5477190e-02 -3.1595900e-02 -3.0676930e-02
    65 :  2.5959270e-36 -7.3975790e-36  2.3437960e-36
    66 :  1.6539930e-09  9.1538950e-09  2.8955560e-09
    67 : -2.2542980e-02  1.2579530e-02 -8.8464520e-02
    68 : -5.6479250e-03 -7.7474810e-03 -7.7204960e-03
    69 :  1.4197270e-02  9.8820530e-03 -6.2139670e-03
    70 : -2.4537780e-02 -2.0618690e-02 -1.3655790e-02
    71 : -3.5708900e-02 -2.9231440e-02 -3.3642370e-02
    72 : -5.9458950e-17  1.0283620e-16  1.9982140e-16
    73 : -1.6197680e-15 -3.7473170e-15 -2.0750890e-15
    74 : -7.2366250e-10  2.6197860e-10  5.8125130e-10
    75 :  1.1059490e-04 -1.3091850e-03 -2.4054980e-03
    76 : -3.7148280e-02 -3.1351860e-02 -2.6542980e-02
    77 :  1.5487650e-05 -1.8220500e-05 -5.9139680e-05
    78 :  4.4371500e-07 -3.3900490e-06 -3.3633170e-06
    79 :  4.2749570e-02  5.5180100e-02  4.9186090e-02
    80 :  1.2160500e-36  5.5770450e-37 -1.9004090e-36
    81 :  1.5384710e-02  1.6210600e-02  1.5117870e-02
    82 :  9.3735630e-08  1.9694950e-08 -1.8007720e-07
    83 :  1.1532800e-01  9.5139620e-02  1.0067870e-01
    84 :  2.5813910e-08 -9.2618700e-08  1.1645100e-08
    85 : -1.9064330e-02  1.8134930e-02 -1.8611490e-03
    86 : -7.4932320e-03 -8.0995140e-03 -7.6568560e-03
    87 : -2.7301950e-12 -4.0759100e-12  1.8580130e-12
    88 :  4.0805470e-20 -3.6969580e-20  2.6427580e-20
    89 : -2.6228570e-03 -1.0208450e-02 -1.8190720e-03
    90 : -4.3955200e-03 -2.7310180e-03 -1.4685510e-03
    91 :  3.9069690e-02  4.0761300e-02  3.8845570e-02
    92 :  2.4120280e-02  6.0342220e-03  1.1437670e-02
    93 :  5.5142500e-05 -3.5291870e-04 -6.5380950e-05
    94 : -2.5369300e-02 -2.8913570e-02 -2.5141650e-02
    95 : -1.2449880e-02 -7.8395710e-03 -7.6292400e-03
    96 : -7.0949540e-03 -9.0231340e-03 -1.1230170e-02
    97 : -1.2658510e-02 -7.3243970e-03 -9.4413140e-03
    98 : -1.9631690e-03  2.2226590e-02 -6.3354990e-03
    99 : -1.1018600e-09 -8.2725230e-10  7.5107950e-10
   100 : -3.7685630e-33 -1.2784810e-32  1.1634370e-32
   101 :  7.5695250e-05  5.3092150e-03 -3.2243930e-04
   102 : -8.2270630e-17 -2.0863200e-16  7.4120900e-16
   103 :  4.6846490e-06  2.1498260e-06  9.4027780e-07
   104 :  7.0047660e-03  6.6165430e-03  5.7825480e-03
   105 : -2.4303900e-21 -1.6896240e-21  5.5666700e-21
   106 : -6.9919430e-54 -5.4349610e-55  4.8798370e-54
   107 :  1.5873150e-02  1.0737940e-02  1.7773300e-02
   108 : -1.2450370e-63  1.8200430e-63 -2.7505100e-63
   109 :  5.2946260e-03  4.2376640e-03  4.9035560e-03
   110 :  6.0129280e-34 -3.1294010e-33  5.8460790e-34
   111 :  6.0417840e-03  1.1468650e-02  1.0771530e-02
   112 :  4.0938910e-02  5.2623930e-02  3.4170970e-02
   113 :  4.3109810e-03 -9.7435590e-03 -1.0925780e-02
