Number of elements 23380
     0 :  1.3170840e-02  3.7793840e-02  1.3857400e-02
     1 :  3.1433460e-02  1.4561790e-02  4.7349240e-02
     2 :  3.7524320e-61  7.6094060e-61  1.8964140e-62
     3 :  4.9397780e-33 -1.3352580e-33  2.6669970e-33
     4 :  6.4532400e-61 -3.1021730e-61  1.7371640e-61
     5 :  7.0949730e-33 -4.8259980e-34 -2.8613400e-33
     6 : -8.4369830e-03  3.1016510e-03 -1.1020920e-02
     7 : -1.6492490e-03 -1.7352700e-03 -2.2261950e-03
     8 : -3.4476810e-03  3.0326450e-03  1.4912380e-03
     9 :  1.1532160e-06 -1.8951400e-06 -3.9916780e-06
    10 : -1.9153670e-02 -2.5508200e-02 -3.5448990e-02
    11 :  7.7023550e-02  7.3662930e-02  7.6281970e-02
    12 : -8.9539480e-03 -1.1901710e-02 -2.0852990e-02
    13 : -3.8057790e-02 -1.1265660e-02 -2.8562030e-02
    14 : -3.4639500e-02 -3.2728920e-02 -3.2414430e-02
    15 :  1.7383290e-05 -1.4618440e-04 -9.7990790e-05
    16 : -1.8078950e-02 -1.6004180e-02 -1.7218370e-02
    17 :  2.1981970e-05 -5.4224150e-05  3.9376100e-05
    18 :  3.7735370e-18 -2.7968510e-17  4.4623320e-18
    19 :  2.3120890e-02  1.3425920e-02  3.6460250e-02
    20 :  3.2111230e-03  3.9808310e-03  3.5679450e-03
    21 :  2.0889730e-03 -1.1119690e-02  3.2454450e-03
    22 : -1.7461470e-53 -2.1424760e-53  6.6994170e-53
    23 : -2.2174650e-03  1.2593380e-03 -3.0629050e-03
    24 :  3.1931650e-40 -1.7821430e-40  4.7375640e-40
    25 :  3.8864670e-03  4.9212190e-03  2.3459380e-03
    26 : -9.6714090e-04  3.3060710e-03  2.3829400e-03
    27 :  9.5060720e-03  9.5995620e-03  6.2551510e-03
    28 : -4.6294750e-02 -3.8288200e-02 -2.9755540e-02
    29 :  4.9461140e-02  4.8322030e-02  6.7594330e-02
    30 :  9.3625620e-03  1.0696630e-02  3.4070860e-03
    31 :  4.0331220e-35 -1.0316590e-34 -5.7744890e-35
    32 : -7.3343690e-03  5.7960170e-02  4.0237440e-02
    33 :  4.8977500e-02  4.8229880e-02  4.8433930e-02
    34 :  6.4582780e-02  6.3302170e-02  6.0044940e-02
    35 :  6.8565060e-03  1.2989320e-02  1.0271830e-02
    36 :  5.8631740e-02  7.2761160e-02  6.9346850e-02
    37 :  7.8527460e-03 -2.1295120e-03  4.3592490e-03
    38 : -4.8297760e-04  1.0068060e-03 -7.6274300e-04
    39 : -1.9261180e-02 -1.9022620e-02 -1.8716140e-02
    40 : -2.1346780e-50 -1.0851270e-51  3.3277920e-50
    41 :  2.6086110e-02  3.2947890e-02  2.4928950e-02
    42 :  2.2070120e-08 -6.5910710e-08 -6.7025710e-08
    43 : -8.9373520e-03 -4.4235710e-03 -2.7472090e-03
    44 : -7.7282590e-04 -2.8147130e-03 -9.7309390e-03
    45 :  4.1926930e-03 -6.2580910e-04 -3.4124920e-04
    46 :  1.4195600e-02  2.1152210e-02  1.9114150e-02
    47 :  3.5118490e-02  3.4982730e-02  3.8462080e-02
    48 : -3.7431690e-02 -3.2624720e-02 -2.2308640e-02
    49 : -8.7444050e-03 -9.2235130e-03 -9.8609900e-03
    50 : -3.0158950e-02 -2.9953660e-02 -3.2848680e-02
    51 :  1.8021750e-02  3.0472820e-03  1.9075080e-02
    52 : -2.6540830e-02 -5.4003600e-02 -4.7650450e-02
    53 : -8.4711410e-39 -1.3285770e-37  2.2136140e-37
    54 :  1.3895580e-05 -5.2745410e-05  1.6315320e-05
    55 : -1.7143230e-02 -1.5046340e-02 -1.5962830e-02
    56 : -1.3590800e-05 -2.1133190e-05  3.9223330e-05
    57 : -1.2772460e-02 -9.1935120e-03 -1.2633770e-02
    58 : -1.0086650e-02 -1.2844250e-02 -6.9619880e-03
    59 :  2.5194590e-06  2.0814440e-06 -1.4186910e-07
    60 : -2.9006620e-04 -8.6137690e-04 -6.3912710e-04
    61 :  1.3650790e-05 -8.9339310e-07  1.3164000e-05
    62 : -5.6440310e-03 -4.2004440e-03 -2.7978670e-03
    63 : -1.1046640e-04 -1.8142980e-03 -6.8702820e-03
    64 : -9.8800460e-03 -5.2311280e-03 -5.1310440e-03
    65 : -2.5003060e-33  1.3567380e-32 -5.1871040e-33
    66 : -2.8099510e-06 -3.7746000e-07  7.6547110e-07
    67 :  8.6478110e-02  2.2748340e-02  8.4744980e-02
    68 :  3.7188630e-02  7.7349480e-02  8.2749490e-02
    69 :  3.3289070e-03  3.4987440e-03 -1.4064780e-02
    70 :  1.1998210e-02  1.3617110e-02  3.2635450e-02
    71 : -1.4069150e-02 -1.1393570e-02 -1.1523440e-02
    72 : -6.6314530e-14 -2.2044650e-13 -6.8883920e-14
    73 :  1.6849830e-12  1.8203490e-12 -1.5402300e-12
    74 :  9.4397950e-08 -6.5361040e-08 -1.4494780e-07
    75 : -1.4628470e-02 -1.3699430e-02 -1.7144520e-02
    76 : -4.7145680e-03 -9.2513500e-03 -7.5374660e-03
    77 :  1.4040560e-02  6.8754250e-03  5.4588280e-03
    78 : -2.5032150e-04  2.7689120e-04  4.2235630e-04
    79 : -1.5720400e-02 -1.0660820e-02 -1.2255770e-02
    80 :  1.5181280e-31  3.1927370e-32 -1.6908760e-31
    81 : -1.1884290e-02 -1.0167840e-02 -8.8463200e-03
    82 :  7.7904920e-06  1.9304370e-06 -1.5122270e-05
    83 : -4.1511080e-02 -3.7987600e-02 -3.6287040e-02
    84 : -7.8315430e-06  3.3071630e-05 -4.6098650e-06
    85 : -4.6444650e-02 -1.4720040e-02 -3.1453430e-02
    86 :  1.5084590e-03  1.6498480e-03  2.1653690e-03
    87 :  4.5530520e-09  2.2002730e-09  7.2776500e-10
    88 :  3.9349930e-18 -6.0752680e-17 -1.0652830e-17
    89 : -1.5707380e-02 -1.2239500e-02 -1.7673490e-02
    90 :  1.8080750e-02  1.8886260e-02  1.5872320e-02
    91 : -5.7608290e-02 -5.8457320e-02 -5.5874260e-02
    92 :  3.0361500e-02  4.9334500e-02  3.9843460e-02
    93 : -8.9865010e-03 -1.1995600e-02 -1.1031480e-02
    94 :  5.0918830e-03  1.3412150e-02  8.1128470e-03
    95 : -1.0912500e-02 -6.5672050e-03 -9.0972890e-03
    96 :  7.4433080e-02  1.8228650e-02  5.4172080e-02
    97 : -7.6588480e-03 -1.3257250e-02 -8.7229040e-03
    98 :  4.2709840e-02  4.5111050e-02  2.9730710e-02
    99 :  1.4728750e-06  6.3677950e-07 -3.1653780e-07
   100 : -1.3212200e-27  4.6557540e-27 -2.2672070e-27
   101 : -3.8152450e-03 -1.8135790e-03 -3.5882270e-03
   102 : -1.0423450e-13 -1.4336000e-13  4.7314240e-13
   103 : -7.6951270e-04 -6.8576910e-04 -1.0014700e-03
   104 : -2.5269790e-02 -2.0899260e-02 -2.1537750e-02
   105 : -8.9728140e-18  1.9322450e-18 -3.2328340e-18
   106 : -1.3769150e-48  3.7003670e-50  5.1385270e-49
   107 : -1.7006050e-02 -1.5578320e-02 -1.5954420e-02
   108 :  4.0962270e-58  4.4133900e-58 -1.3809100e-57
   109 : -1.2020790e-02 -1.3070600e-02 -1.3963430e-02
   110 : -1.4129820e-29 -9.0123570e-29 -5.8578770e-30
   111 :  1.1101400e-03 -2.5973460e-03 -4.3652510e-03
   112 : -1.3264620e-02 -2.2466470e-02 -1.4127060e-02
   113 :  9.9430230e-03  6.8794130e-03  9.2219220e-03
   114 : -2.0742060e-48  8.5835230e-49  2.1818820e-49
   115 : -2.2335950e-02 -1.8795020e-02 -1.5740380e-02
   116 : -7.8752960e-03 -7.7240670e-03 -1.1158060e-02
   117 :  9.1387300e-46 -3.6691530e-46  1.2230520e-46
   118 :  6.3289420e-53 -1.7224170e-53 -5.3918950e-54
   119 : -5.0693240e-12 -5.8415570e-12  2.0079490e-11
   120 : -1.5059480e-03 -4.0512960e-03 -2.4326720e-04
   121 :  4.9196600e-50 -2.3024310e-50  8.3171740e-50
   122 :  2.1677860e-02  1.9958430e-02  1.8229660e-02
   123 :  4.9752180e-56 -9.4106280e-56 -1.0803930e-56
   124 : -1.1441910e-45  3.9534380e-46 -1.7340690e-45
   125 : -5.3225180e-02 -5.0858740e-02 -5.6817900e-02
   126 : -4.4079370e-03 -5.1225520e-03 -3.9596640e-03
   127 :  5.0422140e-02  4.5349170e-02  5.0078200e-02
   128 : -3.2861890e-02 -4.5214610e-02 -3.7292220e-02
   129 : -4.5194070e-03 -1.0354030e-02 -8.9782560e-03
   130 : -5.1376220e-34  2.7629340e-34 -3.8142900e-34
   131 :  3.3158860e-62 -2.0993250e-62  2.0415860e-62
   132 : -1.2812210e-15  1.9324290e-15 -5.0433970e-15
   133 : -1.1721140e-02 -1.0140620e-02 -1.1712290e-02
   134 :  9.8094300e-15 -3.2638900e-15  8.1049690e-16
   135 : -3.4038020e-02 -3.4200450e-02 -4.1798260e-02
   136 : -6.9096480e-02 -7.2847730e-02 -7.1385520e-02
   137 : -5.5726570e-03 -5.5270010e-03 -4.5933620e-03
   138 :  5.9910240e-04 -4.8193460e-04 -1.5869010e-03
   139 :  5.3842390e-36 -8.8071890e-37 -2.0217280e-36
   140 :  4.6658060e-02  4.2029960e-02  4.5490890e-02
   141 :  2.9614210e-02  3.8023260e-02  4.0874470e-02
   142 : -2.6627340e-58 -1.0608570e-57  4.8559900e-58
   143 :  1.7636310e-02  1.9407260e-02  1.6349430e-02
   144 : -1.9934470e-51  2.8472310e-51 -6.5990060e-51
   145 : -4.7118700e-03  1.0119510e-03 -2.5484030e-03
   146 :  1.2172140e-02  6.2176110e-03 -8.4154270e-03
   147 : -1.3496250e-61  2.3940990e-61 -1.9980190e-62
   148 :  1.1411540e-21  2.3650920e-20 -1.8095440e-21
   149 :  3.1813540e-26  3.4038660e-26 -1.2119130e-26
   150 : -1.3967660e-04 -1.7928280e-04  2.3951870e-05
   151 :  2.8948750e-02  8.6881450e-03  8.7341060e-03
   152 : -1.3801650e-02 -1.4363730e-02 -1.5768230e-02
   153 :  2.1013140e-19 -9.7671110e-20  6.9063460e-20
   154 :  6.5770230e-16 -1.5003470e-16 -1.4365170e-15
   155 : -1.4387870e-02 -1.3013710e-02 -1.4544990e-02
   156 : -8.0119750e-03 -8.7861590e-03 -1.1922270e-02
   157 : -1.1647910e-03 -3.2427280e-03 -1.1410710e-02
   158 :  6.6273920e-04 -4.5530450e-02  8.9041100e-02
   159 : -3.2289770e-32  4.0856230e-32 -3.2372810e-32
   160 :  1.0121190e-01  1.0032850e-01  9.3897370e-02
   161 :  7.1537330e-03  1.1396220e-02  1.1973090e-02
   162 : -2.1717320e-05  1.8360080e-02 -2.0368020e-02
   163 :  2.0625010e-41  1.1274930e-41 -8.8426050e-42
   164 :  6.1754750e-02  8.1763060e-02  1.2297640e-02
   165 : -1.9223050e-13 -7.6585010e-14 -2.5472720e-13
   166 : -2.1781390e-02 -1.6544750e-02 -1.7150700e-02
   167 : -1.1056520e-02 -1.4007710e-02 -5.5193820e-03
   168 :  1.1493280e-02  1.9104540e-02  1.3336230e-02
   169 : -2.7988950e-50  6.6931110e-50  1.1863470e-49
   170 :  3.0779160e-05  4.1880070e-05  4.2933190e-05
   171 : -7.7298050e-03 -1.1212700e-02 -1.2399530e-02
   172 :  5.0225110e-03  9.2665900e-03  8.6695910e-03
   173 :  6.1599610e-02  7.2626350e-02  7.4946140e-02
   174 :  2.6480530e-04 -2.0640930e-03 -3.2485290e-04
   175 :  5.8800020e-11  2.6049560e-09  2.3300370e-09
   176 :  1.0758190e-40 -4.1109950e-40  1.8730850e-40
   177 :  8.6139980e-03  4.4092760e-03  1.2415970e-02
   178 : -1.9996080e-02 -1.1167390e-02 -1.6844260e-02
   179 : -1.9221350e-03  1.0814210e-03  1.4204430e-03
   180 : -1.2021410e-02 -1.1976390e-02 -1.4844820e-02
   181 :  4.2058420e-12  4.8415800e-13  3.1549810e-12
   182 : -2.7403150e-03 -3.5471980e-03 -3.3679650e-03
   183 :  6.2700200e-02  2.3671320e-02  6.8158220e-02
   184 :  1.2594320e-05  1.9282310e-04  1.5405590e-05
   185 : -1.3389340e-02 -1.5883660e-02 -1.2839870e-02
   186 :  2.6404110e-29  5.2465120e-29 -7.2747340e-29
   187 : -9.0163800e-03  2.2378280e-03 -3.9982990e-03
   188 :  9.1928460e-40 -6.8102940e-40  1.2216970e-40
   189 :  1.5294220e-02  1.6772280e-02  1.4250830e-02
   190 : -9.6952750e-43  3.9055800e-42 -9.7390380e-44
   191 :  6.7659270e-46  2.4010780e-45 -8.5441340e-46
   192 :  3.2505490e-07 -1.4416730e-07  6.5920660e-07
   193 : -9.0306270e-03 -9.3963940e-03 -9.5143050e-03
   194 : -7.0145320e-40  1.7063960e-40  5.3174360e-41
   195 :  5.6058010e-34  2.1999640e-33 -5.1819360e-33
   196 :  2.1248390e-04  1.4512390e-04  6.7853400e-05
   197 : -4.7433920e-02 -2.9896010e-02 -2.8702080e-02
   198 :  9.2801300e-16  2.4018590e-16 -9.5504290e-16
   199 :  4.6015490e-02  3.8296020e-02 -3.1505370e-02
   200 :  1.8258410e-02  1.7833270e-02  1.6564730e-02
   201 : -1.7205410e-02 -1.5261490e-02 -1.5012350e-02
   202 : -1.8439200e-02 -1.6059040e-02 -1.9110960e-02
   203 : -3.2031010e-03  3.9468990e-03  1.4180330e-02
   204 :  3.0421260e-03  1.1787560e-02  1.5519030e-03
   205 : -2.3606340e-03 -1.5169770e-03  4.6735670e-04
   206 :  6.9683620e-03  7.4569250e-03  6.2961040e-03
   207 : -1.1232390e-04  1.4476880e-04 -1.7732700e-04
   208 :  4.8021860e-25  2.5236320e-25 -8.4009900e-25
   209 : -2.7431890e-02 -3.0737670e-02 -3.0333550e-02
   210 : -3.8352630e-11  3.4090540e-11  1.0904090e-11
   211 : -4.2915810e-02 -3.4084860e-02 -4.3752630e-02
   212 : -6.5017640e-60 -6.4427290e-60  9.8360290e-60
   213 :  3.6581910e-55 -5.0662690e-55 -2.4667540e-55
   214 :  2.7080680e-04 -1.3172950e-04  2.9799190e-04
   215 : -7.8646270e-14 -1.4179710e-14  1.9359290e-14
   216 : -6.6670810e-03 -4.6794700e-04 -9.0551340e-03
   217 : -8.2222620e-03 -7.3275670e-03 -5.5236390e-03
   218 : -2.5306210e-34 -1.4529700e-34  9.5055950e-35
   219 : -2.3206890e-02 -2.4961050e-02 -1.5223000e-02
   220 :  4.4371820e-42 -1.5390680e-42 -4.5894210e-42
   221 : -9.9983790e-06 -9.7906660e-06  3.0380470e-05
   222 : -2.0742510e-02 -2.4911670e-02 -2.6092910e-02
