Number of elements 23380
     0 : -1.4627390e-03 -3.1614030e-03 -1.4337450e-03
     1 :  7.5860770e-02  7.4101180e-02  6.9865510e-02
     2 :  4.8544060e-64  9.2169690e-64  2.1121780e-65
     3 :  3.1377690e-35 -3.8853740e-35  2.6363730e-35
     4 :  9.1826670e-64 -7.9737080e-64 -4.2114950e-65
     5 :  4.9204170e-35 -8.0134740e-35 -6.7868220e-35
     6 : -1.3320730e-02 -2.7329580e-02 -1.0778740e-02
     7 :  1.4642120e-04  9.6499540e-05  1.5345280e-04
     8 :  3.9022170e-04 -4.2135010e-04 -2.6767080e-04
     9 : -1.5095630e-07  3.0580360e-08  3.1581710e-07
    10 :  3.8889150e-02  2.6819620e-02  2.6258310e-02
    11 :  3.1702080e-02  4.3935210e-02  2.9613130e-02
    12 : -1.5749360e-02 -1.0128770e-02  3.1175520e-02
    13 :  6.4292610e-02  1.0155240e-01  9.1522100e-02
    14 : -1.1525810e-02 -1.0949170e-02 -9.4873240e-03
    15 : -6.5021080e-06  1.5670500e-05  8.2326360e-06
    16 : -2.2326770e-03 -7.2858880e-03 -1.6090840e-03
    17 : -4.9999160e-06  1.1228470e-06 -3.4313940e-06
    18 : -1.4174040e-19 -5.9339890e-19 -1.0745820e-19
    19 : -1.9240370e-03 -1.4221470e-03 -2.8739800e-03
    20 : -4.3660970e-04 -3.0813760e-03 -1.0058410e-03
    21 : -2.3370690e-02 -1.2085870e-02 -2.6677150e-02
    22 : -3.6738790e-56 -6.0645600e-56  1.8587750e-55
    23 : -5.3345160e-03 -5.6204890e-03  2.8525190e-03
    24 :  1.3267160e-42 -5.3537750e-43  1.9153640e-42
    25 : -2.0581520e-02 -1.0823970e-02 -6.5596230e-03
    26 : -9.4395750e-03 -1.0353990e-02 -1.1160930e-02
    27 : -1.6496910e-02  9.1574450e-03  3.3233390e-03
    28 : -6.0808150e-02 -6.6689900e-02 -6.5954850e-02
    29 :  8.5584120e-02  7.6437640e-02  7.9482290e-02
    30 :  1.2471220e-02  1.4586740e-02  2.2383920e-02
    31 :  1.8403370e-37 -5.7740920e-37 -4.3965600e-37
    32 : -9.6557730e-04 -6.5547890e-03 -7.8120640e-03
    33 : -2.3752650e-04 -6.5986440e-03 -5.2892790e-03
    34 :  3.5360690e-03  2.5190210e-03  6.0941760e-03
    35 :  8.4433250e-03  1.7281640e-03  2.0521090e-04
    36 :  1.2463690e-02  3.0681780e-03  5.9156680e-03
    37 :  1.1761530e-02  3.1428860e-02  5.9045190e-03
    38 : -4.3722470e-03 -4.1521200e-03 -4.0757980e-03
    39 : -1.5508980e-02 -1.6308370e-02 -1.6402550e-02
    40 : -5.9565100e-53  5.6184340e-54  9.8888590e-53
    41 :  2.4746600e-02  9.4627830e-03  1.3205880e-02
    42 : -2.7312090e-09  2.2400500e-10  4.4739550e-09
    43 :  1.9717700e-02  2.0117550e-02  2.0462290e-02
    44 : -2.9090870e-03  1.3438310e-04  7.9106840e-03
    45 :  2.9818150e-03 -9.2636660e-05  4.5997330e-03
    46 :  2.8192350e-02  1.4404590e-02  4.6760000e-03
    47 :  3.8365230e-02  3.6504860e-02  3.6018270e-02
    48 :  7.8225750e-02  5.6877560e-02  2.2052340e-02
    49 :  1.2238300e-02  3.4530070e-03  1.2900820e-02
    50 :  4.5940530e-03 -1.0068600e-02 -6.2937040e-04
    51 : -8.0968680e-04 -7.4060490e-04 -8.5419240e-04
    52 : -1.8979560e-02 -1.8817660e-02 -1.5304290e-02
    53 : -2.6561000e-40  3.6673690e-40 -1.0378050e-40
    54 : -2.9692790e-07 -2.3577950e-06 -4.6339230e-07
    55 : -1.0439510e-02 -8.6536340e-03 -8.6576630e-03
    56 :  1.6360060e-06  5.0953260e-09 -2.3632290e-09
    57 :  7.4744660e-03  5.0033540e-03  4.5981170e-03
    58 :  1.2913580e-02  1.2915930e-02  6.8021440e-03
    59 :  4.0202890e-08  2.6258070e-08  7.2132320e-09
    60 : -5.0759180e-06  8.9503590e-05  9.8173850e-05
    61 : -7.7534630e-07  6.3642100e-07 -3.6157820e-07
    62 : -1.6972730e-03 -1.9064990e-03 -3.5097780e-03
    63 :  1.1603770e-02  6.5799530e-03  7.6447540e-03
    64 : -3.7851600e-04  2.9872890e-03  1.4357900e-03
    65 :  3.3687110e-34 -8.2981090e-34  2.4559930e-34
    66 :  1.9936160e-07 -4.9411370e-08 -8.5827130e-08
    67 : -2.4042010e-01 -1.8377840e-01 -2.4026540e-01
    68 :  7.9063020e-02  3.7417390e-02  2.7710910e-02
    69 : -1.9791030e-02 -2.2741930e-02 -3.8563090e-03
    70 : -3.6884890e-03 -7.5122950e-03 -2.4217110e-02
    71 : -1.4305590e-02  2.0326980e-03 -1.0451290e-02
    72 : -4.3053320e-15  1.7353960e-15  9.7022440e-15
    73 :  2.7487370e-14 -8.6779780e-14 -2.3236790e-13
    74 :  2.1375500e-08 -4.9573780e-09  2.4780270e-09
    75 : -8.2931590e-03 -4.2372400e-03 -1.7335920e-03
    76 : -2.2853430e-02 -1.0163590e-02 -2.2585790e-03
    77 : -1.4126530e-03 -6.3179990e-04 -3.9892390e-04
    78 :  2.6474330e-05 -5.4801940e-06 -2.4081320e-05
    79 :  1.6506060e-02 -1.8235030e-02 -1.2389540e-02
    80 :  6.3260200e-34  1.8088570e-34 -7.8567340e-34
    81 : -5.3470110e-03 -4.3163780e-03 -2.4778610e-03
    82 : -9.7570650e-07 -1.6347880e-07  1.7914280e-06
    83 : -4.9955500e-03  4.0755700e-02  2.9841500e-02
    84 :  1.2403150e-06  1.0700680e-06  1.3150100e-06
    85 :  3.5601700e-02 -8.6355790e-03  1.3549830e-02
    86 : -3.3913400e-03 -3.6445660e-03 -4.9137730e-03
