Number of elements 23380
     0 : -3.2913000e-22  1.5939910e-21 -3.7672770e-22
     1 : -1.6019770e-17  1.2976340e-16 -2.3756030e-17
     2 : 6.5170090e-100  2.1109930e-99 -2.3115810e-99
     3 : -1.1142620e-60 -9.4087560e-61  1.3729940e-60
     4 : 3.3531750e-100 8.6161430e-101  8.9876690e-99
     5 : -1.7485660e-62  1.7356310e-62 -2.4266330e-60
     6 : -1.1916020e-11  6.8234370e-12 -1.4726820e-11
     7 :  1.8503200e-23 -1.1254910e-23 -6.1213460e-24
     8 :  3.8592200e-22 -8.6823990e-22 -1.3008520e-22
     9 :  3.5218450e-22 -5.1117300e-22 -7.5437200e-22
    10 :  6.0754660e-02  7.3746050e-02  9.6805390e-02
    11 : -6.3501230e-19 -1.2342720e-19 -3.0636640e-19
    12 : -7.4511050e-12 -6.7414380e-12  4.2232850e-12
    13 :  5.3882730e-15 -9.6010350e-16 -2.8417890e-15
    14 :  3.4425850e-07  4.7049510e-07  2.5423980e-07
    15 : -2.0891820e-19  7.6746910e-20 -1.4680080e-19
    16 :  8.0394970e-09  2.3079590e-09 -9.1917010e-08
    17 : -4.1467730e-20 -2.3765350e-19  7.3464320e-20
    18 : -1.5660850e-39 -5.1276220e-40 -1.4281530e-39
    19 :  2.1735880e-21 -6.7942820e-22  2.1946130e-21
    20 : -4.0994600e-05  3.2921320e-04 -1.8816710e-05
    21 :  4.3569350e-11 -2.4926590e-11  1.5748250e-11
    22 :  1.3873700e-88  1.4247200e-88 -4.6547770e-88
    23 : -8.1190450e-05 -1.4971430e-04  3.9389410e-04
    24 :  3.7374640e-71  1.5782270e-71  6.1631830e-71
    25 : -1.7921660e-05 -1.6897310e-04 -2.0635120e-04
    26 : -1.2427080e-08  1.1719020e-07  1.4328280e-08
    27 : -1.0529880e-05  1.7791380e-05  4.0459770e-06
    28 : -2.4408910e-02 -1.2448210e-02 -1.6495760e-02
    29 :  5.5487500e-16  1.5087540e-15  3.6620960e-16
    30 : -2.6926450e-03  3.4104320e-04  3.2504810e-04
    31 :  1.6353910e-63 -2.7179090e-63 -2.0217910e-63
    32 :  6.3198460e-14 -1.4189940e-13 -6.9352900e-14
    33 :  2.5976490e-04  3.0467060e-04  1.6935280e-04
    34 :  1.8544950e-21  2.1012250e-21 -1.3462720e-21
    35 : -1.7408090e-04 -1.2639180e-04 -4.4442500e-05
    36 : -2.0860620e-20  3.9624280e-21 -6.9000310e-21
    37 : -3.8359930e-14  5.8685950e-15 -3.7044420e-14
    38 : -3.3964710e-05  1.2185660e-04  8.0840590e-05
    39 :  5.1188200e-09  1.4005060e-08 -7.4740600e-10
    40 :  2.5450810e-85 -1.3346420e-85 -6.8881000e-85
    41 : -2.2308430e-02 -3.0865360e-02 -1.9827890e-02
    42 :  6.0228050e-26 -2.0563030e-26 -9.5746160e-26
    43 : -4.0358650e-03 -2.9468670e-03 -2.9665140e-03
    44 :  2.2098030e-02  1.4078600e-02  1.3690780e-03
    45 : -4.2891210e-02 -3.7659460e-02 -3.7398640e-02
    46 :  5.0311970e-18 -1.0587050e-16  9.5800130e-17
    47 :  3.9523440e-20 -7.2629300e-20  3.7339350e-20
    48 : -3.9720000e-11  1.4577920e-11 -1.5420220e-11
    49 :  6.8904740e-03  1.5040730e-02  2.0198560e-03
    50 :  9.5562360e-07  3.0228580e-07  9.7020440e-07
    51 : -1.6519060e-20  1.3523730e-20 -2.5150650e-20
    52 : -5.3773630e-02 -3.2929980e-02 -5.7806980e-02
    53 :  1.1976650e-65  9.7504060e-66 -3.6034960e-65
    54 : -3.3633410e-26 -4.5046650e-27  1.9458510e-26
    55 : -2.1140510e-09 -3.6975350e-10 -1.7747340e-09
    56 : -1.5619190e-28  1.0186510e-27 -2.1013640e-27
    57 : -8.9929720e-08 -7.1495700e-08  3.7297870e-08
    58 :  1.4302330e-03  5.5967140e-04  1.2782740e-03
    59 : -4.5325760e-34 -2.2565280e-33  3.8966660e-33
    60 :  2.8233350e-21  3.5934980e-21 -1.5694530e-20
    61 :  3.2696830e-24 -9.3614520e-25  2.3963220e-24
    62 : -2.3900120e-06  4.6463570e-06 -2.3840410e-05
    63 : -8.3530060e-03 -5.1553980e-03  7.9757370e-03
    64 :  8.8985830e-04  1.1913300e-03  1.0425120e-03
    65 : -2.5376120e-57  7.7621700e-57 -2.5827750e-57
    66 : -2.9952230e-22 -8.3351460e-22  1.9021750e-22
    67 : -8.9515400e-03 -6.6606760e-02  1.6191460e-02
    68 : -4.3227790e-12  3.2704550e-12  2.5915330e-12
    69 : -9.0090290e-08  4.5103760e-08 -4.4232760e-07
    70 :  1.0807610e-01  1.0970110e-01  5.1934460e-02
    71 :  1.8253520e-02  2.5519040e-03  1.9827260e-02
    72 :  1.3070600e-35 -1.8342640e-35 -3.7205590e-35
    73 :  1.8722650e-31  2.8673590e-31 -6.6970010e-32
    74 :  3.5481350e-24 -7.8544870e-25 -1.4512510e-24
    75 : -6.7371990e-08 -7.3933310e-08 -1.0776780e-07
    76 :  4.7943820e-02  3.0239600e-02  2.3901930e-02
    77 : -3.1273560e-22 -2.3250700e-22  2.6775240e-23
    78 :  2.2564230e-19  2.9889260e-19 -5.3558380e-19
    79 : -3.7938560e-12  3.1083720e-12  7.3111960e-12
    80 :  1.7166040e-67  9.3806970e-68 -2.4206060e-67
    81 :  3.4754890e-10  1.8983470e-10  1.3085040e-10
    82 :  6.0325150e-23  1.3022850e-22 -3.6024320e-22
    83 :  1.1655230e-14  5.9467490e-15  2.5762070e-15
    84 :  6.3878740e-28 -7.1638770e-27  6.2089710e-28
    85 :  1.3914780e-01 -1.1957240e-03  5.5361410e-02
    86 : -5.5125190e-05 -1.9932890e-04  1.3289840e-04
    87 :  1.0091360e-32  2.5497250e-32 -1.6195960e-32
    88 :  4.4435560e-37 -3.4772160e-37  3.8664850e-37
    89 : -4.0066470e-03 -7.9566560e-03 -5.3669860e-03
    90 : -2.2087650e-02 -2.4874430e-02 -2.4632520e-02
    91 :  6.2126890e-02  6.2192930e-02  5.9843620e-02
    92 : -7.7219500e-15  2.0945100e-16 -5.8671690e-15
    93 : -3.5304380e-17  1.3959300e-16 -1.8456000e-17
    94 :  1.0218430e-03  2.2424080e-04  1.4660450e-03
    95 : -4.2423900e-08 -3.3665980e-08 -3.6802910e-08
    96 :  7.6212970e-13 -2.1390040e-12  4.9589790e-13
    97 : -1.2742520e-07  2.3699310e-08 -6.6843390e-08
    98 :  3.6261220e-13  3.5490570e-13 -3.9003120e-13
    99 : -5.4941720e-33  3.8830870e-32 -1.9449160e-32
   100 :  2.6337100e-61 -2.4652490e-61 -4.9863400e-62
   101 :  7.1677660e-03  1.3100250e-02  7.2502710e-03
   102 :  9.5503150e-33  4.5707280e-32 -1.7166100e-31
   103 :  7.3503780e-25  9.7618200e-25  6.2170470e-25
   104 :  6.7811720e-02  6.5025570e-02  6.2976470e-02
   105 : -3.3608860e-39  7.5918630e-41  2.7137500e-39
   106 :  1.8518950e-82 -1.9629430e-83 -1.1155190e-82
   107 :  2.4067490e-12 -1.0903930e-12  4.0551980e-12
   108 : -6.4931200e-91 -1.1035200e-90  3.2117040e-90
   109 :  6.8297210e-05 -3.9371420e-05 -3.0446360e-05
   110 :  4.5489870e-58  1.7077040e-58 -3.5664560e-58
   111 : -8.0695040e-04 -3.0123390e-03 -2.8370430e-03
   112 : -8.9491990e-02 -8.2673050e-02 -6.8900120e-02
   113 : -2.6955530e-06 -5.1566820e-06  6.2977900e-06
   114 : -5.4189110e-82 -6.0834080e-82  2.1355990e-81
   115 : -4.7942140e-08 -1.1903580e-08  4.8948940e-08
   116 :  5.1282360e-10  3.2071810e-10 -9.9058430e-10
   117 : -2.1933360e-78 -3.8661560e-79  8.9778050e-79
   118 : -8.5487040e-88  2.1208510e-87 -5.3623200e-88
   119 :  6.1133130e-31  3.5420290e-31 -1.4442560e-30
   120 :  1.5264650e-23 -7.9894620e-24  2.4890330e-23
   121 : -2.8909920e-84  1.6705230e-84 -1.2464680e-84
   122 : -1.2995960e-05  1.1869680e-04 -7.2837630e-05
   123 :  1.5838450e-92 -1.6898900e-91  1.0792250e-91
   124 :  4.0905680e-78  4.6072440e-78 -1.7873190e-77
   125 :  5.7361140e-02  5.2461920e-02  6.1069660e-02
   126 :  9.2266180e-04  1.4113880e-03  1.1979550e-03
   127 : -3.1451010e-20 -4.0907170e-20  3.6452230e-20
   128 :  8.6270970e-02  1.0263390e-01  9.6336910e-02
   129 :  2.8045300e-09 -3.7614370e-09  1.1846030e-09
   130 :  1.7201200e-64 -7.8646580e-65  3.6494280e-65
   131 : -2.4501400e-100 1.1909140e-100 -6.7697410e-102
   132 : -5.7535110e-37  6.0206780e-37 -7.1209700e-36
   133 :  2.3633010e-03  1.6522060e-02  1.9888460e-02
   134 :  5.9816300e-36 -2.7700590e-36 -1.3562190e-35
   135 :  1.4842820e-01  1.6436580e-01  1.2618450e-01
   136 : -5.3855880e-02 -4.3792970e-02 -2.4338090e-02
   137 :  1.6570830e-07 -5.4045740e-08  1.2027290e-07
   138 :  3.2978360e-12  4.5682000e-12  5.4171850e-12
   139 : -9.7572410e-65  1.4573090e-65  3.4341950e-65
   140 : -2.8745020e-16  5.7312920e-17 -2.6519010e-17
   141 : -1.5810160e-04 -1.1135450e-04 -6.7532300e-05
   142 :  1.9667940e-90 -3.8428340e-91 -4.1710890e-91
   143 :  3.5140740e-04  2.2289140e-04 -2.4927510e-04
   144 : -3.7390040e-86  2.1941440e-85 -4.8982600e-85
   145 :  4.2050730e-08 -8.8504800e-08 -1.0923300e-07
   146 : -2.9916080e-08 -4.4180440e-08  8.9017340e-08
   147 : 5.0039370e-107 1.9643480e-105 -2.3616920e-105
   148 : -8.4826270e-44 -4.6745830e-43 -5.5809720e-44
   149 : -3.6195860e-54 -3.3396990e-54  2.2541110e-54
   150 :  2.1024170e-19 -4.9740670e-19  4.7950060e-19
