Number of elements 23380
     0 :  6.6004940e-02  3.3886120e-02  6.5505900e-02
     1 : -1.7268950e-02 -5.2807130e-03 -1.2494970e-02
     2 : -3.2031680e-57 -9.1117200e-57  1.5973620e-57
     3 : -3.0976980e-30 -3.1711290e-30 -2.5764540e-31
     4 : -5.1226010e-57 -2.5890230e-57 -7.3618290e-57
     5 : -3.6881690e-30 -1.3203110e-29 -5.8590730e-30
     6 :  2.9636760e-03 -3.0892540e-03  7.0845840e-03
     7 :  6.2323620e-02  5.9086420e-02  7.1018910e-02
     8 :  8.2886170e-02  3.3985280e-02  9.1687830e-02
     9 :  3.1007780e-05 -2.5706680e-07 -5.2221450e-05
    10 : -2.2154230e-02 -1.0666250e-02 -1.9972350e-03
    11 : -8.6480160e-03 -1.4961240e-02 -8.2540840e-03
    12 :  3.3496940e-03  7.2703940e-03  1.1055150e-02
    13 :  2.7139990e-04 -1.0028960e-02  6.2117730e-04
    14 :  2.3436800e-02  2.2230210e-02  2.4411250e-02
    15 :  1.4145460e-03  4.8101820e-04  8.5731610e-04
    16 :  1.1773020e-03  1.6758110e-03  1.9431360e-03
    17 :  1.2208890e-03  1.1646080e-03  1.0289330e-04
    18 : -1.1899250e-15 -3.0357720e-15 -1.1872630e-15
    19 :  5.1898980e-02  6.5634420e-02  3.5847170e-02
    20 : -3.7379300e-03 -5.6691070e-03 -3.6995780e-03
    21 :  2.5073850e-03  7.5125640e-03 -3.2196860e-03
    22 :  9.1528600e-50  3.6452980e-50 -1.2843070e-49
    23 :  1.0308910e-02  1.3700170e-02  7.2499190e-03
    24 : -4.7432750e-37  4.1234840e-37 -7.4030640e-37
    25 :  7.1094210e-03  1.6422920e-02  1.5884650e-02
    26 :  3.8120700e-04 -3.6753870e-03 -3.2442630e-03
    27 : -2.6005900e-02 -7.5172380e-03  2.7513900e-03
    28 :  1.4378470e-02  1.2106180e-02  4.6813820e-03
    29 : -4.6725220e-03 -1.8191730e-03 -9.1927010e-03
    30 : -2.3912890e-02 -2.3604190e-02 -2.2049990e-02
    31 : -4.9171800e-32  8.2526340e-32  1.3328350e-32
    32 :  7.5587540e-02  1.9614700e-02  3.7212800e-02
    33 : -4.8049010e-02 -3.7753520e-02 -4.2028190e-02
    34 :  1.9440540e-02  1.6603580e-02  2.1844780e-02
    35 : -3.4588490e-03 -2.2075740e-03  4.1754150e-03
    36 :  2.9226380e-02  2.9426040e-02  2.6413950e-02
    37 :  1.3003250e-03  8.3892010e-03  1.5220420e-03
    38 : -3.4665990e-03 -4.2742590e-03 -3.4249790e-03
    39 :  2.4024610e-02  2.3814060e-02  2.4718190e-02
    40 :  3.8207990e-47  5.8882280e-47 -1.0457110e-47
    41 : -1.4465220e-02 -1.1147080e-02 -7.7387270e-03
