Number of elements 23380
     0 : -3.0501800e-02 -3.5601170e-02 -3.2465600e-02
     1 : -1.0670910e-02 -1.1691450e-02 -1.0664800e-02
     2 : -6.0334270e-55 -2.6652990e-54  9.6178830e-55
     3 :  1.7104280e-29 -1.0898880e-28  4.5798570e-29
     4 : -9.9256380e-55 -1.6342740e-54 -3.0568710e-54
     5 :  6.8290350e-29 -7.9622430e-28 -3.3648220e-28
     6 : -2.9203720e-02 -3.1318380e-02 -2.6514200e-02
     7 :  3.9437820e-02  5.6785630e-02  3.5194160e-02
     8 :  6.2674770e-02  3.2233330e-02  6.4398990e-02
     9 : -1.7255270e-04 -1.2169120e-05  2.5725750e-04
    10 :  1.6637570e-02  1.2056050e-02  1.1801900e-02
    11 : -2.0633560e-02 -1.3870440e-02 -1.4295950e-02
    12 : -2.8982470e-02 -2.5769100e-02 -1.4445820e-02
    13 : -1.9191630e-02 -1.6769990e-02 -1.9626800e-02
    14 :  1.1447460e-02  1.1687140e-02  1.6667520e-02
    15 : -6.5911570e-03 -7.3897700e-03 -6.0351370e-03
    16 : -2.0839210e-03 -3.5052320e-03 -4.0783770e-03
    17 : -5.7633040e-03 -6.4235160e-03  2.9309660e-04
    18 :  2.4392620e-14 -6.6369540e-14  2.5034040e-14
    19 : -3.0252010e-02 -3.1862540e-02 -3.5217360e-02
    20 :  1.2483540e-02  1.0266510e-02  1.2594710e-02
    21 : -2.7173770e-02 -2.7210790e-02 -3.0663840e-02
    22 :  1.2744840e-47 -3.0007690e-48  5.9165960e-48
    23 : -1.7816230e-02 -1.7635650e-02 -1.5826820e-02
    24 : -1.7099790e-35  2.7878680e-35 -2.9899670e-35
    25 : -1.5217170e-03 -1.8353970e-02 -2.0477880e-02
    26 : -2.1893660e-02 -2.6183980e-02 -2.4779110e-02
    27 : -1.3779160e-02 -6.7374720e-03 -2.2723480e-03
    28 :  1.9534230e-02  3.8194190e-02  4.6510240e-02
    29 : -2.6660410e-02 -2.7352640e-02 -2.2783060e-02
    30 : -1.7782550e-03 -1.1163010e-02 -7.5775900e-03
    31 : -1.6519980e-30  1.5912760e-31 -2.4984540e-30
    32 :  2.2204090e-02 -2.0933760e-02 -1.7163860e-02
    33 : -3.4637710e-02 -3.8362120e-02 -2.8605310e-02
    34 :  3.6527080e-02  3.4040240e-02  3.5684980e-02
    35 : -3.7360800e-02 -4.1604490e-02 -4.3632710e-02
    36 :  4.4194200e-02  4.6274050e-02  4.3099580e-02
    37 : -9.6223020e-03 -6.6332890e-03 -1.3552240e-02
    38 :  1.2952530e-03  5.7117620e-03  6.6693240e-03
    39 :  1.2781230e-02  1.1566670e-02  1.2112840e-02
    40 : -2.3337780e-45  1.6280590e-44  1.8234650e-44
    41 : -2.8829010e-02 -2.7803110e-02 -2.7690250e-02
    42 : -2.0388580e-06  1.9150150e-05  1.8670560e-05
    43 :  1.3540930e-02  8.4285800e-03  7.7571670e-03
    44 : -3.6902110e-02 -2.1897240e-02 -2.0139830e-02
    45 : -3.6899230e-02 -1.6529940e-02 -2.9514370e-02
    46 : -1.1570440e-02 -8.9042870e-03 -7.9295490e-03
    47 :  5.6468960e-03  6.6138540e-03  1.1357110e-02
    48 :  2.0443420e-03  6.2038150e-03  1.8566470e-03
    49 :  9.6529930e-03  1.8322920e-02  1.9800700e-02
    50 :  1.4352040e-03  7.2544430e-03  2.2794240e-03
    51 :  2.1892380e-02  3.7893110e-02  1.3894710e-03
    52 :  3.2597320e-02  1.7074400e-02  1.7130240e-02
    53 : -2.8149180e-33 -2.2467330e-34  4.0621850e-33
    54 : -4.6942900e-03  1.5280930e-02 -7.6607780e-03
    55 :  1.8077020e-02  1.9499380e-02  2.0029610e-02
    56 : -6.8565060e-03 -7.3670790e-04  1.1203330e-03
    57 : -4.0754140e-03 -5.3318320e-03 -1.9145320e-03
    58 :  5.1619710e-03  9.2253850e-03  5.0062060e-03
    59 :  8.4426220e-04  1.4624310e-03 -1.1854470e-03
    60 :  2.0029010e-02  1.4636030e-02  9.3072710e-03
    61 : -3.4450650e-03  4.3258990e-04 -2.6674970e-03
    62 :  1.9284680e-03  1.0806960e-04  1.1804660e-03
    63 :  1.2452700e-02  2.3386320e-02  2.7580470e-02
    64 : -2.2383060e-02 -1.8720280e-03  4.3822280e-04
    65 : -1.2551530e-27  4.2971810e-27 -1.4729530e-27
    66 :  1.6559990e-04 -2.1395210e-04 -1.8068820e-04
    67 : -5.8339020e-02 -6.6536580e-02 -9.9619980e-02
    68 :  1.1631400e-02  6.5998800e-03  6.1301970e-03
    69 : -1.2268980e-02 -1.2506720e-02 -1.2494860e-02
    70 :  2.7689260e-02  3.1549980e-02  3.5924500e-02
    71 :  2.8854480e-02  2.8846100e-02  2.6104270e-02
    72 :  2.8197760e-10 -6.5740710e-10 -1.1227470e-09
    73 : -2.5234180e-10  1.9351180e-09  3.7333200e-09
    74 : -2.6051280e-05  2.6592440e-05  4.3741770e-05
    75 : -5.1120600e-03 -4.2521130e-03 -4.0734840e-03
    76 :  1.6263770e-02  2.0378650e-02  1.0793660e-02
    77 : -3.1511270e-02 -2.4679700e-02 -2.5744350e-02
    78 : -6.1275240e-03  2.6155920e-02  2.9265040e-02
    79 : -7.3929240e-03 -8.3469730e-03 -7.0511200e-03
    80 : -3.6903300e-27 -6.3505810e-27  1.3876100e-26
    81 :  2.2507590e-02  2.2196520e-02  2.4121190e-02
    82 :  2.6519560e-04  1.0199850e-04 -5.4883150e-04
    83 : -9.0563700e-03 -1.4755240e-02 -1.3620290e-02
    84 :  4.6824930e-03  1.6381590e-02  4.3412890e-03
    85 : -1.1384560e-02 -2.3754630e-02 -2.1228790e-02
    86 :  1.1127830e-02  1.2553620e-02  1.0882490e-02
    87 : -2.9789350e-06 -5.5171920e-06  1.7363450e-06
    88 : -2.8232590e-13 -1.0881060e-13 -2.6752960e-13
    89 :  1.2533520e-02  1.1375260e-02  1.3844030e-02
    90 :  1.6737760e-02  1.8200280e-02  1.5923520e-02
    91 :  1.8324840e-02  1.8877950e-02  1.4750540e-02
    92 : -3.1252350e-02 -2.6657320e-02 -2.6283590e-02
    93 :  3.9945820e-02 -1.4753520e-02  2.0238270e-02
    94 : -6.5953960e-04 -4.5848000e-03  2.9181600e-03
    95 :  3.5398790e-02  3.5573930e-02  3.8080670e-02
    96 :  3.3484230e-03  1.8295090e-02  1.2951800e-02
    97 : -5.9095250e-03 -1.9330490e-03 -6.2646050e-03
    98 :  1.8718610e-02 -6.4771320e-03  2.8471920e-02
    99 : -1.4475310e-03 -1.5705400e-03  4.9347220e-04
   100 :  2.8411240e-22 -1.1471230e-21  6.0092460e-22
   101 : -4.6320940e-03 -1.3322590e-02 -4.6040400e-03
   102 : -5.2922130e-10  7.3595490e-11 -9.3804100e-10
   103 :  6.8542970e-02  7.0265070e-02  7.0670420e-02
   104 :  2.0652210e-02  1.7120830e-02  1.8042720e-02
   105 :  3.7953160e-15  2.4945220e-15  1.6310260e-14
   106 :  3.3640520e-43 -2.2288360e-43  2.7002290e-43
   107 :  1.2874190e-04  1.8827220e-03  1.4355550e-03
   108 :  7.9978930e-52 -2.0189530e-52 -3.0513790e-52
   109 :  7.6479520e-03  4.8517540e-03  7.0050410e-03
   110 : -2.9810890e-24  8.5953390e-24 -1.2661990e-24
   111 :  1.5993460e-03  7.6495280e-03  8.4478870e-03
   112 :  5.1365210e-03 -9.0616040e-03 -2.3698660e-04
   113 : -1.9121170e-02 -1.5831760e-02 -3.2355010e-04
   114 :  3.4845560e-43  3.7561330e-43 -9.1259930e-43
   115 :  1.5965160e-02  9.7067290e-03 -4.5230570e-03
   116 : -2.0379700e-03  4.2162740e-03  2.9743010e-03
   117 : -1.3630160e-40 -5.7235250e-40  1.9451370e-40
   118 :  1.1357190e-46 -2.3990620e-46  2.7234190e-47
   119 :  6.7606350e-09  1.6465700e-09 -1.4028010e-08
   120 : -6.5475370e-05  1.3374760e-03 -1.5620550e-02
   121 : -1.4038700e-44  3.3105560e-44 -7.0403490e-44
   122 : -4.3596860e-02 -3.3795620e-02 -3.7807450e-02
   123 : -5.2992740e-50  1.2985850e-49 -5.9759520e-50
   124 : -1.2963680e-41 -2.3006080e-40  5.7977640e-40
   125 :  1.4084090e-02  1.1231860e-02  1.7375250e-02
   126 :  6.8179340e-03  7.4267430e-03  6.8353320e-03
   127 :  2.5494290e-02  2.1085890e-02  2.7748290e-02
   128 :  1.9241310e-02  2.4426560e-02  2.5766840e-02
   129 :  1.1585710e-02  2.6779810e-03  7.5024320e-03
   130 :  8.6818470e-29 -5.3382420e-29  5.5771360e-29
   131 : -8.7855560e-56  5.4049320e-56 -3.9386260e-56
   132 :  6.8958460e-12  5.6268440e-12 -8.4519940e-12
   133 :  2.9143950e-02  2.3642010e-02  2.6451350e-02
   134 : -6.5070360e-12 -1.9597060e-12 -1.0049850e-11
   135 :  9.8647830e-04  2.8852310e-03 -9.9439650e-03
   136 : -6.3188000e-03 -2.8363530e-03 -1.1330650e-04
   137 : -1.7065200e-03 -3.3637300e-03 -2.4697440e-03
   138 :  3.2643390e-02  3.2411440e-02  3.2374010e-02
   139 :  2.7982930e-31  9.0644820e-32 -1.1637530e-31
   140 : -1.2532450e-03 -6.9905230e-04 -6.8551130e-04
   141 : -6.8810460e-03 -7.4092370e-03 -7.8532930e-03
   142 :  7.5354540e-52 -1.6256140e-51  3.6514130e-52
   143 : -2.4113180e-02 -2.6182830e-02 -1.7436250e-02
   144 : -5.1589750e-46 -1.7217330e-45  4.3404370e-45
   145 : -6.1538810e-03 -1.1743090e-02 -5.0231020e-03
   146 : -3.9918020e-03  2.1763060e-03  1.0896770e-02
   147 :  3.4899840e-54  3.9855730e-54 -1.1128950e-53
   148 :  1.2252270e-17  9.1303110e-17 -5.1027290e-17
   149 :  6.1692050e-22 -1.9982180e-21  7.9891760e-22
   150 : -5.5664970e-03 -1.1548310e-03 -7.3622110e-03
   151 :  2.2359700e-02  3.3931650e-02  3.6575960e-02
   152 : -4.1757700e-03 -3.0566480e-03  2.3621050e-04
   153 :  1.0288680e-15 -4.7146180e-16  5.3599640e-16
   154 :  1.7042100e-12 -1.3706160e-12 -1.6219070e-12
   155 : -3.2315190e-03 -5.7417950e-03 -4.3650490e-03
   156 : -3.1407030e-02 -2.8544790e-02 -2.7333950e-02
   157 : -1.4173010e-03 -7.0681930e-03  5.5244030e-03
   158 : -1.0485720e-02 -9.4539990e-04 -1.4232500e-01
   159 :  4.9187330e-28  3.9795430e-27 -2.2875500e-27
   160 : -3.7402010e-03  3.2815760e-03  7.2747830e-03
   161 :  3.6959360e-03  1.2414130e-02  7.8445350e-03
   162 :  9.6574980e-03  1.1056740e-02 -8.8273610e-03
   163 :  1.0523560e-36  6.0097040e-37  4.1075630e-37
   164 : -2.0023670e-02 -1.0165260e-02 -1.9561390e-02
   165 : -1.1800230e-09 -1.1186870e-09 -4.7382090e-10
   166 :  1.8919140e-02  2.7227390e-03  7.6060310e-03
   167 :  2.2883830e-02  2.9392180e-02  2.2413260e-02
   168 : -1.3094760e-04 -4.9315780e-03 -6.9649800e-04
   169 :  5.2439940e-44 -4.3397780e-44 -1.0645200e-43
   170 : -8.4307700e-03 -7.0851810e-03  1.5142900e-03
   171 :  1.0279180e-02  1.8161650e-02  7.2470980e-03
   172 : -9.5504240e-03 -1.0511080e-02 -9.5763070e-03
   173 : -1.4869680e-02 -1.4621600e-02 -1.3762810e-03
   174 : -2.4076300e-02 -2.0733310e-02 -2.2389220e-02
   175 : -3.0209790e-07 -8.2946120e-07 -1.1624000e-06
   176 :  7.7296990e-36 -4.4231140e-35  2.7728680e-35
   177 : -3.2074300e-02 -2.9115870e-02 -3.5479160e-02
   178 : -2.0564520e-02 -1.5984410e-02 -2.3815580e-02
   179 :  5.3284310e-02  4.1029420e-02  3.7475600e-02
   180 :  2.3844930e-02  2.4331930e-02  2.1757390e-02
   181 :  7.8994910e-10 -2.0356330e-09 -7.8657630e-10
   182 : -3.8291640e-03 -3.8520250e-03 -4.3515840e-03
   183 : -1.3663350e-02 -1.4924790e-02 -1.7092270e-02
   184 : -2.3273980e-03  1.1697800e-02 -3.2455820e-03
   185 : -5.6384330e-03 -6.5882540e-03 -6.9676710e-03
   186 : -7.2690420e-25  1.3220330e-24 -2.3910120e-24
   187 : -3.1561930e-02 -4.0198400e-02 -3.6275100e-02
   188 :  8.1858950e-35 -3.4913990e-34  8.4863290e-35
   189 : -3.3281130e-02 -3.5084620e-02 -2.6911570e-02
   190 :  4.9629970e-37 -1.6544000e-36 -1.2327180e-36
   191 : -1.8748120e-41 -5.0723430e-40  2.8982150e-40
   192 : -6.7160600e-05 -3.6932400e-05 -1.2052580e-04
   193 :  9.5943670e-03  1.9679820e-02  1.4845050e-02
   194 :  7.5952350e-35 -2.9412390e-35 -3.5207180e-35
   195 : -2.0502020e-28  6.9384650e-29 -1.2669220e-28
   196 :  3.1749000e-02  2.2888550e-02  2.0095230e-02
   197 :  4.8915660e-03  2.0898320e-04  2.9464060e-03
   198 :  1.3424040e-12 -4.1689780e-14  9.9292150e-13
   199 : -5.0859520e-02 -5.9884110e-02  1.4758180e-02
   200 :  6.9708710e-03  6.7833160e-03  3.9905750e-03
   201 :  1.8123850e-02  1.7833070e-02  1.9490450e-02
   202 :  5.1463620e-03  2.6075020e-03  4.9407080e-03
   203 :  7.3397610e-02  4.4043660e-02 -6.0548590e-03
   204 : -1.9742430e-02 -1.9715620e-02 -2.2498220e-02
   205 : -4.5526810e-03 -4.1220680e-03 -5.8626950e-03
   206 :  1.9124480e-02  1.1613770e-02  3.8508280e-03
   207 :  3.5873250e-02  5.6121050e-02 -5.3564200e-03
   208 :  2.4572850e-21 -3.4601830e-21 -9.4675910e-21
   209 :  1.8226620e-02  1.9315030e-02  1.8789100e-02
   210 : -7.1741120e-09  6.2692400e-09 -2.5886500e-09
   211 : -9.8657680e-03 -2.2131700e-02 -1.0595350e-02
   212 :  3.2699250e-53 -9.6444570e-54  2.2003020e-53
   213 : -5.1773080e-49  3.9862940e-49  8.8338300e-49
   214 : -2.3056370e-04 -3.2374130e-03  4.0103190e-03
   215 :  1.2810380e-11  8.8465990e-11  6.3328910e-12
   216 :  5.7503580e-02  9.9175810e-02  1.1677710e-02
   217 : -2.4070250e-02 -4.8081270e-03  5.7200000e-03
   218 : -7.0912250e-31 -8.9914280e-30 -1.1470150e-30
   219 : -4.7189880e-04 -6.9063020e-04  3.2747970e-04
   220 :  8.3790030e-37 -3.9970810e-37  6.2299510e-37
   221 :  6.9952240e-06 -9.5236510e-04 -3.8528110e-04
   222 : -1.0323900e-02 -8.7481750e-03 -9.1858580e-03
   223 :  5.3593290e-29  4.4053360e-30  3.3763480e-29
   224 :  1.4455040e-02  2.5309630e-03 -1.3197100e-03
   225 :  1.1586510e-02  1.2000840e-02  1.2730270e-02
   226 :  2.5571230e-02  2.0519110e-02  1.8938740e-02
   227 :  1.5867380e-03 -6.5256040e-04 -8.3414210e-04
   228 :  1.1576340e-60  1.6246170e-59 -9.0513400e-60
   229 : -4.7720880e-02 -4.1267450e-02 -6.0314310e-02
   230 : -6.0471700e-24 -8.6817460e-23  8.9661990e-23
   231 :  1.5682440e-12 -4.2948490e-12 -1.4046780e-11
   232 : -6.4285590e-29 -6.2680810e-29  6.1677070e-29
   233 :  1.5087800e-02  2.2092230e-02  1.2175010e-02
