Number of elements 23380
     0 :  1.4938090e-02  3.4497380e-03  2.3634610e-02
     1 : -5.6540070e-03  7.4936910e-04 -1.2331130e-02
     2 :  1.9201580e-50 -1.3716580e-50  4.0428210e-50
     3 :  2.6144420e-25  4.3945910e-25 -2.3963230e-25
     4 :  2.0487990e-50 -3.4969170e-50 -5.5565340e-50
     5 :  3.0669170e-25  1.4935480e-24  8.7067420e-25
     6 :  1.7402790e-02  1.1697220e-02  1.7589070e-02
     7 :  3.8187550e-02  2.9012640e-02  4.1711180e-02
     8 :  1.1226690e-02  1.5381410e-02 -1.2738960e-03
     9 : -1.3146900e-03 -4.7129610e-03 -4.7588750e-03
    10 : -3.0960480e-03 -4.2200760e-03 -1.1244740e-02
    11 : -9.8314330e-03 -1.3792240e-02 -9.5739130e-03
    12 :  1.8440500e-02  1.8306170e-02  1.7440590e-02
    13 :  1.1721080e-02 -4.3600290e-03  7.4388300e-03
    14 : -1.6631370e-02 -1.0596390e-02 -2.1525640e-02
    15 :  6.4101200e-02  5.3382860e-02  4.6605830e-02
    16 : -1.1686420e-02 -1.0165560e-02 -1.1092780e-02
    17 :  6.4864290e-02  5.0727940e-02  3.9328860e-02
    18 : -8.5932010e-12 -2.8981980e-12 -9.5294370e-12
    19 :  2.6587910e-02  2.4371820e-02  4.5816990e-03
    20 : -1.9683860e-03 -4.2749460e-03 -2.3279120e-03
    21 :  8.5374970e-03  1.7708360e-02  1.1726170e-02
    22 : -1.2732840e-43 -1.1420680e-43  3.7634430e-43
    23 :  3.7056540e-03  9.0759670e-03  3.6646130e-03
    24 :  1.5894550e-31 -1.1915120e-31  2.3679750e-31
    25 :  1.2463720e-02  1.3573300e-02  9.9219580e-03
    26 :  1.9916720e-02  2.3173380e-02  2.3703070e-02
    27 :  2.8894980e-02 -3.3216430e-03 -9.6484790e-03
    28 :  3.2501810e-02  1.1912420e-02  1.8262290e-02
    29 : -2.9947990e-02 -2.6552220e-02 -3.2049030e-02
    30 :  1.9335250e-03  1.7312850e-03  2.6589080e-04
    31 :  7.4899690e-27 -1.1521370e-26 -1.4409330e-27
    32 :  7.8135440e-03  2.2314300e-03  5.6304720e-03
    33 :  9.6218260e-03  1.2057580e-02  7.8346370e-03
    34 : -1.7202100e-02 -2.0432650e-02 -5.3094020e-03
    35 :  1.0075660e-02  1.3476580e-02  1.5471990e-02
    36 : -6.8524310e-03 -1.4403850e-02 -1.2155530e-02
    37 :  2.9253320e-02  2.4383130e-02  3.1213280e-02
    38 :  1.2607860e-03 -1.2461900e-03 -7.6696150e-04
    39 : -2.8527140e-03 -2.3144270e-03 -2.7963430e-03
    40 : -1.6681130e-40  8.5389650e-41  3.6751130e-40
    41 :  5.5323500e-03 -3.9863650e-03  3.2920430e-03
    42 : -6.4193350e-05  6.9285260e-04  7.4665700e-04
    43 :  5.9218260e-03  7.2371560e-03  7.6972910e-03
    44 :  1.4713430e-02  1.6006570e-02  2.2784870e-02
    45 :  2.2609540e-02  1.4056940e-02  2.1288860e-02
    46 :  1.3855800e-02  1.3993650e-02  1.4414930e-02
    47 :  1.7961670e-03  4.3057870e-03  8.3132170e-04
    48 : -1.6994890e-02 -1.1581010e-02 -1.0026210e-02
    49 :  9.2069960e-04 -3.4421700e-03  5.3061160e-04
    50 : -4.4751270e-02 -3.1843120e-02 -4.2450290e-02
    51 :  3.1144490e-03  7.7198560e-03  1.7436660e-02
    52 :  1.0141150e-02  1.5789950e-02  2.4868730e-02
    53 : -6.0247960e-30 -2.5269370e-29  5.2384800e-29
    54 :  1.0253020e-01  2.0003080e-02  1.1832120e-01
    55 : -6.3296140e-03 -7.6793590e-03 -7.7460100e-03
    56 :  3.4176000e-02 -1.7498890e-04  3.3096170e-02
    57 : -1.7544160e-02 -1.6837430e-02 -1.3843190e-02
    58 :  4.6381110e-03  3.6483930e-03  5.4434080e-03
    59 :  1.3943760e-02  1.4259940e-02  1.3078590e-02
    60 :  4.8127560e-03 -1.2340510e-02 -3.5751380e-03
    61 :  7.3188580e-02  3.8973250e-02  6.5142100e-02
    62 :  6.1140350e-03  6.1214260e-03  3.2241040e-03
    63 :  1.3655640e-02  1.1975430e-02  9.1894700e-03
    64 :  4.7832790e-03 -6.3446970e-03 -5.5298380e-03
    65 : -3.1435190e-24  6.5786980e-24 -1.7443050e-24
    66 : -7.6708980e-03 -6.5118470e-03 -2.4016480e-03
    67 :  6.4127590e-03  6.3201540e-02  4.4504950e-02
    68 : -3.1518230e-02 -2.7907670e-02 -2.7851990e-02
    69 : -1.0443730e-02 -1.7472760e-03 -2.7442570e-02
    70 : -1.0180310e-02 -1.0784600e-02 -1.2931480e-02
    71 : -1.0805450e-02 -4.8317800e-03 -8.6987050e-03
    72 : -5.2440750e-08 -9.5117760e-08 -1.3393420e-08
    73 :  4.5572480e-08  1.2685030e-07  4.6794470e-08
    74 : -1.7957930e-04  1.1215700e-03  1.6530490e-03
    75 : -9.7870800e-03 -6.9004720e-03 -1.0941890e-02
    76 : -1.7118440e-02 -9.4843910e-03 -6.8837160e-03
    77 :  2.3308740e-02  3.4535660e-02  2.8345260e-02
    78 :  2.1222140e-02 -8.7264400e-03 -1.0885890e-02
    79 :  4.2825990e-03 -9.2066650e-04 -3.0964730e-03
    80 :  5.0923760e-25  1.6656940e-23 -2.9731220e-23
    81 : -9.9065490e-03 -1.0111840e-02 -1.1195430e-02
    82 : -2.2295730e-03 -6.6768920e-04  3.7926370e-03
    83 :  2.4327440e-02  2.7117810e-02  2.6672240e-02
    84 :  4.3831660e-02  2.1949810e-02  5.0835230e-02
    85 :  3.2729040e-03 -6.9477270e-03 -6.9206740e-03
    86 : -4.4761110e-03 -5.2591330e-03 -5.8659200e-03
    87 :  1.3939980e-04 -1.3275500e-04 -6.7379080e-05
    88 :  1.5508720e-10 -4.6102280e-11  1.3468070e-10
    89 :  1.1540390e-03  1.7824090e-03  1.5281530e-03
    90 : -1.4958000e-02 -1.5572010e-02 -1.8200190e-02
    91 : -1.3065170e-02 -1.3282520e-02 -1.2903770e-02
    92 : -2.0882500e-02 -2.9548330e-02 -2.6510990e-02
    93 : -7.6594240e-03 -3.4330780e-05  2.8403000e-04
    94 : -5.9200660e-03 -5.6323480e-03 -3.9459980e-03
    95 : -3.0624170e-02 -2.5560520e-02 -3.2390980e-02
    96 : -2.0302540e-02 -2.5780660e-02 -2.6709020e-02
    97 :  2.1805060e-02  1.8784760e-02  2.1943960e-02
