Number of elements 23380
     0 : -5.9738130e-46  2.1516370e-45 -8.9345640e-46
     1 :  1.6409350e-39 -1.2728800e-38 -2.6683230e-39
     2 : 5.1008970e-160 -1.8934360e-159 1.0132360e-159
     3 :  2.8369500e-98 -5.8724710e-98 -2.5271860e-98
     4 : 8.0112710e-159 -3.2947350e-159 -1.7735890e-158
     5 : -4.5015410e-99 -8.5702210e-99  2.2884740e-98
     6 : -5.2817140e-28 -7.6806990e-28  9.5471390e-28
     7 : -2.3619880e-49  9.6463360e-50 -1.4725950e-49
     8 :  7.3674540e-52 -2.1634610e-52 -4.2913950e-52
     9 : -6.6574220e-42  1.7310420e-41  3.1743030e-42
    10 :  2.1310730e-15  1.7918810e-13  4.7028320e-14
    11 :  4.6201710e-42  1.8949840e-43 -8.5988620e-43
    12 : -1.3393820e-28  3.3586250e-28 -4.5383750e-29
    13 :  5.0823590e-35 -1.2162300e-35 -8.5831160e-36
    14 : -2.8163380e-21  1.8051470e-21  3.8303510e-21
    15 :  7.0020550e-38 -4.3655670e-38 -6.7639330e-38
    16 :  1.8931430e-22 -3.8524390e-23 -1.3482370e-21
    17 :  3.7005510e-39  1.0977780e-38 -4.0317430e-39
    18 :  2.4654750e-67 -3.9129790e-67  4.2760290e-68
    19 :  2.5475650e-45 -1.7853950e-45  2.9338750e-45
    20 : -1.1105420e-15  1.3236740e-15 -1.2355720e-15
    21 : -2.6103430e-27  1.0581830e-27 -2.4129770e-27
    22 : -1.0442480e-141 -6.1031310e-142 2.3025870e-141
    23 : -1.0977450e-13  2.8916150e-14 -1.7570710e-13
    24 : -3.3350930e-115 3.8218740e-115 -4.9823360e-115
    25 : -1.2217180e-15  1.0785090e-14  2.1874130e-14
    26 : -1.1609750e-30 -1.9793420e-30 -3.8137790e-31
    27 : -4.1246260e-21  1.4437610e-20 -7.0624570e-21
    28 : -9.2581530e-02 -1.1638340e-01 -1.1409480e-01
    29 : -1.2983820e-34  9.0378300e-39  2.4831620e-35
    30 :  1.3181760e-17  3.0475670e-17  5.8809250e-17
    31 : -1.0075540e-104 -1.2605510e-105 2.7535360e-104
    32 :  2.9071540e-29 -5.4597910e-29 -2.5384890e-29
    33 :  1.2677250e-19  9.2622640e-20  3.9257580e-19
    34 : -1.8024290e-50 -1.3464640e-50  6.6669120e-50
    35 : -5.9129880e-20 -1.7549880e-20  2.9371080e-21
    36 : -1.1626010e-48  3.3296230e-49  5.4035180e-49
    37 : -8.0559580e-40 -3.3851790e-40  2.0096670e-40
    38 :  7.1934610e-18 -1.1364730e-17 -8.9553230e-18
    39 :  3.2025640e-34  7.9391710e-34 -2.6038030e-34
    40 : -8.4947170e-137 3.6393760e-137 1.4807600e-136
    41 : -1.9570220e-04 -6.2450550e-05 -2.3057070e-04
    42 : -1.1565680e-47  2.1542950e-47  3.9223810e-48
    43 : -6.1906560e-21  1.4120970e-20  4.8631320e-21
    44 :  4.3962660e-10  6.9014980e-10 -5.0715870e-10
    45 : -4.7289700e-05 -2.6742090e-03  3.3927010e-04
    46 :  2.7721530e-47 -1.0005270e-46  5.1009810e-47
    47 :  4.6650180e-51  6.0998120e-51 -3.6979000e-51
    48 : -1.1435230e-26  1.0330060e-26  2.0972240e-26
    49 :  5.8966500e-02  5.1436190e-02  5.4025640e-02
    50 :  2.9196280e-20  2.0731480e-19 -6.3425780e-20
    51 : -8.6302630e-48  1.0062890e-47 -1.4136500e-47
    52 : -1.3906270e-01 -1.8727640e-01 -1.6845270e-01
    53 : -3.1094990e-96  9.9034240e-97  2.1927050e-96
    54 :  1.5157990e-49 -4.7703360e-50 -3.9905770e-50
    55 : -4.5985030e-35  4.0374600e-35 -6.1886040e-35
    56 : -3.1235620e-60 -3.8935390e-60  1.0858440e-59
    57 : -2.8939760e-22 -2.6912010e-22  1.5269190e-22
    58 : -4.1264800e-21 -1.1142850e-21  2.8429530e-21
    59 :  1.7009010e-69 -2.8821630e-69  2.7235950e-70
    60 :  9.4182840e-43 -1.8448910e-42 -5.2428820e-43
    61 : -4.6110250e-47  1.4400360e-47 -1.1643200e-48
    62 :  3.2549860e-20 -4.1075320e-21 -3.0256490e-20
    63 : -4.2873770e-12 -7.3723470e-12  1.7112370e-11
    64 : -1.0587550e-12  1.1853640e-12  2.4557910e-12
    65 : -4.5942880e-86  1.0030310e-85 -2.7085450e-86
    66 : -1.4595490e-41  2.6292590e-42  6.8265380e-42
    67 : -6.5632550e-02 -1.0825400e-02 -7.6322160e-02
    68 : -1.5665500e-27  1.3841530e-27  7.9188230e-29
    69 : -1.6349710e-20  6.4846400e-22 -5.8549170e-21
    70 :  2.2743350e-09  2.1365530e-09 -2.8560510e-09
    71 :  5.2250710e-02  5.4030850e-02  6.7260690e-02
    72 : -1.9454370e-62  3.6353550e-62  2.1712390e-62
    73 :  4.8477270e-55  2.1830930e-55 -1.6810190e-54
    74 :  1.0897250e-45  2.9827390e-47 -1.0670070e-45
    75 : -2.7338010e-21  1.5029700e-20 -2.2933990e-21
    76 :  6.1143590e-02  6.4764420e-02  5.4028660e-02
    77 : -2.3193550e-46 -5.5424260e-47  1.0560280e-46
    78 :  8.2240370e-39 -1.6854270e-39 -1.6603020e-38
    79 :  7.0282120e-30 -7.7461300e-30 -1.5573410e-29
    80 : -1.6578050e-107 -4.0364460e-108 2.2098110e-107
    81 : -1.1008350e-36  7.1324570e-38  1.2233490e-37
    82 :  6.6229740e-46 -1.9583130e-45  3.5387790e-45
    83 :  1.9837910e-34 -1.2761990e-34 -2.6894670e-35
    84 :  4.2411940e-56 -6.0896140e-56  1.0999440e-56
    85 : -7.1556280e-08  2.4681280e-07 -7.9241790e-08
    86 :  3.6766340e-16  2.4004980e-17  2.4635140e-16
    87 :  6.2802300e-66  2.5169650e-65 -1.1273210e-65
    88 :  3.7418700e-63  3.4390700e-63 -1.3378990e-62
    89 : -1.1553510e-17  3.7279960e-18 -8.1974200e-18
    90 : -9.7207810e-08 -1.2169380e-08 -1.1504540e-07
    91 : -2.2543720e-14  2.8192730e-13 -2.8077660e-14
    92 :  3.0663090e-34 -4.7158470e-34  2.5946420e-33
    93 : -5.1880450e-35  1.6390820e-35  9.5324220e-35
    94 : -5.9482970e-16 -3.9791620e-16  1.0518490e-15
    95 :  7.9252640e-24  1.0838510e-23 -3.3146220e-24
    96 : -2.4567720e-27  1.5293040e-27  2.9653710e-27
    97 : -7.3552400e-33  5.8802810e-33  2.4949610e-32
    98 :  8.2103120e-37 -1.0175420e-36 -3.4322610e-38
    99 : -5.0507790e-68  1.7513360e-70  2.4296630e-68
   100 : -3.8595980e-100 4.2301340e-100 3.6302970e-101
   101 : -8.9520070e-11  5.0599610e-10 -1.5151040e-10
   102 : -1.5473450e-54 -9.8540690e-55  3.9380020e-54
   103 : -5.3742820e-55 -1.6029260e-54  6.4642860e-55
   104 : -1.2733820e-12  1.6940540e-13 -1.8527350e-13
   105 :  4.3862280e-67 -1.4548630e-66  3.0592090e-66
   106 : 6.6624310e-133 -8.7862230e-133 1.2325680e-132
   107 :  3.2214610e-30  1.7808700e-29 -3.7267270e-30
   108 : 6.6121010e-130 4.7947300e-131 -8.5182310e-130
   109 :  9.8750220e-17 -4.0357490e-17 -5.6419700e-18
   110 : -3.8935050e-95 -5.2949130e-95  4.4639260e-95
   111 : -2.1966920e-21  8.5529890e-21  7.2501030e-21
   112 :  1.3113860e-01  1.2766110e-01  7.2396750e-02
   113 : -1.6147070e-22 -1.4391750e-21  3.6305040e-21
   114 : -5.5536720e-131 7.0854980e-131 -9.2708230e-131
   115 : -4.2925400e-26  6.1877710e-26  4.5272400e-26
   116 :  6.3305780e-27  1.0496860e-25 -1.1969080e-25
   117 : -1.6067780e-125 5.9091140e-126 5.0792640e-126
   118 : 1.2640000e-140 -2.1066740e-140 4.2058800e-141
   119 : -2.5990420e-55 -1.3560030e-55  6.0148770e-55
   120 :  7.7423780e-49 -8.1900290e-49  9.8547690e-49
   121 : 5.7665450e-135 -2.7047940e-135 7.1180120e-136
   122 : -5.4196700e-24 -7.7908800e-25  1.3128170e-24
   123 : 1.3832160e-150 5.2602400e-148 -4.1692430e-148
   124 : -4.6298730e-126 1.2095220e-126 1.9760400e-126
   125 : -1.4245360e-11 -2.2983030e-11  1.0444450e-12
   126 : -1.4442990e-22 -3.0974640e-22  9.3013810e-23
   127 :  1.8899190e-48  2.8433260e-48 -1.3559510e-47
   128 : -7.1029830e-14 -4.1948550e-14  1.4974210e-14
   129 : -1.0424580e-31  7.1421200e-32  1.2788750e-32
   130 : -2.4383330e-103 1.5396440e-103 -9.4072440e-104
   131 : 2.5355520e-162 -1.1945470e-162 -7.2638930e-164
   132 :  2.7803800e-61 -1.4732550e-61 -1.6141560e-61
   133 :  5.4721970e-02  6.3884790e-02  6.7065060e-02
   134 : -2.9076780e-61  2.4465070e-61 -3.5847410e-61
   135 :  3.0289320e-08  1.7080860e-09  3.3180340e-08
   136 : -7.5554220e-02 -8.1983060e-02 -8.0344910e-02
   137 :  2.6269880e-23  1.9623440e-23 -2.6381790e-23
   138 :  1.5466490e-40  1.1385100e-39  3.8463460e-40
   139 : 4.8471520e-105 -2.6554740e-105 -9.5483430e-106
   140 :  5.8165750e-38  1.7284950e-37  1.6643170e-38
   141 :  3.5530910e-17  1.8359940e-17 -7.0553530e-18
   142 : 6.4689530e-129 -1.4082820e-128 3.7323560e-129
   143 : -8.4914970e-23 -2.9551540e-22  2.0492220e-22
   144 : 1.1199130e-139 5.7153510e-139 -1.2182880e-138
   145 :  6.4817800e-24  1.9755850e-22 -7.2397380e-24
   146 : -2.1582470e-24  2.0892970e-22 -1.9241240e-22
   147 : 4.8506950e-157 2.6316560e-157 -1.0205450e-156
   148 : -2.3219120e-72  5.8903520e-72 -1.4199100e-72
   149 :  9.3331970e-91 -1.7266780e-89  7.1145950e-90
   150 :  4.0056110e-37  3.8377290e-37 -2.8863060e-37
   151 : -1.5454830e-48  3.9704840e-49  4.9382610e-49
   152 :  1.9178130e-23  9.5758230e-23 -2.0316250e-23
   153 : -4.9694900e-72  2.8430030e-72 -7.0171850e-73
   154 : -3.3976260e-65 -9.1317260e-66  8.1742200e-65
   155 :  4.4078560e-22 -1.6679620e-21 -1.0568100e-22
   156 :  2.1400070e-21 -3.6282830e-22  4.3195370e-21
   157 : -9.6228870e-09 -4.1094220e-08  1.4116900e-08
   158 :  1.8372060e-17 -2.5861350e-16  2.1847090e-16
   159 : -1.3477220e-97 -6.1250970e-97  3.5235620e-97
   160 : -2.8108050e-36 -3.3449300e-35  5.4265680e-36
   161 :  2.9035990e-05  3.8201270e-06 -7.9351550e-06
   162 :  1.2474760e-25  3.1127970e-25 -5.4380480e-25
   163 : 2.6858310e-118 -2.5017450e-118 -1.5956050e-119
   164 :  1.7905750e-36 -3.2198980e-36  7.8145820e-37
   165 : -1.3075880e-60 -2.6646110e-60  1.6138890e-60
   166 :  3.0882950e-28 -5.8116490e-28 -2.0577000e-28
   167 :  3.4671710e-39 -2.3604560e-39 -8.1525800e-40
   168 :  1.7758720e-17 -6.5981820e-18  9.3714090e-18
   169 : 8.7989300e-135 -1.7227300e-134 -3.1546270e-135
   170 : -2.6598710e-39 -2.2909260e-39  1.3834730e-39
   171 :  3.1878220e-30  1.1490830e-29 -3.1953670e-29
   172 : -7.1379800e-29  8.5345700e-29  1.4463860e-28
   173 : -8.9415440e-44 -2.9577620e-45  2.8361280e-43
   174 : -2.4458340e-03 -3.8791440e-03 -9.4582610e-03
   175 : -1.9907910e-50  3.5474170e-50  2.3695610e-50
   176 : -8.2333430e-100  2.7764220e-99 -1.1139300e-99
   177 : -1.2479530e-28 -6.8930050e-28  8.1693620e-28
   178 :  2.7191610e-23 -8.4030860e-23 -8.7637560e-24
   179 :  3.6462680e-34  1.3836760e-34 -3.1035850e-34
   180 :  6.2975500e-36  1.2121720e-35 -6.8457480e-36
   181 : -1.3469910e-55  6.7671750e-56 -1.0911750e-55
   182 :  3.1515160e-22  3.2820420e-22 -1.1484600e-22
   183 : -1.4105940e-28  6.4819170e-29 -4.8252470e-29
   184 :  1.7145430e-43 -5.2139870e-43  3.1555040e-44
   185 :  2.1343890e-28  3.2352050e-28 -1.2713950e-28
   186 : -2.4937650e-90 -1.5604990e-90  5.7221600e-90
   187 : -3.4831630e-20 -1.5628130e-20  1.0144640e-20
   188 : 2.4916040e-114 -3.0892960e-114 3.1878340e-115
   189 :  6.1715210e-25  3.7097240e-25 -2.9275670e-24
   190 : 4.4243350e-118 -3.9361110e-118 3.8330810e-118
   191 : -2.3262300e-127 5.2767010e-128 7.8015960e-128
   192 : -2.2089510e-46 -1.8598840e-46  8.5071000e-46
   193 :  5.9810750e-02  5.3408590e-02  6.1898750e-02
   194 : -1.8415660e-116 1.3975430e-117 1.0901760e-116
   195 : -3.5197220e-100 -3.9603990e-101 4.3150200e-100
   196 : -3.0902750e-63  1.3853360e-62 -3.8373230e-63
   197 : -1.3704850e-07  2.1381590e-07 -7.2234340e-09
   198 : -1.9999350e-63 -1.5969920e-63  5.7316800e-63
   199 : -1.1815910e-27  1.3381930e-27  1.1759600e-27
   200 : -3.6595160e-08  1.7596890e-09  2.9591670e-08
   201 : -6.3608980e-36  5.6734510e-36  1.6835340e-35
