Number of elements 23380
     0 :  1.6743280e-14 -4.6985280e-14  1.0262510e-14
     1 :  5.6445950e-11 -8.6939590e-11  2.5272130e-11
     2 : -4.5318700e-88  3.1759990e-87 -1.5493250e-87
     3 : -6.2055820e-53 -2.2158540e-52 -5.4907690e-52
     4 : -3.9056890e-87  1.7531210e-86  1.4682530e-86
     5 : -3.6756680e-52  5.9185790e-53  4.5992240e-52
     6 :  1.5948790e-07  3.2288390e-07  6.3259350e-08
     7 : -1.3717540e-15  3.9092550e-16 -5.3756080e-16
     8 : -3.6683790e-15  1.5394100e-14  7.5339390e-15
     9 : -4.5325210e-17 -2.3403090e-17  9.6197400e-17
    10 : -2.4833900e-02 -2.3640240e-02 -3.2206060e-02
    11 :  6.5329640e-13 -5.1888040e-13  5.6854800e-15
    12 :  6.6055800e-08  2.1668740e-08 -6.9870940e-08
    13 :  1.9467250e-09 -5.6735140e-10 -1.2178870e-09
    14 :  8.6561450e-04  1.0724040e-03  1.0437070e-03
    15 : -1.6303690e-14  3.7237380e-14  4.5985970e-14
    16 : -1.6141900e-04 -1.5259810e-04 -8.8509100e-05
    17 : -7.1569430e-15  1.6495800e-14 -7.3043410e-15
    18 :  1.1290760e-32 -4.4645680e-32  1.6583710e-32
    19 : -5.5343650e-14  8.3621540e-15 -4.7238730e-14
    20 :  5.1926600e-03  6.0298120e-03  5.3526600e-03
    21 :  2.9244990e-08  1.7230260e-07  2.0614690e-07
    22 :  1.8413900e-77  3.2452610e-77 -1.0151830e-76
    23 :  5.5028680e-02  5.1453050e-02  8.5524800e-02
    24 : -5.6326290e-61  3.7002900e-61 -9.1413620e-61
    25 : -5.3286990e-03  2.8972360e-02  4.6934290e-02
    26 : -2.7484380e-03  9.8814980e-04 -1.0049410e-03
    27 :  4.4536820e-03  7.4756290e-02  6.7494280e-02
    28 :  7.9001960e-02  8.2379230e-02  8.7701040e-02
    29 :  5.3162810e-10  4.8892790e-10  2.5284950e-11
    30 :  6.6225990e-02  7.5448730e-02  7.5992570e-02
    31 : -1.3619390e-54  2.6178450e-54  1.8933770e-54
    32 :  2.9297710e-10 -9.3176320e-10 -7.5937480e-10
    33 :  1.0071400e-01  1.0825070e-01  1.0088220e-01
    34 : -3.2274670e-14 -6.7146460e-14  8.5462430e-14
    35 :  7.0526080e-02  7.0336910e-02  6.4331850e-02
    36 :  4.4415650e-13 -4.2657070e-14  1.5129820e-13
    37 :  2.0810620e-08 -2.6082420e-08  5.7910500e-08
    38 :  1.9961830e-03  3.9511430e-03  3.2827520e-03
    39 :  6.6698020e-04  9.4759140e-04  4.9077390e-04
    40 :  1.6552700e-74  3.0764910e-75 -1.4535460e-74
    41 : -3.0937850e-03  6.7091960e-03 -6.7153410e-03
    42 : -4.5711320e-20  8.0069970e-20  5.1782460e-20
    43 :  3.5448010e-02  4.2769330e-02  4.3594720e-02
    44 : -6.2427940e-03 -3.8944980e-03 -3.4818220e-03
    45 : -1.8275180e-02 -1.9274510e-02 -2.6610370e-02
    46 : -2.1455240e-10 -5.8653400e-10  8.5770520e-10
    47 : -1.2980320e-12  7.3016150e-13 -8.4703840e-13
    48 : -1.8591690e-07 -5.4629140e-08 -1.5577780e-07
    49 : -1.4572590e-02 -2.6615320e-02 -1.4067000e-02
    50 :  1.1951200e-03  2.2321710e-03  1.5267180e-03
    51 :  1.6917600e-13 -1.0218240e-13  2.4871670e-13
    52 : -3.9603070e-02 -5.6718280e-02 -3.8462990e-02
    53 :  3.2170760e-57  1.4118520e-56 -2.5070570e-56
    54 :  1.9834510e-19  5.6409680e-20 -6.8590610e-20
    55 : -2.2166530e-05 -1.4045870e-04 -4.8877330e-05
