Number of elements 23380
     0 : -1.1632580e-08  2.3743100e-09 -1.2262870e-08
     1 :  3.5934780e-06 -9.5387380e-06  8.1149970e-06
     2 : -4.0612660e-76 -1.2434440e-75  1.2239130e-75
     3 : -6.7555760e-44 -1.0237280e-45 -7.2038850e-44
     4 : -9.3614030e-76 -2.2501180e-76 -2.2541820e-75
     5 : -1.2279040e-43 -6.3652790e-44  8.0948490e-44
     6 :  1.0107050e-03  2.2413830e-05  8.6887900e-04
     7 :  1.5454970e-09 -9.6652340e-11  9.7032840e-10
     8 :  7.0434640e-09 -1.4798120e-08 -7.9536840e-09
     9 :  9.2975270e-13  3.7163860e-12 -1.9678750e-14
    10 : -2.0562400e-02 -1.7220160e-02 -7.8039390e-03
    11 : -7.8758650e-07 -1.1143730e-06 -5.8321480e-07
    12 :  9.4342890e-04  6.9197610e-04 -7.6000900e-05
    13 : -1.1037820e-04 -1.9801250e-05 -7.7921410e-05
    14 :  5.2215030e-02  4.2833320e-02  6.7764970e-02
    15 :  4.9845540e-10 -7.9120120e-10 -3.7400320e-10
    16 :  5.1710640e-02  5.0225600e-02  5.0859810e-02
    17 :  2.6089170e-10  1.3830620e-10  6.9554180e-11
    18 :  4.3330650e-26  4.7042150e-28  3.7335650e-26
    19 :  1.0402520e-08 -1.4850740e-08  1.0190030e-08
    20 : -3.3542380e-04 -1.4458960e-03 -4.9311820e-04
    21 : -2.0384390e-05  1.0024900e-03 -2.7940270e-04
    22 :  7.4739150e-67  2.8297160e-67 -1.0250300e-66
    23 : -5.5536070e-03 -4.7953210e-03 -1.2212220e-02
    24 : -6.7937640e-52  5.7678750e-52 -1.1153590e-51
    25 : -1.9453230e-03 -2.6337810e-03 -2.5738340e-03
    26 :  9.5953320e-03  3.1000560e-03  4.0958450e-03
    27 : -8.9865750e-02 -1.0224780e-02 -1.4166350e-02
    28 :  8.2890050e-02  1.0618560e-01  9.2035370e-02
    29 :  1.3161060e-05  1.5144570e-05 -3.9024410e-06
    30 : -8.2627700e-03 -1.0015190e-02 -1.0881940e-02
    31 : -4.4638650e-46  8.8574180e-46  3.6620260e-46
    32 :  1.6642360e-08 -2.0727750e-06 -2.7570890e-06
    33 :  2.0450970e-03  1.0486560e-03  4.4497130e-03
    34 :  7.7998420e-08  8.5850910e-08  3.3746560e-08
