Number of elements 23380
     0 :  1.1081780e-07 -4.1072060e-08  9.8877750e-08
     1 : -4.7287740e-05  9.0681710e-07 -5.0051070e-05
     2 :  3.8500450e-74  1.0808970e-73 -9.0281740e-74
     3 :  1.8963040e-42 -1.3630920e-42  2.1719370e-42
     4 :  9.3502350e-74 -2.8756550e-74  1.4060320e-73
     5 :  3.3352680e-42 -1.3582450e-42 -3.8980830e-42
     6 : -2.9522680e-03 -6.9422730e-03 -1.1773640e-03
     7 : -1.1396920e-08 -1.7988080e-09 -8.6563160e-09
     8 : -3.6186160e-08  1.0310100e-07  7.7677170e-08
     9 :  3.6852550e-12 -2.7905440e-11 -2.4306550e-11
    10 : -4.8690270e-03 -1.5413390e-02 -1.4626820e-02
    11 :  5.5641430e-06  8.0821790e-06  4.4584660e-06
    12 : -2.0558110e-03 -8.9428820e-04  1.3353440e-03
    13 :  8.8774330e-04  1.2561690e-06  2.9666300e-04
    14 : -5.2238410e-03 -9.4218200e-03  1.1409950e-02
    15 : -2.4271150e-09  1.7304960e-09 -1.0281870e-09
    16 :  2.6911040e-02  2.5693560e-02  8.5010630e-03
    17 : -1.3039960e-09 -2.3967040e-09  2.6648360e-10
    18 : -5.5017620e-25  2.3917680e-25 -5.0594790e-25
    19 : -9.6129250e-08  1.1382890e-07 -9.5283580e-08
    20 :  1.5496890e-03  1.0048220e-03  1.7859420e-03
    21 : -5.9499130e-03 -1.4399500e-03 -6.3554680e-03
    22 : -4.5075640e-65 -2.8608370e-65  9.4865280e-65
    23 : -1.1934120e-02 -9.0356930e-03 -1.6520270e-02
    24 :  2.1068200e-50 -1.5542400e-50  3.3785360e-50
    25 :  3.6556880e-03 -2.0962090e-03 -8.0283440e-03
    26 :  3.3420320e-04  7.4106960e-05 -2.5929840e-06
    27 : -7.2436100e-02  2.3387280e-03 -3.8560680e-03
    28 :  1.0962440e-01  1.1987470e-01  1.1089900e-01
    29 : -5.2642980e-05 -7.0419640e-05  2.3275160e-05
    30 : -1.0949140e-02 -7.2810780e-03 -7.2750810e-03
    31 :  1.0483050e-44 -2.2709580e-44 -1.2684130e-44
    32 : -5.9617890e-06  1.8373730e-05  1.0221170e-05
    33 : -1.6103460e-02 -1.1556770e-02 -1.8089790e-02
    34 : -4.7947560e-07 -5.8904570e-07 -1.0008280e-07
    35 : -4.9737170e-03 -3.6995470e-03 -6.9291740e-03
    36 :  1.0369400e-06 -4.7566990e-07  6.3466860e-09
    37 : -6.3072470e-04 -1.0204580e-03  2.3823460e-04
    38 :  2.5531560e-04  3.8897760e-04  2.8590740e-04
    39 :  3.4740780e-02  3.1035620e-02  3.5061650e-02
    40 :  9.1354490e-63 -4.1720380e-62 -5.6821900e-62
    41 :  3.1554010e-02  3.7706160e-02  3.2522700e-02
    42 :  6.4834270e-14  8.2640970e-14 -1.2235760e-13
    43 : -5.6248750e-03 -2.1751590e-03 -1.1951170e-03
    44 : -1.6006280e-02 -9.1315510e-03 -3.4783490e-03
    45 :  1.1339900e-02  1.4990630e-02  1.4684390e-02
    46 :  4.7369280e-04 -5.8821680e-04 -1.5394870e-03
    47 :  5.2811350e-06 -3.3641540e-06  4.1454140e-06
    48 :  8.7521240e-04  3.0663640e-04  1.1346950e-03
    49 :  7.0772910e-02  6.6522520e-02  5.4310190e-02
    50 :  1.1839010e-02 -1.2918330e-02  6.5702330e-03
    51 : -1.9760750e-07 -1.3720430e-07 -1.1675400e-07
    52 : -1.7286110e-02  5.3379550e-02  2.6765230e-02
    53 : -1.1196120e-47  2.1606670e-47 -1.4119090e-47
    54 :  4.5641810e-12 -6.1765410e-12 -3.2553500e-12
    55 :  4.2721990e-02  4.5446720e-02  4.3402930e-02
    56 : -1.5034920e-11  1.7404820e-11 -3.0571410e-11
    57 :  2.8747370e-02  3.5938410e-02  5.1151650e-02
    58 :  2.2288210e-03  3.9540930e-04  7.7306420e-03
    59 : -5.2905340e-14 -4.5582020e-14  3.2226010e-14
    60 :  9.1794840e-09 -2.5962700e-09 -1.6225500e-08
    61 : -2.2997370e-11  5.5084700e-12 -1.9499620e-11
    62 :  5.2505230e-04  1.4050660e-03  5.4968670e-04
    63 : -5.3455380e-03 -2.3856270e-03 -7.1562480e-03
    64 : -1.6464410e-02 -1.2796510e-02 -9.6709630e-03
    65 :  4.9292830e-41 -1.3744180e-40  4.3065870e-41
    66 : -7.9219210e-12 -2.2392020e-11 -3.4968560e-12
    67 :  1.6868120e-02  3.1587220e-02  8.5236270e-02
    68 : -1.6138470e-04 -1.1340090e-04 -7.3675790e-05
    69 :  1.1705420e-01  1.1470980e-01  5.9056820e-02
    70 : -2.9888300e-02 -3.0609880e-02 -2.0876910e-02
    71 :  4.8972130e-02  4.5235920e-02  5.4712670e-02
    72 : -5.0058130e-21  1.0658730e-20  1.7681130e-20
    73 : -1.0415950e-18  2.8688860e-19  2.8480540e-18
    74 : -1.1619570e-12  2.8222490e-13 -1.7395480e-14
    75 :  1.5641690e-02 -4.8674390e-03  8.6623130e-03
    76 :  1.0069350e-01  7.4935900e-02  8.8500610e-02
    77 :  8.6194550e-08  5.1109770e-08  1.9848360e-08
    78 : -6.8488780e-09  1.0259710e-08  1.4681110e-08
    79 :  8.1741880e-04  2.1480120e-04 -2.0607840e-04
    80 : -4.6155010e-43 -2.5642560e-43  8.3786150e-43
    81 :  4.7043210e-02  4.8589250e-02  4.8870970e-02
    82 :  3.9763570e-10  2.3267460e-10 -8.6873570e-10
