Number of elements 23380
     0 :  8.4190960e-31 -2.1578020e-30  9.3419320e-31
     1 : -3.5136830e-26  5.1458490e-25 -6.2102870e-26
     2 : 2.8038840e-119 1.3679550e-118 -1.5278830e-118
     3 :  1.0175990e-72  2.0221050e-72 -9.2450460e-73
     4 : -7.8119460e-119 -3.4841720e-118 8.3897620e-118
     5 : -3.5118050e-73 -8.5200620e-73  3.3538670e-72
     6 : -1.5881900e-18 -2.4768890e-17 -6.0327370e-18
     7 :  2.2034960e-33 -5.6642910e-34  1.4462790e-33
     8 :  1.0650700e-32 -2.6789230e-32 -3.6736240e-33
     9 : -1.7470610e-29 -7.0968730e-30  4.1825050e-29
    10 :  1.3895890e-05  2.0142210e-05 -1.5673300e-05
    11 : -1.1677840e-27 -8.7695570e-28 -8.4755410e-29
    12 :  5.4596460e-20  1.3939690e-18  1.7883840e-18
    13 : -7.3068610e-23  7.6610010e-24  1.0575150e-23
    14 : -2.2259570e-12  5.3110140e-13  2.3487070e-12
    15 : -7.4577830e-26  1.0160630e-25  1.5051520e-25
    16 :  1.8776900e-13  6.2640780e-14 -8.8771420e-13
    17 : -2.0404320e-26  4.4465490e-26 -1.2644830e-26
    18 : -7.7103520e-50  5.5542220e-49 -3.3529740e-49
    19 : -1.7821120e-30  1.3190010e-30 -2.5569040e-30
    20 :  2.5124770e-08  1.3100170e-07  2.8501920e-08
    21 :  5.7043170e-17 -2.8243290e-17 -2.7350650e-17
    22 : -5.3653410e-105 -5.5953720e-105 1.8219380e-104
    23 : -1.2729860e-07 -1.0495740e-07 -3.1290270e-09
    24 : -1.3300060e-84  1.5398620e-84 -2.0892410e-84
    25 :  3.5140310e-08 -4.1044390e-09 -5.3778780e-08
    26 :  7.6437750e-16  1.0657670e-15  1.2838170e-15
    27 : -2.5149750e-11  3.4559630e-12  7.4502100e-11
    28 :  6.4659640e-02  1.0061870e-01  9.5864730e-02
    29 :  8.8465250e-23 -1.5554070e-23 -2.4483300e-23
    30 : -2.5357260e-08  5.7663860e-09  6.8339560e-11
    31 :  2.6349320e-78 -2.5475240e-76  4.4165210e-76
    32 : -1.5957340e-19  2.7485920e-19  6.0144250e-20
    33 :  1.0362280e-09 -6.3246130e-10  1.9272330e-09
    34 :  8.4213380e-32  5.6693830e-32 -1.1019830e-31
    35 :  1.0343200e-10  1.5280210e-10  1.0485190e-10
    36 :  2.5877080e-31 -1.9177850e-31 -8.5868430e-31
    37 :  3.0565070e-23 -1.0986020e-23  3.6405730e-23
    38 :  2.1969480e-09 -1.2862280e-08 -1.1993010e-08
    39 :  2.0360090e-17  2.7249170e-17  5.6829910e-18
    40 : -7.3242730e-101 2.0646440e-101 1.6390670e-100
    41 :  7.9347960e-02  9.4120590e-02  8.0992620e-02
    42 :  2.2524930e-34  8.2116560e-34 -1.0549630e-33
    43 :  2.2986370e-08  4.9325230e-09  8.4803050e-09
    44 :  1.3866070e-05 -2.8169810e-05 -1.8747910e-04
    45 :  4.0904240e-02  1.4524100e-02  5.1131860e-02
    46 : -2.0638400e-28  1.9385650e-27 -1.6648610e-27
    47 : -1.0787560e-31 -1.7452990e-31  8.4846340e-32
    48 : -8.5027670e-18 -3.3262620e-17 -4.6189610e-17
    49 : -6.4707270e-02 -4.9461800e-02 -5.2480510e-02
    50 : -1.6964940e-11 -3.9400660e-11 -9.6873610e-12
    51 :  3.2844300e-32 -3.6282090e-31  1.0094130e-31
    52 : -2.6759730e-02 -4.5582490e-02 -3.9802940e-02
    53 : -1.2665200e-76  1.4310870e-76 -5.2236420e-77
    54 :  6.9936380e-36 -2.5403200e-35  5.0566440e-36
    55 : -3.7541370e-18 -1.5467710e-19 -3.4839160e-18
    56 : -1.3951750e-40  1.9199730e-39 -3.5387020e-39
    57 : -7.7574720e-13 -6.2720950e-13  2.9890600e-13
    58 :  3.2922550e-09  1.0911510e-08 -4.2022640e-09
    59 : -1.1499880e-45 -1.2048880e-45  1.0020150e-45
    60 : -4.1431270e-29  5.0909490e-29  7.1494110e-29
    61 : -1.9009880e-32  8.3534300e-33 -8.9625810e-33
    62 : -2.5431250e-10 -1.2694470e-10  2.6206660e-10
    63 :  5.2881450e-07  2.9100340e-06  9.4308360e-06
    64 :  1.0988640e-07  9.8097010e-07  9.8072800e-07
    65 :  1.4667240e-68 -2.8261550e-68  6.5673480e-69
    66 :  7.6542960e-29  5.3561870e-29 -5.2299310e-29
    67 : -1.2248980e-01 -1.3250470e-01 -2.0145880e-01
    68 : -1.3281850e-17 -5.0424040e-18  3.8741770e-18
    69 :  1.8649720e-13 -1.9566460e-12  3.6924590e-12
    70 : -4.0568940e-04 -3.7872390e-04 -5.7083970e-05
    71 : -2.2573210e-02 -3.6071960e-02 -2.8024800e-02
    72 : -6.9505950e-46  9.1995650e-46  3.3385120e-45
