Number of elements 23380
     0 :  9.4930120e-03  2.7254370e-02  1.1996400e-02
     1 : -7.0536450e-03 -1.0031550e-02 -7.0159930e-03
     2 : -8.7341220e-54 -4.1205200e-52  2.7710790e-52
     3 :  1.0565880e-26  9.2662160e-27 -9.1587950e-28
     4 : -4.5963760e-53 -3.8459620e-52 -6.4307510e-52
     5 :  1.5166010e-26  3.7030520e-28  6.8811120e-27
     6 : -3.8106050e-03  1.2800050e-02 -9.0426020e-03
     7 : -2.4157990e-02 -2.6938000e-02 -2.9013930e-02
     8 : -3.8987390e-02  5.2281270e-02 -3.7468510e-02
     9 :  7.1096940e-04  5.6066570e-04 -3.0660580e-04
    10 :  1.6671730e-02  1.2758460e-02  1.4113520e-02
    11 : -5.5246090e-03 -5.2987460e-03 -7.2309030e-03
    12 : -5.1294080e-03 -1.0412320e-02 -2.6782630e-02
    13 : -1.1544590e-02 -1.6793550e-02 -1.8944840e-02
    14 : -2.6164310e-02 -2.8765510e-02 -2.1768140e-02
    15 :  1.2166580e-02  3.5325880e-02  1.7417910e-02
    16 :  3.9564660e-04  9.3548020e-04 -4.3798880e-05
    17 :  9.0977310e-03  1.5155840e-02 -8.8509890e-03
    18 :  2.9489040e-13  1.4791180e-12  3.4545290e-13
    19 :  1.4070000e-02  9.6639090e-03  2.5263290e-02
    20 :  4.1947400e-03  7.8748050e-03  3.5996040e-03
    21 :  6.5669430e-03 -8.8075550e-03  1.2865280e-02
    22 :  3.2168960e-46 -1.3280530e-45  3.8487300e-45
    23 :  8.2714750e-03 -2.9652050e-04  8.3615550e-03
    24 :  1.6916780e-33 -1.8635470e-34  2.2786790e-33
    25 : -2.0816440e-02 -7.0557460e-03  7.6712190e-04
    26 : -8.5899820e-03 -4.3907740e-03 -3.6558230e-03
    27 : -8.5860600e-03  5.2116470e-03  9.6958530e-03
    28 :  7.6475270e-02  8.1336430e-02  8.0359870e-02
    29 : -3.3284720e-02 -3.7337410e-02 -3.9683820e-02
    30 : -4.8790390e-03 -4.7341630e-03 -5.6038030e-03
    31 :  9.3175030e-29 -3.3019850e-28 -2.1725010e-28
    32 : -1.7966400e-02  5.7747350e-03  1.2647250e-03
    33 :  1.7322750e-02  9.3121800e-03  1.1849020e-02
    34 :  2.8260560e-02  3.3540650e-02  2.3386770e-02
    35 : -1.6260740e-02 -1.7080260e-02 -2.1436720e-02
    36 :  5.0313960e-03  1.0557410e-02  1.3464490e-02
    37 :  1.6302880e-02  9.8561500e-03  1.3228590e-02
    38 :  1.2025510e-02  1.1753460e-02  1.1313910e-02
    39 : -6.4457360e-03 -7.4534850e-03 -9.2935170e-03
    40 : -1.3832950e-42  2.1225970e-42  4.2097330e-42
    41 : -3.6101990e-02 -3.4483260e-02 -3.6610730e-02
    42 : -6.3888870e-07 -1.1998640e-04 -1.1392640e-04
    43 :  1.7072410e-02  1.9464370e-02  1.9514980e-02
    44 :  1.0268250e-02  4.4591740e-03 -5.9302530e-03
