Number of elements 23380
     0 :  4.3298670e-06  3.6839830e-06  4.2785320e-06
     1 : -1.3640950e-03 -2.5684500e-03 -3.1120470e-05
     2 :  1.7400660e-70  4.1610350e-70 -2.0463880e-70
     3 :  6.9217070e-40 -1.1716480e-39  8.4912640e-40
     4 :  4.1152830e-70 -3.4089340e-70  2.1444560e-70
     5 :  1.1809330e-39 -2.1511600e-39 -2.2048680e-39
     6 :  2.9140820e-02  7.0186370e-02  1.7432540e-02
     7 : -5.3800570e-07 -1.2241480e-07 -4.1935130e-07
     8 : -1.4408750e-06  3.1638110e-06  2.5117320e-06
     9 :  5.7200890e-10 -4.0715730e-10 -1.4669700e-09
    10 :  7.2887370e-03  1.6420200e-02  1.4833290e-02
    11 :  7.7613390e-05  2.4151390e-04  5.7635250e-05
    12 :  2.4833730e-02  1.5693080e-02 -8.1040890e-03
    13 : -2.3390100e-03 -5.8258250e-03 -6.7660260e-03
    14 : -1.5659600e-02 -1.2744900e-02 -1.8574440e-02
    15 :  4.5558990e-09 -1.0511980e-07 -1.0800190e-07
    16 : -1.5384740e-02 -1.4394090e-02 -1.3650250e-02
    17 :  4.2600520e-09 -6.2079180e-08  2.7739040e-08
    18 : -6.2241240e-23  2.4652410e-23 -5.7911530e-23
    19 :  8.2674970e-07  4.7797220e-06  1.6052520e-06
    20 :  1.2828300e-03  2.7787170e-03  1.0392830e-03
    21 :  5.8883150e-02  1.7788020e-02  7.0429090e-02
    22 : -7.6147780e-62 -8.4496500e-62  2.6385000e-61
    23 : -7.4100950e-03 -1.1468210e-02 -2.2905630e-03
    24 :  1.1676650e-47 -6.0075120e-48  1.7697130e-47
    25 : -2.7966300e-02 -1.8353680e-02 -1.1998800e-02
    26 :  2.4682610e-02  2.2329430e-02  2.3893070e-02
    27 :  3.8920690e-03 -2.2418270e-02  1.0945300e-02
    28 : -7.5473390e-03 -3.9176060e-02 -2.9131010e-02
    29 :  5.9475470e-04  1.3977000e-04  1.0033360e-03
    30 : -2.6511270e-02 -2.5160660e-02 -2.7896160e-02
    31 :  3.2384460e-42 -8.8401590e-42 -7.0419440e-42
    32 : -1.1575460e-06 -1.0940690e-04 -1.2714740e-04
    33 : -1.7766590e-03 -6.2255460e-03 -4.9017460e-03
    34 : -2.0556650e-05 -1.8028460e-05 -2.5282970e-05
    35 : -2.6366800e-02 -2.4200030e-02 -2.4072700e-02
    36 : -1.7567910e-05 -3.0268220e-05 -2.8995750e-05
    37 :  2.5874400e-02  9.7159320e-03  3.0710950e-02
    38 :  1.7518650e-03  1.8676460e-03  7.8818510e-04
    39 :  8.4235760e-03  1.0178340e-02  6.3534920e-03
    40 : -5.1746270e-59 -3.3197450e-59  4.4323770e-59
    41 : -3.1092440e-02 -1.7597370e-02 -2.2382400e-02
    42 :  1.1344690e-12  5.7964360e-12 -1.5335730e-12
    43 : -1.1279580e-02 -1.0512660e-02 -1.1876820e-02
    44 : -1.5970880e-02 -1.3372930e-02 -1.6696670e-02
    45 : -2.4904770e-02 -7.0793450e-03 -1.7189480e-02
    46 : -3.0403490e-05  1.5736320e-02  3.3850820e-02
    47 :  3.1571520e-04  1.6880460e-04  1.9727890e-04
    48 : -6.1025510e-03 -7.7860040e-03 -1.1558160e-02
    49 :  1.2065120e-03  9.6729600e-03  1.1567260e-02
    50 : -8.3054360e-03 -8.1469930e-03 -1.3067960e-02
    51 : -1.0611020e-05  2.0503600e-06 -1.1398340e-05
    52 :  4.6522680e-02  2.6324170e-02  3.4523190e-02
    53 : -3.6240480e-45  1.8786940e-44 -2.2106360e-44
    54 : -2.0515750e-10 -4.8035780e-10 -2.0457390e-10
    55 :  9.1837950e-03  9.6696070e-03  1.1141700e-02
    56 : -1.2450170e-09  8.1819390e-10 -1.4003160e-09
    57 : -1.2920910e-02 -1.3401310e-02 -1.5428050e-02
    58 : -4.6640120e-03 -7.2001300e-03 -5.9964440e-03
    59 :  7.7507840e-12  7.4890810e-12 -5.9086390e-12
    60 :  2.8297040e-07 -1.6467390e-07 -5.4428970e-07
    61 : -1.3035060e-09  2.5533350e-10 -1.1566020e-09
    62 : -7.4180870e-04  4.0617600e-05  5.5151370e-04
    63 : -4.1347580e-02 -4.5179390e-02 -4.6665560e-02
    64 :  5.3146260e-03 -3.7092050e-03 -6.1704670e-03
    65 :  9.9691450e-39 -2.9557740e-38  9.4752050e-39
    66 : -9.6182200e-10 -2.2942440e-10  2.9950130e-10
    67 :  2.1100400e-01  1.4217780e-01  2.3697640e-01
    68 :  3.6522890e-04  1.0878500e-03  1.1267460e-03
    69 : -5.3006190e-02 -3.9688070e-02 -2.9912240e-02
    70 : -1.3198640e-02 -1.5854060e-02 -2.1019700e-02
    71 :  2.9311080e-02  2.6271590e-02  2.3927420e-02
    72 : -4.9926530e-19  1.3901080e-18  2.0915830e-18
    73 : -6.2091330e-17 -3.1483160e-17  1.0219470e-16
    74 : -5.6895620e-11  1.5008830e-11  1.2152430e-11
    75 : -1.3090140e-02 -1.3155520e-02 -1.3872780e-02
    76 :  2.3748070e-03  1.0944720e-02  3.6778690e-04
    77 :  3.9541800e-06  1.9905400e-06  5.3694040e-07
    78 : -1.7719010e-07  9.4614140e-08  2.5880670e-07
    79 : -6.3970990e-03  6.3035320e-03  1.0215250e-02
    80 : -7.9947430e-40 -7.8286900e-41  6.6992210e-40
    81 :  1.3275370e-02  1.4341140e-02  1.6921930e-02
    82 : -8.0028930e-09 -3.2395470e-09  1.7216430e-08
    83 :  1.1815020e-02 -2.7153070e-03 -3.3164640e-04
    84 :  8.8898240e-11 -2.7131820e-09 -3.9597940e-10
    85 : -1.7668270e-02 -3.4829520e-02 -2.9856320e-02
    86 : -7.1403640e-04 -1.0868140e-03 -2.9256960e-05
    87 :  8.8610240e-15 -2.6438530e-14 -1.6261470e-14
    88 :  7.3561500e-22 -5.3106630e-22  5.8389340e-22
    89 : -2.1558510e-02 -1.9014800e-02 -1.9661820e-02
    90 : -7.7631390e-03 -1.0892970e-02 -9.5124320e-03
    91 :  3.2762310e-02  3.1505440e-02  3.5690260e-02
    92 : -1.7921210e-03  6.2565710e-04 -1.0522400e-04
    93 : -6.9162650e-06  2.8188860e-07 -8.1091900e-06
    94 : -2.1212890e-02 -1.6927960e-02 -1.8642070e-02
    95 : -2.3007130e-02 -2.1550850e-02 -2.5165360e-02
    96 :  1.1696810e-03  1.1123370e-03  1.8264930e-03
    97 :  3.8639080e-02  3.5196990e-02  3.7306090e-02
    98 : -1.4574820e-03 -3.4377220e-03  4.7182060e-04
    99 : -1.6163060e-11 -1.7291540e-11  1.4852470e-11
   100 : -1.2192300e-35  2.4894280e-35 -8.2265410e-36
   101 : -1.0450010e-02 -1.1168230e-02 -1.0347630e-02
   102 :  1.3187800e-17 -3.8082110e-18  9.6846650e-18
   103 :  1.0995070e-07 -2.3388570e-08 -1.2877630e-07
   104 : -7.7419010e-04 -3.5251000e-03 -8.2847960e-03
   105 :  7.9460360e-25 -2.6167450e-23  8.7539620e-23
